kir_26_white_pooled_mean
0.4748539
0.4948808
0.5102948
0.50946617
0.54902852
0.50200033
0.45218596
0.52017695
0.49781752
0.47291782
0.53258961
0.52089429
0.53532308
0.46575445
0.52065808
0.49675733
0.57025385
0.49596447
0.57106519
0.54410392
0.52997488
0.53373802
0.58981431
0.51571327
0.48647496
0.53672308
0.461068
0.45316502
0.50674123
0.52662367
0.55959105
0.49596274
0.48784822
0.47290048
0.4889906
0.50561583
0.46343118
0.47977421
0.53141886
0.45724583
0.48321897
0.5083909
0.46210942
0.55757415
0.54429305
0.55144554
0.55621713
0.46779373
0.45654044
0.50991637
0.53325802
0.48649293
0.48660913
0.47775987
0.49109834
0.50864094
0.48054966
0.53656489
0.49930477
0.45939514
0.45813626
0.45112631
0.50963831
0.52384472
0.49194771
""
0.61575985
0.51226234
0.48358762
0.58609271
0.50943637
0.45853835
0.49358666
0.50268161
0.47826812
0.51405406
0.55041635
0.46783713
0.38732153
0.38787836
0.36244419
0.26881862
0.4662452
0.41318887
0.51933247
0.50958645
0.51413208
0.48753262
0.4886255
0.40505078
0.46517009
0.43948543
0.43875527
0.51460832
0.4921003
0.48333016
0.40514523
0.51867163
0.47911862
0.45498067
0.46664143
0.47191292
0.48622233
0.46291047
0.46195495
""
0.45628032
0.52270597
0.49079287
0.47227183
0.51004195
0.42016813
0.50052452
0.49222493
0.4699209
0.45821735
0.45097065
0.48499128
0.46359336
0.45569777
0.48606631
0.51159775
0.505059
0.49791989
0.47997454
0.51924121
0.47104535
0.5151549
0.46783528
0.46065259
0.54141212
0.54578573
0.52972424
0.55854118
0.55816168
0.48040816
0.49472189
0.52107322
0.52163637
0.51701653
0.53698385
0.52815807
0.60377306
0.46898556
0.47425532
0.47257474
0.51047122
0.46008044
0.50260681
0.47236708
0.51793194
0.48007888
0.4754743
0.50473881
0.49220821
0.4320899
0.47417244
0.51586789
0.53223795
0.45977432
0.44999909
0.44345677
0.53187519
0.50679976
0.46755779
0.42752811
0.41569409
0.37669569
0.50370371
0.46777672
0.47204214
0.48510483
0.51855278
0.50036746
0.50324136
0.46090823
0.47641277
0.46003285
0.45697373
0.52522463
0.48926219
0.45886314
0.51709121
0.53154469
0.51350504
0.46094915
0.51930237
0.4764891
0.50122797
0.46839669
0.51958019
0.51286411
0.45833999
0.49801475
0.51626754
0.54032272
0.44228581
0.45186105
0.52739459
0.4818275
0.44862843
0.5020144
0.46819943
0.532013
0.51086968
0.43438441
0.51927418
0.44925448
0.47138146
0.46291175
0.50728965
0.47515488
0.47441646
0.4586347
0.47929028
0.53515816
0.48276788
0.48285249
0.49151856
0.46457478
0.43479913
0.44662097
0.46522069
0.49768001
0.51284051
0.51089406
0.48169252
0.45295095
0.47128841
0.53140694
0.49009222
0.45390147
0.4788262
0.49805781
0.48184025
0.46935323
0.42851666
0.51587915
0.49439076
0.53073704
0.56543726
0.47998723
0.49705112
""
""
0.44566602
0.60261279
0.54116917
0.5406161
0.50152206
0.51326877
0.58117408
""
0.50006163
0.46043044
0.47381538
0.46525785
0.48010629
0.47114661
0.48314345
0.47289684
0.49410591
0.47573882
0.4411785
0.42192271
0.53481382
0.47807917
0.43775257
0.49047226
0.47093037
0.53180909
0.5206219
0.49536791
0.50179321
0.5356676
0.55474049
0.50389981
0.51649415
0.50927931
0.53725827
0.50605637
0.47463062
0.48350868
0.44482216
0.47545049
0.51844931
0.51796025
0.50716752
0.46605721
0.52989519
0.44723254
0.52067858
0.41168877
0.36558947
0.48607275
0.36598694
0.37206414
0.36928686
0.43971533
0.40634573
0.36952952
0.57600254
0.45173302
0.38054875
0.46011889
0.44520798
0.45429075
0.41447309
0.47449282
0.45068437
0.53333002
0.52999568
0.47847357
0.51131147
0.41774404
0.47376448
0.45709041
0.46534652
0.47234079
0.44300899
0.43572184
0.39877585
0.46500504
0.47215116
0.49826273
0.52279669
0.47148386
0.46866861
0.46474794
0.49310401
0.46430817
0.47610897
0.43020743
0.4971635
0.53102612
0.47218567
0.48706144
0.42496866
0.43763238
0.46907777
0.45220646
0.46927312
""
0.54454505
0.4830758
0.53423065
0.48174715
0.56154156
0.40051553
0.48950002
0.50039399
0.47814527
0.51740992
0.48062676
0.48886999
0.53115803
0.5379352
0.51512158
0.51305574
0.5424335
0.50219893
0.46075284
0.58683503
0.51818895
0.33731472
0.49412307
0.48009983
0.52263665
0.46241915
0.46391365
0.42136207
0.51655948
0.50105387
0.47422236
0.40182573
0.53424323
0.50789243
0.45250711
0.48836634
0.44041184
0.48637295
0.46974617
0.50874186
0.45685697
0.45048484
0.46809131
0.51368433
0.52112418
0.49887812
0.46437499
0.44574979
0.35390726
0.38056988
0.27959695
""
""
0.38267389
0.30550748
""
""
0.40151897
0.42384261
0.41925773
0.44961169
0.47964349
0.4352144
0.54625905
0.5086394
0.41957554
0.56045985
""
""
""
0.44554919
""
""
0.39628842
0.39671177
0.43954974
0.49287069
0.48140532
0.41631404
""
0.62655264
""
0.37827909
0.53415334
0.50909227
0.57710934
0.58986068
0.53906095
0.47888154
""
""
0.50637078
""
0.55630797
0.42810461
0.51581115
""
""
0.47552812
0.52037704
0.46642721
0.49608412
0.50437766
0.52882028
0.52494663
0.48676544
0.5145843
""
0.41897473
0.48085842
""
0.43287852
0.48760316
0.37031069
0.45842603
0.37276664
0.55318481
0.57920617
0.58433539
0.54054034
0.56111956
0.52029645
0.62009108
0.63207567
0.55997032
0.6211552
0.60333133
0.46399307
0.50165367
0.46111825
0.5241251
0.55720747
0.56606287
0.56162751
0.55061036
0.55206347
0.53982759
0.54260623
0.52117413
0.5357812
0.53938967
0.50680524
0.50423992
0.50799406
0.50298947
0.49843588
0.50091553
0.54375231
0.54356909
0.5413667
0.4986082
0.49022779
0.4820914
0.454916
0.48816639
0.49968234
0.47464484
0.5301373
0.47605702
0.49983752
0.48243347
0.49089363
0.54648393
0.56954426
0.47743806
0.49048507
0.55146003
0.41545543
0.49781489
0.53110611
0.6041975
0.49956027
0.57877886
0.55563265
0.60495716
0.56650597
0.53784972
0.52572525
0.54717779
0.60242498
0.4973996
0.49790359
0.58231449
0.58027828
""
""
0.50253552
0.4143911
0.50467551
0.38675582
0.3347851
0.44782132
0.49546742
0.53593546
0.57440251
0.48445433
0.46421337
0.49467555
0.50293016
0.58817178
0.45141074
0.37158126
0.55114496
0.55875605
0.58062047
0.51642388
0.57567692
0.63628834
0.58013463
0.58849812
0.46353462
0.51835722
0.51025277
0.46428266
0.42169446
""
0.46362591
0.4847368
0.36448184
0.43646726
0.48681208
0.4511742
0.51865876
0.51783693
0.47643459
0.47614813
0.45634744
0.53502196
0.48643667
0.46551982
0.48322538
0.54480284
0.52350813
0.46814463
0.54457968
0.51109046
0.47859547
0.53780264
0.50979078
0.49381849
0.47979674
0.46048212
0.53901029
0.46142414
0.54691052
0.4903968
0.52976447
0.56736195
0.47237661
0.44628808
0.50393063
""
""
0.53200263
0.48467961
0.47744745
0.52077651
0.56504017
0.52762693
0.53150856
0.42176187
0.51345271
0.422815
0.47987014
0.50999874
0.4365778
0.49790043
0.49761319
0.47007877
0.48344815
0.51273477
0.49044919
0.49151975
0.43883193
0.48573744
0.50280857
0.45568481
0.48938259
0.53955156
0.49648607
0.47294387
0.50719064
0.54110515
0.54235977
0.49168414
0.49187163
0.45294377
0.53664148
0.56292057
""
0.57732326
0.46571442
0.47216982
""
""
""
""
""
""
""
""
0.50410545
""
""
0.51671559
0.39923242
0.41454101
0.47881368
0.46173626
0.48283631
0.40311506
0.4850136
0.50266445
0.39147455
0.42904732
0.51158458
0.43580395
0.43895465
""
0.42373848
0.49544626
0.4715144
0.47699729
0.44370705
0.49182746
0.49322069
0.59433436
0.59536403
0.58233041
0.47854471
0.4019084
0.45547745
0.48036206
0.45935541
0.40997449
0.4837032
0.56440812
0.54694152
0.53045911
0.58561605
