gsmn_math_g3_2013
2.7598643
2.7925096
1.6000091
1.5316743
2.8154035
1.039439
1.5268495
3.2839758
2.1440363
1.712031
3.1304917
1.9019498
1.4487185
1.6756015
3.0739887
3.3043158
2.5650976
3.0408378
1.5093206
3.3432653
3.1199837
3.8820558
2.1926258
2.4282541
1.8044913
2.4378459
2.5624282
2.2325947
2.8168795
3.0787928
2.8225119
5.4682393
3.3120985
2.3784873
2.8737555
2.9614308
2.3716967
2.8613338
3.2964609
3.0386004
2.8300865
2.4035375
0.83335233
2.2081928
2.6738648
3.2559211
4.3869233
3.2309623
2.9671228
1.4252567
1.8751533
2.8007281
3.0117438
1.0639271
2.4254091
2.209461
2.0845604
2.7617831
2.6697447
1.4651419
2.5955334
1.5429493
2.3745196
3.0647604
1.726289
1.3172414
2.5491889
""
3.5979075
3.1329191
-0.66132653
""
3.4848018
0.99625593
3.2001278
3.1474195
""
2.9375267
3.4423058
2.9532373
2.692416
2.3988495
3.2028072
1.457052
1.1101568
0.58294868
2.5278206
2.7300873
3.2028825
""
3.032402
3.6165285
-0.2462012
3.8934619
""
1.8659627
1.6169322
2.9489548
2.8935094
2.2503889
3.3051391
3.7247963
2.4132349
3.460727
3.5140235
2.8389716
3.1437624
2.8502119
3.0082901
3.1019976
2.959877
2.8419325
3.2626781
3.2335916
4.0846462
5.0462875
1.873879
2.6398411
3.2393897
2.9025805
3.265244
3.4257894
3.1420858
2.6485505
2.8583229
3.8290083
3.7205071
2.6075034
2.8143556
2.6878955
2.5755684
2.722713
3.7336411
3.7551522
3.3623166
4.8289404
3.3942423
3.1503377
2.880573
2.1386013
3.5417521
2.9237556
3.5232255
3.6926005
3.1669462
2.3488615
2.7625952
3.2900198
3.5558407
0.81643963
2.518774
3.3753629
3.4269996
3.2570727
2.369014
3.0161951
3.0722041
2.3623002
3.0276551
4.1970243
2.7069647
3.5616355
2.3245578
3.6733148
2.4242942
3.1092336
3.3958285
3.0884113
3.8357649
2.6045969
2.64116
3.3535357
1.9252871
3.7694011
2.6069086
3.3976736
2.9565032
3.9039428
3.9018569
3.4332485
2.7966676
3.6084449
3.4751892
2.921545
3.287509
3.96964
2.9569743
""
2.2525249
1.8189616
2.0303447
1.7971562
2.8608387
2.2348237
2.9566143
2.339963
1.5501615
2.0224214
1.7264649
2.6441929
1.8224961
