staytract_asian_female_mean_se
0.029781491
0.038360473
""
0.018778063
0.026840815
0.085230216
0.015330268
""
""
0.027821092
0.032978605
0.0098988395
""
0.028667459
0.018663809
""
""
0.029051216
""
""
0.031397611
0.019599132
0.037413303
0.047975432
0.010755495
""
0.043176524
0.020675234
0.009179173
0.092808358
0.070267953
0.032503922
0.012303043
0.015713662
0.071524628
0.018967964
""
0.049248207
""
""
0.023297502
""
""
""
""
0.10499088
0.0094576171
0.023762858
0.01615102
0.046888161
0.031347059
0.022279011
0.049548231
""
""
0.028952066
0.076878242
""
""
0.063213833
0.084769771
0.022057697
""
0.099803165
""
0.070709683
""
""
""
""
0.074243806
0.064516924
0.014130746
0.058673512
""
""
0.057952631
""
""
0.013199149
0.068239845
0.048799783
""
0.067820832
0.013301291
0.065440901
0.040098961
0.028881947
0.01650944
0.04030123
0.050998427
""
0.088746332
0.022660809
""
""
0.061211351
0.027531212
0.0084348591
0.015284034
0.017674074
0.0072927726
0.011507699
0.020505533
0.017452618
0.0083886981
0.022140814
0.010287357
0.03374346
0.028251357
0.021359514
0.037056219
0.019582983
""
0.019905664
0.018688938
0.01553553
""
""
""
0.031168843
0.080098361
0.066361263
0.042085517
0.078726441
0.023436066
0.026574899
0.076873444
0.072682224
0.062487084
0.0053024157
0.058308914
0.032892078
0.065522395
0.030554576
0.081044152
0.029972643
0.024197083
""
0.041555289
0.023998283
0.025199208
""
0.03933578
0.051123735
""
0.037830558
0.074296094
0.064816192
0.05361731
""
0.020124853
0.028755933
""
0.014249512
0.022134744
""
0.024947915
""
0.039878439
""
""
0.021661451
0.0069332514
""
0.0035054889
0.057530552
0.066025019
""
0.037378356
0.0051170047
0.015441869
0.049197864
0.016965799
0.051739223
0.076873966
0.020625947
0.012185577
0.051321853
0.071986854
0.024507945
0.071229711
0.01237688
0.10756394
0.066531591
0.010830791
""
0.073778674
0.021477453
""
""
0.028060082
0.018273765
""
""
0.051595014
0.037781812
0.026791377
0.016855925
0.04922561
0.019626901
0.030092413
0.044323288
0.044919558
0.034601353
0.018374691
0.011688301
0.037447203
0.030047027
0.022352697
0.034785185
0.0363359
""
""
0.018271023
0.01956965
0.025875917
0.0080645131
0.04938544
0.066565931
0.072222471
0.0084149884
0.066298194
0.043652926
0.010414329
0.024397967
0.031009506
0.029742831
0.010888675
0.024552671
0.024860138
0.023314793
""
0.03213514
""
0.038720984
""
0.026359905
""
0.066888303
0.027507532
0.043783579
0.058740806
0.022328572
0.056863558
0.0528544
0.02483657
0.013207265
0.046672866
0.021348072
0.0083392216
0.024351852
0.049752466
""
0.035731837
0.052791405
0.061743718
0.01318551
0.057016257
0.018913766
0.04387128
0.016029492
0.014063957
0.01318546
0.012218777
0.002384587
0.0097307488
0.0031717331
0.0043408973
0.015910091
0.018113093
0.048883349
""
0.042476125
""
""
0.021643313
0.029077966
""
0.04180745
0.0112022
""
""
0.0048875124
0.015075662
0.038099069
0.017795499
0.0067907232
0.029211277
""
""
""
0.084597766
0.068207033
0.051882293
0.06087641
""
0.031517763
0.039483178
0.029789278
0.0048197391
""
0.048382353
0.022886405
0.044064552
0.034948781
0.076688811
0.041736025
0.027969969
""
0.024847075
0.023689453
0.042340696
0.018212371
0.015893463
0.021533247
0.074192427
0.017724093
0.025558256
0.027095459
0.037198111
0.017192135
0.050486803
0.080446176
0.095249295
0.025114441
0.023040283
0.044061508
0.046856292
0.023895677
0.054284271
0.01942559
0.021134049
0.0090303523
0.036921244
0.0032042216
0.016717449
0.041546058
0.073146828
0.0091465022
""
0.072162211
0.03204358
0.037627362
0.066416629
""
""
""
""
""
0.055765931
0.06994269
0.057324011
""
0.042530607
0.04441965
""
0.060497165
""
0.043855112
0.049401682
""
0.031539895
""
""
""
""
""
""
""
""
""
0.087533854
""
""
""
""
""
""
0.051420379
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.030981651
""
""
""
""
""
""
0.042129587
""
""
0.044236667
0.040392607
""
""
""
0.027560836
0.076038577
""
""
""
""
""
""
""
""
""
""
""
""
0.038006455
