has_dad_natam_pooled_mean
""
0.87537748
""
""
""
""
""
0.85777587
""
""
""
""
""
""
""
0.83902186
0.78480935
""
""
""
""
0.86151236
0.97984207
""
0.90667868
0.94177747
0.77026796
""
""
""
0.9322536
""
""
""
0.85110486
0.94649684
0.74348938
""
0.96923935
0.9060657
0.75416911
0.84380758
""
""
0.89728683
""
""
0.78172112
0.77977926
""
0.78963667
0.83242303
""
""
""
""
""
""
0.95608383
""
""
""
0.87302637
""
0.79062003
""
""
0.82352418
0.82316649
0.75558823
0.8875699
""
""
0.89567339
0.76757026
""
0.96950912
0.73494679
0.85613561
0.80656546
0.87313032
0.88431036
0.92317826
0.85935116
0.80493462
0.79528391
0.7935825
""
0.83047211
0.85433686
""
0.95669603
0.68627667
0.83859199
""
0.77448678
0.71760201
0.85072744
0.73128933
0.72421038
0.83938587
""
0.66856968
0.64721495
0.67350936
0.72945189
0.63602567
0.66696393
""
0.7298398
0.7866708
""
""
0.57072377
0.80625737
0.71274787
""
""
0.63429534
""
""
""
""
""
""
""
""
0.83283913
""
""
""
""
""
0.77991802
""
""
0.61291188
""
""
""
""
""
""
""
""
0.74206978
0.87584919
""
""
""
""
""
0.79750866
0.87472427
""
""
0.85780752
0.73376226
""
""
""
""
""
""
""
""
""
0.85900849
0.7656669
""
0.78310019
""
""
0.91174191
0.94689363
""
0.72499084
0.72037572
""
""
""
""
0.78398162
0.88307804
""
""
0.66009206
0.67266136
0.82485664
0.66731215
0.77960598
0.79991251
0.78638357
0.7212646
0.86972338
0.66399086
0.72556615
0.76186591
0.5923124
0.58425498
0.75661099
0.68361455
0.7787019
0.72033119
0.72644162
0.81316727
0.75394821
0.8828336
0.60215074
0.74142957
0.79166895
""
0.7572906
0.8088944
0.67128938
0.74719715
0.8068285
""
0.74483204
0.68118078
0.88116944
0.76280183
0.75143796
0.57539022
0.71932065
0.75210649
0.69832581
0.71770227
0.71784914
0.76855057
0.73066127
""
0.83186936
0.78124857
0.70649928
0.81109607
0.75041813
0.81564397
""
0.67878127
0.83155447
0.82168156
0.70745081
0.83718419
0.7078023
""
0.76028436
""
""
""
