kfr_black_male_p1
0.21045713
0.22003934
0.22380228
0.27415696
0.20612311
0.25872579
0.25372428
0.22459279
0.24384432
0.37771732
0.26911157
0.29547995
0.31290638
0.23633882
0.27410465
0.20097193
0.20905825
0.2052158
0.25094846
0.22101891
0.20583652
0.37940305
0.18675378
0.25048348
0.24638118
0.21994799
0.22470057
0.21324994
0.28988832
0.21738353
0.22088727
0.2593562
0.24671227
0.2258995
0.18887408
0.22097163
0.2121163
0.26545978
0.28275871
0.28668553
0.24097657
0.27034345
0.24477392
0.21565802
0.19984938
0.28128982
0.22543396
0.2498266
0.22913674
0.32464379
0.19151655
0.24709618
0.17570129
0.27424917
0.22756962
0.19994302
0.2423303
0.26603916
0.24977367
0.2469994
0.25133666
0.20748445
0.21645638
0.23060003
0.31594184
0.21776651
""
""
""
0.27117524
""
""
""
""
0.21620649
""
""
""
""
""
""
""
""
0.27809811
""
""
""
""
""
""
""
""
""
""
""
""
""
0.22094025
0.33564565
""
""
""
""
0.24079522
0.31845805
0.28163013
0.22759099
0.20306604
""
0.29414064
0.32191697
0.25309584
0.22223693
""
0.46442068
""
0.1739646
0.23410925
""
0.21651888
0.25432065
""
""
0.28333855
0.19684659
0.16695543
0.20430422
0.1923244
0.19961485
0.23012
0.21307226
0.23079774
0.22631884
0.28617778
""
""
0.1437275
0.1620049
""
0.17911191
0.19626239
0.262198
0.19009371
""
0.2226699
0.20930563
""
0.2259668
""
0.22482936
0.23378493
0.29196015
""
0.19856445
""
""
0.20540167
0.21512079
0.293522
""
0.27234656
""
0.23533896
""
0.23030688
""
0.22000614
""
0.23289801
0.29624623
0.19854534
""
0.21233611
0.23022145
""
""
0.17657538
0.23060851
""
""
0.20717706
""
0.26935315
0.28138113
0.12415399
""
0.23187673
""
""
0.19030912
""
""
0.23090845
""
0.22346886
0.20466802
""
0.25058818
0.23132828
""
0.22479266
0.26265919
0.29063636
""
0.22620179
0.27730146
0.30046535
""
0.18394876
0.25527102
""
""
0.27353948
0.2957291
""
0.26826286
0.38701987
""
0.25745705
0.23201129
0.15273027
0.24321951
0.26112515
0.2522499
0.21996076
0.27798095
0.26258263
0.2664752
0.28091624
0.39452624
0.22741485
""
0.23927855
0.25384709
0.35724297
0.24903589
0.25733945
0.2553947
""
0.23601794
0.50897354
0.26235765
0.25057882
0.1328636
0.2467349
""
0.28893501
""
""
""
0.36058277
0.45265418
""
""
""
""
""
""
""
""
0.25646791
""
0.2124684
""
""
0.25730088
""
""
""
""
""
""
""
""
0.33309489
""
""
""
""
0.32889172
""
""
""
0.36697638
""
""
""
""
""
""
""
""
""
""
""
0.26003256
""
""
""
""
""
""
""
""
""
""
0.32606119
""
0.25804451
0.24876106
0.21227691
0.27010518
0.21775855
0.21726766
0.38348755
0.31882283
0.23198013
0.21175516
0.23638064
0.23245308
0.200028
0.12994052
0.23483525
0.12803385
0.20815825
0.25252992
0.1124552
0.29892853
0.17826104
0.28424537
0.27445322
0.19062835
0.18889146
0.15465075
0.21006094
0.2218512
0.21481724
0.18695416
0.19215119
""
0.30278888
0.13880602
0.22684598
0.18054527
0.19395575
0.17056136
0.23623005
0.19995543
0.23826608
