kir_26_black_female_n
498.0
175.0
27.0
1652.0
3178.0
725.0
8494.0
108.0
49.0
2945.0
2318.0
13520.0
""
238.0
1385.0
""
""
777.0
""
1254.0
8126.0
8671.0
2851.0
3593.0
11638.0
1113.0
2733.0
5861.0
15174.0
1307.0
2140.0
1526.0
12432.0
7698.0
2810.0
4207.0
1683.0
2071.0
936.0
1225.0
10851.0
2022.0
665.0
157.0
1388.0
2077.0
21797.0
2603.0
11424.0
2446.0
3447.0
6235.0
4197.0
371.0
414.0
8871.0
1003.0
164.0
241.0
3171.0
1324.0
6321.0
507.0
337.0
40.0
109.0
""
52.0
87.0
36.0
2030.0
2767.0
4358.0
2352.0
1135.0
86.0
1986.0
455.0
469.0
21652.0
2808.0
511.0
132.0
746.0
7882.0
318.0
387.0
2181.0
3739.0
835.0
812.0
75.0
50.0
2738.0
33.0
""
266.0
1340.0
10976.0
3722.0
2226.0
34912.0
10191.0
2183.0
2500.0
11218.0
2553.0
11431.0
1092.0
1490.0
2065.0
4153.0
11030.0
1461.0
8380.0
6395.0
8520.0
663.0
423.0
722.0
3056.0
1099.0
1031.0
2039.0
1263.0
5891.0
5876.0
1038.0
1337.0
1240.0
45790.0
1711.0
1651.0
598.0
677.0
1760.0
4470.0
5825.0
1121.0
2024.0
4376.0
932.0
571.0
957.0
3762.0
1067.0
2290.0
2420.0
1934.0
1899.0
315.0
12018.0
4213.0
1499.0
4055.0
7552.0
965.0
6753.0
822.0
206.0
43.0
31.0
1909.0
26381.0
466.0
45251.0
20.0
""
""
511.0
37122.0
1550.0
47.0
1770.0
80.0
""
1783.0
3337.0
35.0
""
""
24.0
5643.0
94.0
172.0
9022.0
67.0
30.0
1985.0
27.0
150.0
1019.0
6132.0
23.0
171.0
245.0
201.0
641.0
3369.0
74.0
3376.0
651.0
55.0
321.0
1104.0
1899.0
9087.0
84.0
312.0
559.0
138.0
789.0
""
30.0
5705.0
1343.0
1368.0
16787.0
91.0
190.0
232.0
126.0
208.0
89.0
8216.0
573.0
104.0
223.0
6647.0
2741.0
815.0
1472.0
""
169.0
""
341.0
""
580.0
""
50.0
235.0
170.0
481.0
725.0
118.0
231.0
1544.0
2246.0
52.0
296.0
8153.0
364.0
72.0
""
362.0
47.0
42.0
1873.0
54.0
877.0
258.0
902.0
1297.0
2634.0
2439.0
76751.0
2718.0
29657.0
38253.0
4554.0
3609.0
941.0
362.0
54.0
""
""
198.0
83.0
""
32.0
2144.0
""
""
9688.0
447.0
26.0
1387.0
11137.0
101.0
""
""
""
""
20.0
""
""
""
48.0
49.0
100.0
6325.0
""
27.0
146.0
23.0
22.0
""
30.0
485.0
""
203.0
225.0
43.0
56.0
161.0
145.0
""
74.0
74.0
100.0
21.0
815.0
52.0
45.0
""
448.0
1633.0
124.0
151.0
1009.0
62.0
1514.0
1891.0
9905.0
811.0
56477.0
1823.0
398.0
43.0
19339.0
89.0
74.0
942.0
1007.0
243.0
""
""
""
""
53.0
382.0
454.0
403.0
32.0
226.0
616.0
36.0
711.0
121.0
1284.0
396.0
""
75.0
""
""
110.0
81.0
23.0
""
""
""
""
""
""
""
""
""
""
""
101.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
114.0
""
""
""
""
""
""
28.0
""
""
76.0
63.0
""
""
""
24.0
""
""
""
""
""
""
""
""
""
""
""
""
""
21.0
""
""
""
""
""
""
57.0
854.0
""
""
""
100.0
""
""
""
""
""
118.0
""
""
31.0
""
""
""
32.0
130.0
""
311.0
""
""
2857.0
""
""
""
""
""
""
2004.0
""
""
101.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
137.0
4741.0
""
""
31.0
29.0
57.0
""
""
""
""
""
""
99.0
""
""
773.0
844.0
1919.0
32.0
56.0
36.0
41.0
262.0
458.0
9748.0
171.0
88.0
""
""
906.0
21.0
253.0
33.0
171.0
""
105.0
536.0
488.0
194.0
102.0
3408.0
255.0
""
156.0
1478.0
145.0
""
27.0
""
93.0
""
168.0
1060.0
227.0
72.0
608.0
75.0
""
""
""
139.0
36.0
""
""
73.0
""
""
26.0
454.0
240.0
55.0
4341.0
28.0
4940.0
50.0
38.0
""
733.0
39.0
""
""
""
""
23.0
175.0
837.0
1199.0
1475.0
33152.0
4814.0
1212.0
678.0
261.0
""
""
""
45.0
""
129.0
42.0
40.0
568.0
22.0
""
656.0
""
""
73.0
104.0
""
1884.0
660.0
3508.0
9693.0
23501.0
952.0
2470.0
2470.0
2072.0
1309.0
209.0
44.0
265.0
48.0
118.0
5359.0
77.0
427.0
1298.0
250.0
""
783.0
""
""
""
""
""
""
""
""
""
""
""
""
338.0
""
""
63.0
""
""
""
""
""
""
""
""
32.0
""
""
""
""
""
""
""
""
24.0
""
""
34.0
""
1489.0
""
23.0
""
41.0
""
""
""
759.0
""
5049.0
""
1395.0
40.0
""
45.0
106.0
""
55.0
22.0
""
""
162.0
""
""
""
""
""
""
""
59.0
573.0
26.0
53.0
""
""
""
""
""
""
57.0
""
""
79.0
25.0
62.0
""
26.0
962.0
1454.0
2102.0
278.0
6645.0
2762.0
""
""
""
438.0
324.0
15129.0
5467.0
""
""
5994.0
249.0
462.0
39947.0
""
""
40.0
21.0
286.0
""
50.0
2117.0
""
284.0
""
125.0
191.0
""
""
29.0
""
""
""
54.0
24.0
6899.0
