married_black_male_p10
0.12906379
0.14021169
0.10355307
0.12502171
0.11179467
0.14168783
0.12304273
0.19760253
0.12988494
0.1154402
0.13321519
0.098018691
0.25937501
0.081112437
0.12795024
""
""
0.12741065
0.40507859
0.09930905
0.12117616
0.13626269
0.13016942
0.11167309
0.1313639
0.12432889
0.16523366
0.1442208
0.13111255
0.11605276
0.15833627
0.17919163
0.11220501
0.14844592
0.083555624
0.10847881
0.091745555
0.093482338
0.11094746
0.083974831
0.082177244
0.11292406
0.14319542
0.072192445
0.080875129
0.10187794
0.093715765
0.093040265
0.081617393
0.10202491
0.1326804
0.11370074
0.089355007
0.077965602
0.10434351
0.095776722
0.11143942
0.096263066
0.19747096
0.10241537
0.13859788
0.12291326
0.14886777
0.12571421
0.24689077
0.18599711
""
0.13982961
0.26147079
0.37798107
0.090064906
0.076511487
0.089445628
0.10362159
0.077487327
0.091864802
0.081887171
0.14193569
0.17024943
0.063574627
0.095973976
0.14353752
0.2109334
0.13212161
0.11704067
0.14883187
0.13407642
0.14470068
0.12097274
0.10607374
0.1621055
0.10909416
0.26154995
0.11489652
0.079093948
""
0.18963434
0.10293483
0.098049469
0.1152231
0.11369853
0.12072635
0.12876645
0.1288584
0.12467345
0.12663287
0.12445848
0.11804224
0.10913337
0.10075627
0.10871761
0.12561832
0.12547044
0.10944758
0.12856263
0.10067661
0.11790171
0.11355571
0.12539819
0.073811062
0.11516806
0.11052535
0.13561109
0.16433902
0.13427299
0.10590637
0.11294822
0.11771169
0.075453445
0.097303629
0.11346062
0.07777933
0.093820348
0.14120187
0.13940795
0.090535782
0.094646893
0.097212315
0.098768897
0.089205846
0.11817206
0.14048056
0.10613242
0.12954395
0.098868169
0.099682227
0.13175878
0.11356247
0.10020559
0.11960343
0.18022224
0.085367382
0.10169867
0.12583447
0.13112561
0.093496382
0.09183383
0.080949225
0.11233253
0.2218249
0.27352452
0.18674417
0.16056627
0.085174613
0.20018139
0.1364304
0.13733135
0.064040601
""
0.19360225
0.10377309
0.12019755
0.47417492
0.1261868
0.043485709
0.22172885
0.097373866
0.091429271
0.32803181
""
0.57733226
0.32892057
0.1161077
0.079333648
0.19409996
0.099437743
0.11852901
0.07520546
0.13680835
0.31863019
0.17712602
0.16006194
0.1108174
0.028731536
0.14906232
0.2086226
0.2382233
0.10531885
0.10005123
0.30732706
0.12844792
0.10921424
0.024741238
0.18101111
0.14168192
0.1220835
0.11684667
0.22691269
0.17104588
0.10248344
0.17367953
0.14624637
""
0.16908915
0.12822427
0.13022093
0.13903193
0.10443965
0.17672603
0.20804542
0.18037768
0.15973215
0.22062376
0.28861851
0.13198996
0.11682962
0.25195864
0.2148411
0.1228006
0.1241836
0.16441929
0.13439073
""
0.16318062
""
0.23637882
""
0.17065331
""
0.012912931
0.22936539
0.18465887
0.18631771
0.16596091
0.23157525
0.17881644
0.14809614
0.11622636
0.2172026
0.17833777
0.12370837
0.18826431
0.41571516
""
0.25972861
0.52236563
0.085774869
0.10932209
0.29685137
0.15284172
0.12227315
0.17671074
0.13339384
0.099502243
0.13533106
0.13545451
0.13532239
0.12116625
0.10256315
0.099587731
0.14090496
0.13122848
0.16211499
0.35180408
""
0.096448205
0.18347842
0.19838548
""
0.31755871
0.15566646
""
""
0.15595074
0.19402549
0.34715077
0.11486143
0.12569502
0.11083316
""
""
""
""
0.248147
""
""
""
0.17130852
0.17004848
0.20114878
0.14519006
""
0.093141153
0.18087503
0.29408824
0.126591
""
0.2732968
0.14991023
""
0.19223499
0.12453758
0.29750395
0.15062746
0.11993546
0.11543378
""
0.25822377
0.15842389
0.22123761
0.39037171
0.10680462
0.28666285
0.23126091
-0.10531498
0.17081913
0.10635208
0.14837034
0.17269452
0.12598369
0.18310806
0.0908022
0.12417676
0.089259252
0.11334544
0.083606392
0.083637886
0.20803264
0.1805198
0.09895236
0.12913331
0.029271552
0.097501755
0.13672122
0.20829952
""
""
""
""
0.2557984
0.19729789
0.15986885
0.098076142
0.14804092
0.085109502
0.11746437
