kfr_imm_black_male_p75
""
""
""
""
""
""
0.52425748
""
""
""
""
0.38314733
""
""
""
""
""
""
""
""
""
0.31701693
""
""
0.5054583
""
""
0.60067379
0.48389769
""
""
""
0.48930442
0.45392761
""
""
""
""
""
""
0.59951967
""
""
""
""
""
0.56235188
""
0.43486077
""
""
""
""
""
""
""
""
""
""
""
""
0.64485133
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.37594882
""
""
""
""
0.33786771
""
""
0.38525343
0.48369074
""
""
""
""
""
""
""
""
""
0.40854236
0.42509916
0.47717404
0.45711458
0.43410891
0.4225083
0.35372153
0.46226636
0.47348112
0.40480134
""
-0.049339589
0.40021613
""
0.35806045
""
0.65006208
0.42338863
0.43023103
""
""
""
""
""
""
""
""
0.47033826
0.38560545
""
""
""
0.42828351
""
""
""
""
""
""
0.25786939
""
""
0.37492689
""
""
""
""
""
""
""
""
""
""
""
""
""
0.3979739
""
""
""
""
""
""
""
""
0.56037873
""
0.5174588
""
""
""
""
0.49584556
""
""
""
""
""
""
""
""
""
""
""
0.40488082
""
""
0.52484292
""
""
""
""
""
""
0.45455155
""
""
""
""
""
0.55806023
""
0.48029095
""
""
""
""
""
0.57033581
""
""
""
""
""
""
""
0.45588014
""
""
0.37078238
""
""
""
""
""
""
0.49618736
""
""
""
0.53051543
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.43887943
""
""
0.55938089
""
""
""
""
""
""
0.59443641
""
0.4141013
""
0.55338991
0.47230935
0.4297545
0.56486481
0.45998576
0.46154949
0.48195878
0.49678689
0.45247993
0.57208556
""
""
""
""
""
""
""
""
""
0.55165523
""
""
0.54864997
0.48869306
""
0.62396008
0.51966995
""
""
""
""
""
""
""
""
""
""
""
""
0.507456
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.34501389
""
0.48865518
""
""
""
0.48999223
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.53991777
""
""
""
""
""
""
0.30203938
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.38454482
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.531519
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.69766355
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.52626449
""
0.51819611
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.49303162
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.40920156
0.48751616
0.48690492
""
""
""
""
""
""
""
""
""
""
0.50738192
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.46738619
""
""
""
""
""
""
""
""
""
0.42068961
""
0.43162799
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.54207236
""
0.37913871
""
0.50371903
0.50323683
""
""
""
""
""
0.44496131
0.47337997
""
""
0.45331603
""
""
0.47268677
""
""
""
""
""
""
""
0.49158585
""
""
""
""
""
""
""
""
""
""
""
""
""
0.49265581
