kfr_imm_asian_female_mean
""
""
""
0.73509973
0.65768754
""
0.62596786
""
""
0.52297878
0.67978239
0.59171301
""
0.58030587
0.51582307
""
""
0.62888759
""
""
""
0.49658471
""
""
0.68233997
""
""
0.57119215
0.64663988
""
""
""
0.6658631
0.63932979
""
0.45925215
""
""
""
""
0.73987144
""
""
""
""
""
0.62172979
0.5332219
0.71512944
""
0.60358304
0.5996893
""
""
""
0.67847687
""
""
""
""
""
0.55691576
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.65012503
""
""
""
""
0.60323805
""
""
0.53535235
0.72457492
""
""
""
""
0.76815981
""
""
""
0.51122302
0.62809277
0.52192837
0.61610991
0.63850784
0.64409274
0.76534605
0.61562103
0.64127177
0.60519576
0.61368239
""
0.60461831
0.73514026
""
0.77263099
""
0.66280919
0.73815101
0.7297008
""
""
""
""
""
""
""
""
0.67913043
0.66297078
""
""
""
0.6339072
""
0.6379143
""
0.6508857
""
""
0.61836606
""
""
0.72325134
0.64320731
""
""
""
""
""
""
""
""
""
0.72044945
""
""
0.57507575
0.51810998
""
0.70877123
""
""
""
""
0.72590381
0.73214591
""
0.71815628
""
""
""
""
0.71354967
0.58786887
""
0.68892223
""
""
0.67885292
0.66196287
""
""
""
""
0.72052032
""
""
0.72630662
""
""
0.63189709
""
""
0.70099443
0.66547811
""
""
""
""
""
0.68361884
""
0.67479956
0.55492067
""
""
""
0.71966738
0.72666198
""
""
""
""
""
""
""
0.77078176
0.78178
""
0.70422602
""
""
""
""
""
""
0.68322617
""
0.76101243
""
0.74839073
0.74331897
0.67593563
""
""
""
""
""
""
""
""
""
""
""
""
0.704234
""
""
""
0.64797932
""
0.72632563
0.70958465
0.65167898
""
""
""
""
""
0.73318613
""
0.66364622
""
0.6846081
0.64312106
0.70794153
0.72798264
0.6796388
0.7421512
0.73933524
0.69499689
0.76131767
0.73401427
""
""
""
""
""
0.59538996
0.65624368
""
""
0.61527318
""
""
0.68795854
0.71481991
""
0.68500996
0.68016797
""
""
""
""
""
""
""
""
""
""
""
""
0.61101198
""
""
0.57299548
""
""
""
""
""
""
0.72704083
""
""
0.58830649
0.5611797
0.5899924
""
0.55953974
0.57586855
0.59425795
""
0.62979645
""
""
""
""
0.66097903
""
""
0.71694309
""
0.75739098
0.65133303
0.58650333
""
0.71384704
0.62144798
""
""
0.72798932
""
""
0.70869428
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.63820809
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.57095993
""
0.65018725
""
""
0.70914108
""
""
""
""
""
""
0.66034454
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.639597
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.61513352
""
""
""
""
""
""
0.65365869
""
""
""
""
0.61854798
""
0.63483799
""
""
""
""
0.61383897
""
0.49884626
""
0.6946137
""
""
""
0.66609353
""
""
""
""
""
""
""
""
""
""
0.59275389
""
""
""
""
""
0.64240468
""
""
""
""
""
""
""
""
""
0.74688876
""
0.64834404
""
""
""
0.67955494
""
""
""
""
""
""
0.6759181
0.61512786
0.62647718
0.72018623
0.71955246
0.68764383
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.71689421
""
""
""
""
""
""
""
0.66496354
0.65110666
0.70923966
""
""
""
""
0.63433778
""
""
""
""
""
0.72163248
""
""
""
""
""
0.52821761
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.59632277
0.6544314
0.55327749
""
""
""
""
""
0.64139152
""
0.67948323
""
0.61373824
""
""
""
""
""
""
0.54200369
""
""
0.60422337
""
""
""
""
""
""
""
0.55853462
0.58702052
""
""
""
""
""
""
""
""
""
""
""
0.53483027
""
""
""
""
0.62868613
0.64578563
0.56046528
0.58590597
0.61247766
0.71108365
""
""
""
0.61319256
0.65221006
0.6841594
0.58285111
""
""
0.64324588
0.69274241
0.65045118
0.65642524
""
""
""
""
0.6772036
""
0.53529286
0.63627249
""
0.6565057
""
""
0.63729274
""
""
""
""
""
""
""
""
0.65931946
