kfr_imm_hisp_pooled_p25_se
0.096116975
""
""
0.059066866
0.031847801
""
0.024123423
""
""
0.044137493
0.040297169
0.017177343
""
""
0.0361728
""
""
0.050050076
""
""
0.052384242
0.018211354
0.075304024
0.042464808
0.019363925
""
0.035414904
0.027843215
0.01847758
""
""
""
0.027159948
0.031534668
""
0.042637605
""
""
""
""
0.054246888
""
""
""
""
""
0.012598795
0.05325475
0.040543187
""
0.042467855
0.066645727
""
""
""
0.050357088
""
""
""
0.05281648
""
0.044637106
""
""
""
""
""
""
""
""
""
""
""
0.06646318
""
""
""
""
""
0.026620537
""
""
""
0.074032903
0.024549834
""
""
0.032392792
0.039545756
0.039511822
""
""
""
0.056123056
""
""
""
0.020968428
0.0062853266
0.011254203
0.014430911
0.0023965277
0.0070128823
0.010825736
0.0181568
0.0050332309
0.015271602
0.015945431
0.042969506
0.022024322
0.031707432
""
0.038906477
""
0.034733329
0.028744081
0.03447324
""
""
""
0.035702594
0.060925838
""
0.03268829
""
0.040838506
0.055834334
""
""
""
0.0092386473
""
0.046934392
""
0.020550089
""
0.042522162
0.031490333
""
""
0.036087506
0.049925402
""
""
""
""
0.037736811
""
""
""
""
0.03777549
""
""
0.029134434
0.051490765
""
0.051200438
""
""
""
""
0.036249537
0.018882014
""
0.0044530784
""
""
""
0.06728901
0.013474425
0.041279778
""
0.047490805
""
""
0.028950807
0.016317297
""
""
""
""
0.03951991
""
""
0.037931286
""
""
0.068425559
""
""
0.050327409
0.032560978
""
""
""
0.063889153
""
0.035118487
0.068283536
0.02617239
0.028822096
0.07775522
0.068609118
""
0.036916811
0.02830983
""
""
0.036424886
0.085712194
0.089704394
""
""
0.017047325
0.073769145
0.024757028
0.0128538
""
""
""
""
""
""
0.02742268
""
""
""
0.040648963
0.039822068
0.027188011
0.053347878
""
""
""
""
""
""
""
""
""
0.048832912
""
0.051585466
""
""
0.068435803
0.022950597
""
0.060403787
0.012442914
0.060017239
""
""
0.043126922
""
0.042014923
0.031965345
""
0.0244975
""
0.011342195
0.010896087
0.018126704
0.018465217
0.0019537678
0.015623001
0.0030354571
0.0058725132
0.024197226
0.03206173
""
""
""
""
""
0.050820936
""
""
""
0.0090630772
""
""
0.0052962564
0.028201072
""
0.0098105874
0.0065532075
0.076139793
""
""
""
""
""
""
0.050523575
""
0.038230438
0.051841289
0.078534521
0.019846624
""
""
0.0539071
0.043694571
""
""
0.048738796
""
""
0.031358223
""
0.066494666
0.062294267
0.032375
0.045509644
""
0.052743614
0.064492054
""
""
0.038477231
""
""
""
0.063007459
0.061694715
""
""
0.027619896
""
0.038380794
0.020446196
0.013182608
0.039925013
0.002902722
0.01975858
0.053555511
""
0.025672449
""
""
0.0673071
0.077128835
""
""
""
""
""
""
""
""
""
""
""
""
