kir_native_natam_female_mean_se
""
""
""
0.032349341
""
""
0.031140054
""
""
""
""
0.034023724
""
""
""
""
0.027174415
""
""
""
0.034543421
0.010645222
0.030385926
""
0.040011946
""
""
""
0.034762304
""
""
""
0.035080072
0.051918678
0.050799601
0.046493609
""
""
""
""
""
""
""
""
""
""
0.031823892
0.019770827
""
""
0.034706652
""
""
""
""
0.041912619
""
0.056407224
""
""
""
0.040100161
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.047388636
""
""
""
""
0.060997143
""
""
""
0.029240165
0.042918272
""
""
""
""
""
""
""
""
0.037829865
""
""
0.046194632
0.057805926
""
0.062338307
0.047155816
""
0.032818146
""
""
""
""
0.063055426
""
0.043100141
0.053736381
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.029092953
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.027326396
""
""
""
""
""
""
0.042695239
0.035083044
""
""
""
""
""
""
""
0.033328671
""
0.027761862
0.030150026
0.041321643
0.017067736
0.036528382
0.020233758
0.053994086
0.049520355
0.039871164
0.039697763
""
0.059733242
0.032381214
0.035113808
0.040075552
""
""
0.054878153
""
""
0.041621935
""
""
""
""
""
""
0.033107433
""
""
""
""
""
0.061298557
""
""
""
""
""
""
0.033804595
""
""
""
""
""
""
""
""
""
""
""
0.044204928
""
""
""
""
""
""
0.03520184
""
""
""
0.058021408
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.03422359
""
""
0.024635823
""
0.027832936
""
0.054425847
""
""
""
""
""
""
""
0.0423804
""
""
0.034155473
""
0.0492016
0.035370655
""
0.030529018
""
""
0.032906707
0.06096454
""
0.045054384
""
""
""
0.044320732
""
""
0.03206614
0.055770274
""
""
0.037709568
""
0.02797344
0.038165003
""
0.053633213
0.024779545
0.05229947
""
""
""
""
0.052446581
0.018490547
""
0.028316738
0.069981441
""
""
""
0.048922308
""
""
""
""
""
""
0.024818949
0.021893563
0.020936757
0.028267987
0.036846105
0.046955712
""
0.042154938
""
""
""
""
""
""
""
""
""
""
""
0.024871869
""
0.02695314
""
""
""
0.03432253
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.021408359
""
""
""
""
""
""
""
""
""
0.02743859
""
""
""
0.026362766
""
0.024951799
0.039062124
""
""
""
""
""
""
0.038823653
""
""
""
""
0.057388168
""
0.052138109
""
0.029337972
""
""
0.029930159
0.026468784
""
0.049529631
0.017616229
""
""
0.027845269
0.038681149
""
""
""
""
""
""
""
""
""
0.046751983
""
""
0.034147218
0.036469646
""
0.050516363
""
""
""
""
""
""
""
""
""
""
""
""
""
0.023361115
0.028774954
""
""
0.039149035
""
""
""
0.026521944
""
""
""
""
""
0.031744018
0.028304009
0.0414134
""
""
0.033390567
""
""
""
""
""
""
0.036282197
""
""
0.05598589
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.052597892
0.018250484
""
""
""
""
""
""
""
""
""
""
""
""
0.036540747
""
""
0.029187009
0.025492698
""
""
""
""
0.021343552
""
0.028937969
""
""
""
""
""
""
0.034892499
""
0.016279899
""
0.05311032
0.011482239
0.0093087461
0.015826587
0.031854283
0.0076710815
0.020571232
""
0.034980558
0.038781215
0.036236238
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.039901003
""
0.046959814
""
""
""
""
""
""
""
""
""
""
""
""
""
0.054575279
0.025657693
0.037189204
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.025917819
0.020045349
""
0.062245533
""
""
0.017753327
0.061231542
""
0.020131184
0.041169092
0.020527204
0.008876672
0.019032195
0.026115486
""
0.019829167
""
0.015555015
""
""
0.026877673
0.029774189
0.030702056
""
0.054578129
""
0.041647945
0.012042423
0.033365119
""
0.023554277
0.028357049
0.022195531
0.040827028
""
""
""
0.044294134
0.027772384
""
""
""
0.025852861
""
""
0.050870717
""
""
""
""
0.030557757
""
""
""
""
""
0.062655643
""
""
""
0.021543041
""
""
""
0.0097635686
""
0.0097551569
0.027767962
0.014396094
""
""
0.0088844057
0.014318305
0.03100666
0.0072733439
""
""
""
0.03641114
""
""
0.036621634
""
""
""
""
0.040985499
0.021745138
""
0.0324606
""
""
""
0.039666045
""
""
0.030577499
""
""
0.041653112
0.028549882
0.04609004
""
0.037402131
0.036521174
0.045061979
0.026959848
0.03531846
0.022163987
0.034249306
0.035499379
""
""
0.019044392
0.03085855
0.030469492
0.025901491
""
0.03955153
0.025958279
0.04347029
0.056751337
0.014440853
0.043043531
""
""
""
0.024039056
0.031420145
0.047636405
0.02187358
0.03711094
0.023917453
""
0.02868659
0.035157006
""
""
0.037532274
""
""
""
0.032384351
0.038303833
0.013630272
