has_dad_natam_pooled_mean_se
0.039627157
0.066875175
""
0.033452157
0.043599613
""
0.024121348
""
""
0.062650263
0.046247385
0.020150805
""
0.063423075
0.051535062
""
0.024153439
0.040653057
0.065205537
0.035589211
0.030346273
0.0069063776
0.026011879
0.064894177
0.022731749
0.052389588
0.03827649
0.028587399
0.020663107
""
0.10316181
0.060463756
0.02377817
0.028109176
0.035197929
0.030211182
0.063838892
0.067465603
""
""
0.035193622
0.063800283
""
""
""
""
0.019274468
0.011715172
0.028516244
0.040244266
0.022765931
0.034106292
0.046947472
""
""
0.027659895
""
0.032144692
""
0.069390535
0.0552564
0.02411901
""
0.046754781
0.059548143
0.071515612
""
""
""
""
""
""
""
0.088797048
0.088482797
""
0.076811463
0.045111921
""
0.030182857
0.08944314
0.068279624
""
0.047904033
0.02457865
0.063413098
0.059724178
0.035276592
0.011853617
0.021189826
0.046179906
""
0.10286547
0.043269474
""
""
0.052297495
0.042950597
0.019336004
0.027538115
0.029257862
0.020583581
0.026061127
0.032385789
0.029015509
0.020684734
0.033905342
0.020594215
0.052386776
0.0420883
0.043748282
0.056390952
0.029172093
""
0.023205684
0.032259535
0.033689994
""
""
""
0.04666476
""
""
0.05615804
""
0.048808165
0.042874187
""
""
""
0.018092293
0.054486755
0.082325496
""
0.05788045
0.065385655
0.036563072
0.047012821
""
0.084265739
0.036516633
0.038206536
""
""
0.054110222
""
0.033385728
0.021734236
""
0.068789288
0.033872776
0.025384763
0.053732842
""
0.017648507
0.019597922
0.037073176
0.039905012
0.050133742
0.071032956
""
""
0.034856599
0.018917633
""
0.013701273
0.02621145
0.041083321
0.01632298
0.037415173
0.011692393
0.029855721
0.032852724
0.025023261
0.054333225
0.056701109
0.027949523
0.019166628
0.035331041
0.027488001
0.060831498
0.049123678
0.028074794
""
""
0.0235186
""
""
0.059204485
""
""
0.053155906
0.029031953
""
""
0.075750202
0.052737303
0.06238902
0.030322455
""
0.032705281
0.0439272
0.066569448
0.045329392
0.042105913
0.034002841
0.027325908
0.06205475
0.052338462
0.045471519
0.060731202
0.044784166
""
""
0.035178207
0.038081642
0.039757136
0.024937622
0.049007848
0.060875747
""
""
0.03065753
""
0.023441177
0.060019262
0.090165965
0.058367357
0.030089157
0.041281458
0.044329029
0.056210168
""
0.062313035
""
0.068056688
""
0.061675742
""
""
0.078900851
""
0.067700461
0.04954331
""
""
0.062441587
0.022173317
0.093820766
0.06775751
0.015280146
0.0610031
0.033699043
""
0.026678622
0.032866593
""
0.034975614
""
0.05587405
0.066366971
0.049535528
0.036668647
0.032282785
0.033788763
0.013991886
0.049996872
0.020210093
0.018598873
0.044421185
0.04179202
0.062626392
""
0.039147962
0.054463081
0.047369726
0.030042509
0.037304826
0.076785915
0.051153671
0.02478
""
""
0.018498149
0.030414015
0.091118477
0.056564808
0.018424271
0.086688988
0.028927974
0.040897563
0.097408406
0.037802875
0.029678311
0.054013304
""
0.080741495
0.060170196
0.10961842
0.036159903
0.011434019
0.056322623
0.026053857
0.044975191
""
""
""
0.038102053
0.089936957
""
0.066258036
0.056404945
0.076315701
0.039798427
0.017997762
0.019122675
0.020398142
0.031427655
0.028261786
0.039782975
""
0.03261026
0.07952895
0.099111959
""
0.087782085
0.052088279
0.077273339
0.051616084
0.044962611
""
0.046899509
0.028040811
0.016219942
0.087640777
0.013902222
0.031789415
0.044247121
0.043393724
0.018981172
""
""
0.063732982
0.036412157
0.073261462
0.088378116
0.037223611
0.058294971
0.11541045
0.05330845
0.066193692
0.043215591
0.088142499
""
0.069447733
0.068564206
""
0.061620776
0.074475192
0.078146949
0.072317369
0.096561559
0.018312836
""
0.084616564
""
""
""
""
""
""
""
0.024158388
""
""
""
0.029518288
""
0.02096685
0.042018477
""
""
""
""
""
""
0.031544819
""
0.049677256
""
0.05931263
0.0405006
0.056059264
0.039967317
""
0.025041169
0.050450139
""
0.029559255
0.035074756
0.049259599
0.03895646
0.01766945
