kir_24_black_male_n
277.0
408.0
306.0
81.0
""
198.0
290.0
778.0
408.0
31.0
103.0
142.0
321.0
36.0
20.0
236.0
234.0
165.0
90.0
112.0
66.0
""
359.0
791.0
23.0
328.0
257.0
395.0
59.0
31.0
81.0
230.0
240.0
170.0
691.0
40.0
6632.0
35.0
232.0
128.0
631.0
216.0
280.0
421.0
1636.0
265.0
21.0
39.0
3597.0
179.0
2999.0
384.0
180.0
213.0
265.0
104.0
569.0
85.0
327.0
223.0
653.0
269.0
1299.0
95.0
102.0
207.0
""
""
""
546.0
""
""
""
""
226.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
244.0
44.0
""
""
""
""
3291.0
61.0
22.0
734.0
128.0
""
23.0
104.0
180.0
145.0
""
43.0
""
87.0
20.0
""
241.0
131.0
""
""
22.0
194.0
79.0
206.0
33.0
751.0
137.0
80.0
238.0
139.0
212.0
""
""
191.0
""
""
147.0
97.0
94.0
31.0
""
54.0
1235.0
""
49.0
""
175.0
72.0
59.0
""
135.0
""
""
333.0
543.0
116.0
""
83.0
""
310.0
""
392.0
""
43.0
""
48.0
22.0
3421.0
""
373.0
79.0
""
""
249.0
22.0
""
""
410.0
""
77.0
56.0
66.0
""
4944.0
""
""
75.0
""
""
2528.0
""
41.0
1007.0
""
20.0
64.0
""
957.0
182.0
""
""
19518.0
85.0
135.0
""
25.0
287.0
""
""
348.0
55.0
""
1540.0
100.0
""
3182.0
3134.0
20.0
4943.0
3945.0
1281.0
1174.0
84.0
831.0
271.0
1347.0
66.0
33.0
""
""
1782.0
160.0
390.0
64.0
""
""
158.0
""
468.0
118.0
86.0
523.0
""
1500.0
""
""
""
93.0
27.0
""
""
""
""
""
""
""
""
1899.0
""
104.0
""
""
1266.0
""
""
""
""
""
""
""
""
224.0
""
""
""
""
63.0
""
""
""
25.0
""
""
""
""
""
""
""
""
""
""
""
67.0
""
""
""
""
""
""
""
""
""
""
47.0
""
2295.0
2323.0
67.0
170.0
2036.0
350.0
77.0
52.0
867.0
2804.0
632.0
8398.0
1100.0
52.0
521.0
87.0
1265.0
10521.0
32.0
230.0
93.0
498.0
383.0
261.0
97.0
""
6219.0
1859.0
140.0
25.0
717.0
""
""
45.0
92.0
34.0
121.0
204.0
255.0
4399.0
""
293.0
286.0
133.0
""
709.0
966.0
1593.0
102.0
23.0
167.0
736.0
818.0
192.0
13220.0
121.0
137.0
573.0
66.0
5215.0
669.0
5090.0
383.0
2297.0
2121.0
300.0
240.0
1174.0
194.0
543.0
1275.0
130.0
122.0
93.0
55.0
1218.0
72.0
58.0
71.0
90.0
""
46.0
24.0
411.0
""
161.0
219.0
177.0
51.0
1814.0
65.0
""
196.0
115.0
360.0
319.0
160.0
28.0
245.0
70.0
412.0
33.0
51.0
2656.0
299.0
60.0
184.0
759.0
45.0
4811.0
53.0
3447.0
222.0
273.0
479.0
111.0
580.0
54.0
284.0
""
""
248.0
11539.0
98.0
119.0
1637.0
898.0
138.0
""
136.0
178.0
