hours_wk_white_male_mean_se
0.49442291
0.83842272
1.6651099
0.44106618
0.55576646
1.4963692
0.40848702
1.2774396
1.5141476
0.67307281
0.63684481
0.33241531
1.4232926
0.95840985
0.658485
1.9471766
1.9949558
0.62809289
1.7312351
1.5084602
0.58859485
0.57563585
0.74653202
0.95957279
0.34382817
2.1002319
0.96606159
0.60126764
0.36965784
1.2703955
1.0596693
0.673527
0.38744366
0.47426367
1.5671508
0.61846942
1.4743301
1.2220819
2.7580097
2.5910511
0.68279046
1.7197267
2.2506914
3.0674114
1.8654494
1.3925402
0.39662647
0.7887485
0.49375373
1.0161343
0.67160708
0.61526406
0.91341305
3.3072469
2.4533288
0.65676856
1.817922
2.7332959
2.0379672
1.0574569
1.1770177
0.44211861
2.2792065
1.2217671
1.065251
1.1247633
2.0167346
1.479937
1.0693339
1.0990702
2.5208459
1.2451855
1.4057853
0.82821542
1.2792637
1.4407026
0.96292108
1.018127
1.6365037
0.41344011
1.3239517
0.7592743
0.94261414
0.81766641
0.31597251
0.88433909
0.82233757
0.69194305
0.48160097
0.59769064
0.73560792
1.2405648
1.1845553
0.52497786
1.1511607
2.0651958
0.87857276
0.6439628
0.28546461
0.56563061
0.48289052
0.3355481
0.3852264
0.51507545
0.51492482
0.33951443
0.57468283
0.38412437
1.0778302
0.72064328
0.82382828
0.8907305
0.47399834
1.7802398
0.55265105
0.42211184
0.59500206
2.1051335
2.7368758
2.3671331
0.87054479
1.1846662
1.440941
1.2940861
1.3439264
0.66123831
0.68239099
1.2845944
1.7206256
1.214136
0.23768666
1.1373128
0.86063617
1.3738425
0.74916232
0.94064718
0.5843997
0.87088346
1.9937263
1.2617484
0.67276973
0.86393714
2.9352164
1.3817704
1.0842153
1.4486914
0.60424763
1.2436607
1.5509254
1.4623783
1.1050656
0.40252927
0.86083639
2.3291454
0.48519593
0.54177344
1.6202067
0.63581961
1.2577569
0.93060285
2.364675
1.5915213
0.67544818
0.23706424
1.6738625
0.1930972
0.70413566
0.6535641
1.2152218
0.47652438
0.15494497
0.42297548
0.68304133
0.36218774
0.69244248
1.0299445
0.40506569
0.24674891
0.70121604
0.76561141
0.91122377
0.79459304
0.2765137
0.89703542
0.9109742
0.23327164
1.4676666
0.66110957
0.49921802
1.9551164
1.0821126
0.70639527
0.29720783
1.3772019
1.1137875
0.70308626
0.50180751
0.441035
0.32804298
0.81219447
0.36071059
0.44870636
0.71315265
0.62573797
0.48305678
0.35696468
0.27844134
0.81478268
0.61977053
0.51400042
0.5823046
0.44059756
1.1300709
1.1498979
0.42208377
0.34556454
0.43873921
0.205897
0.66181254
0.61914939
0.86780876
0.66473794
0.71604562
0.92815763
0.26520976
0.50248659
0.4680897
0.3703506
0.18484519
0.32585645
0.31676725
0.56045234
1.3511499
0.66085601
1.641196
1.1162888
1.4434882
0.63593084
1.9974841
1.0292604
0.62955552
0.76328164
0.7783342
0.48495904
0.78241515
0.9406569
0.70733535
0.2879011
0.69607264
0.52207208
0.19738153
0.47090417
0.54306424
1.1034013
0.6092512
0.68455601
0.84776801
0.30336148
0.54360789
0.30897212
0.53161818
0.38456061
0.26340628
0.26823041
0.39258307
0.1637805
0.33573896
0.17894097
0.15475047
0.45971942
0.53747052
0.8948279
1.6146898
0.58842522
1.5998446
1.0100882
0.38222116
0.5039413
0.87159097
0.60131532
0.29815519
""
""
0.17444883
0.28411359
0.89639854
0.43848136
0.2041813
0.79184848
0.83730125
0.99865526
1.3977324
0.88575536
0.64844918
0.77043927
0.57191205
0.82183021
0.47739697
0.61625165
0.39474234
0.15581484
0.85429054
0.5358755
0.43953261
0.71544367
0.78244412
0.69274092
0.70088077
0.43497634
1.1461805
0.588952
0.47910437
0.57715654
0.50626493
0.29561168
0.41910261
0.78320497
0.32136726
0.37888867
0.43316397
0.54420757
0.3256377
0.51771897
0.83594334
0.67992038
0.5156514
0.42779639
0.61989224
0.68055463
0.42075357
0.86286908
0.35480127
0.36614469
0.22263449
0.66714531
0.14070348
0.35294092
0.97940511
0.84086549
0.20514415
1.3598082
0.83176535
0.49081615
0.45682168
0.6453945
1.3584031
1.046459
1.057137
1.5275109
1.3235111
0.79384279
0.85229206
0.82043827
1.7375842
0.63060248
0.57638395
1.5008261
0.71093494
1.1613159
1.1124963
0.81336182
1.2125968
0.39587843
""
1.855165
0.95529568
0.97149742
1.437914
1.5527576
2.168592
1.3599598
1.6236478
0.68765026
""
2.6878119
""
2.1885064
1.4832163
2.1497087
0.90331703
2.5303617
""
""
2.7792284
2.0094388
""
3.2012427
3.7936313
2.6774569
1.6274233
1.2888254
1.5315359
1.5961193
0.95973426
1.6405001
0.49310154
0.95706981
1.206073
1.5902152
""
2.7036014
1.0094727
0.57850671
1.0658698
0.91339689
0.58656234
0.47965327
1.5610064
0.97953391
""
0.46692878
0.57799083
1.7866929
2.4264088
3.1509345
1.4599025
0.89450341
1.0832034
1.179154
2.1153097
1.9111609
2.6380239
1.7141922
""
0.55600917
0.71484524
0.7104069
0.633609
0.71944499
0.70029277
0.78810143
0.65061373
0.34118912
1.1621672
0.97352928
0.81294173
0.62639475
""
""
""
""
0.93898624
1.0275475
1.72016
2.5664682
0.71264404
0.77358156
1.1013956
1.1547168
0.78291291
0.54584134
1.3272359
0.47038898
0.904172
0.94190413
0.29404098
1.2955763
1.7226083
""
2.3087006
2.0072186
1.0575771
0.41740558
""
4.1755533
0.95237154
1.9727391
2.6882586
2.1668849
2.5147448
1.3656988
1.7107677
2.8714836
3.6759782
1.6849149
0.88722426
0.92213529
2.1123745
1.3811476
""
1.9204592
0.50190336
0.22902261
1.4714164
""
1.5435144
1.1995909
0.84650868
0.94621533
2.2981491
2.8933425
1.2369001
1.6375289
1.4572924
1.0010267
1.0771177
1.1661639
0.73383778
0.51623768
0.4125104
0.84654546
1.1177766
1.0687484
1.1239008
0.74309653
0.8351146
0.23425564
0.63479197
0.87344664
1.055472
1.5151086
0.54447824
1.0635839
0.47040075
0.83337092
0.52731568
1.1552233
0.89391714
0.65094805
1.075651
0.57261062
1.1057063
0.32302287
1.2974825
1.7316673
0.94237006
0.72312677
1.4981805
""
2.737009
""
1.3041539
""
1.467983
0.72258306
1.2934004
2.357733
0.78446436
1.5523536
3.7909861
""
""
2.041734
1.2707436
2.3940542
2.7531357
1.7465065
2.0005012
2.5043554
1.9616898
0.92201066
1.731092
2.7223148
0.40805465
2.015136
0.39288136
2.5950627
1.7117265
""
0.79442126
2.1852801
""
""
""
""
3.7975118
1.202894
0.82738286
1.008713
0.75192082
0.23946248
0.58903384
1.1036146
1.5047299
1.1580192
2.4617996
""
2.8133132
4.1419144
""
1.6775225
2.2779515
2.4554265
0.86170423
4.6368632
2.087539
0.87696218
1.978978
""
2.2899153
1.610406
1.443022
0.74884719
1.3446567
0.77211136
0.30310208
0.24065055
0.94493872
0.63032508
0.79978651
0.85605806
0.82045031
1.350666
3.2654641
0.9310599
1.2789273
1.14065
0.31005839
1.1005051
0.86586767
0.78631914
1.232917
""
0.62636513
""
""
""
""
""
4.3624425
1.6796314
3.2753639
2.9074423
""
""
""
1.0636337
2.2571445
1.9842688
0.75887269
2.7896419
1.4353398
2.2982919
1.4839617
1.4822954
2.2243025
""
""
0.70740652
""
2.6549292
0.98613256
1.0200984
0.99453777
3.0633907
