has_dad_white_male_p50
0.90252304
0.90945023
0.94886798
0.88428307
0.85676622
0.89740354
0.86113483
0.92753178
0.93270493
0.87210649
0.86711705
0.8576166
0.9133057
0.8969745
0.86733204
0.91077989
0.93174553
0.87847167
0.92293298
0.89867216
0.87620717
0.86862463
0.87132907
0.87105632
0.83970052
0.88136125
0.90953505
0.88685447
0.86435467
0.89829087
0.91680133
0.88690341
0.83690166
0.86682683
0.89628577
0.8936938
0.93168652
0.91077721
0.91495037
0.90932584
0.86728513
0.9238227
0.92591703
0.95028114
0.90660685
0.87871736
0.86111748
0.92481691
0.87147224
0.89902842
0.90256321
0.9052397
0.89093125
0.94215518
0.90645748
0.87586457
0.90740424
0.94187534
0.91773725
0.90941417
0.91207302
0.87100452
0.91198039
0.9255504
0.93498975
0.91411549
0.9564175
0.93946296
0.94809347
0.94014788
0.90555072
0.89828545
0.88486058
0.88392901
0.89714712
0.91694093
0.8973127
0.92110676
0.91606647
0.83851206
0.88652986
0.89964545
0.94230527
0.88472027
0.85026979
0.89958894
0.8968817
0.90658015
0.88184524
0.91054344
0.90474236
0.90623242
0.90953457
0.8714025
0.90964586
0.92290574
0.90790462
0.88610011
0.84382761
0.87561351
0.84828657
0.82564628
0.83901584
0.84147495
0.86113542
0.84620142
0.86510909
0.85720676
0.91323727
0.88439083
0.86924493
0.89400434
0.8649897
0.89742255
0.86459249
0.87951177
0.86411178
0.88977659
0.91048437
0.89264834
0.89749402
0.90683264
0.86217141
0.90346313
0.90473855
0.84513468
0.85656762
0.92613983
0.87639111
0.89881527
0.83957016
0.88726556
0.85835183
0.91914147
0.88014948
0.89774287
0.88937539
0.86884099
0.91024572
0.8555662
0.86057436
0.88219947
0.91578752
0.88406575
0.86383885
0.89757258
0.88810539
0.89928138
0.90276241
0.91064125
0.92182612
0.87153071
0.87544292
0.91712105
0.88117349
0.88053089
0.90336365
0.87279391
0.91280824
0.93922466
0.94869184
0.94684225
0.86075741
0.82092118
0.89355958
0.81352824
0.87654215
0.90527254
0.88295317
0.86323124
0.82284778
0.82843226
0.88883805
0.86943883
0.90555274
0.90080613
0.84536874
0.85385656
0.88543022
0.89184135
0.91288161
0.90394121
0.86785471
0.91118169
0.87763876
0.85753334
0.92894608
0.89711064
0.86291647
0.90559244
0.91161656
0.91903919
0.84970236
0.88728893
0.90605336
0.9101603
0.90007585
0.90853292
0.85554481
0.89691556
0.85622311
0.88485914
0.88815314
0.85402608
0.86723167
0.86137831
0.827627
0.8735345
0.88371348
0.87183666
0.89460123
0.87388355
0.9316141
0.90110958
0.85283607
0.91092759
0.87077004
0.86120963
0.9131031
0.92221284
0.91291255
0.92144281
0.91817373
0.92777401
0.85753113
0.90470308
0.91846436
0.92051584
0.87769127
0.89908999
0.89422601
0.8787545
0.94576025
0.91305721
0.94243741
0.9145596
0.94334984
0.89100212
0.95839727
0.94155288
0.90771502
0.90548325
0.89767057
0.88642102
0.91905171
0.88328922
0.86419034
0.87093747
0.89866501
0.87811989
0.86277902
0.8853305
0.91083348
0.89900339
0.91384947
0.89025712
0.87711918
0.85081178
0.91106147
0.88738465
0.89529699
0.85855275
0.87568593
0.86149842
0.8714307
0.86754245
0.85192567
0.84246469
0.83244443
0.80154854
0.86469012
0.86690223
0.92003292
0.90039873
0.93575615
0.94482005
0.88077205
0.86703151
0.90734226
0.86740094
0.84795266
0.82718009
0.89135969
0.8289575
0.84323609
0.86472875
0.8455357
0.81467795
0.8615855
0.91979897
0.9071852
0.91819853
0.91822445
0.92389357
0.89214832
0.91659683
0.94515526
0.88570005
0.88288611
0.89370114
0.80710137
0.92593855
0.90700567
0.86868972
0.90142977
0.90489882
0.93849486
0.896846
0.90012473
0.93793249
0.876454
0.85792303
0.90987593
0.86822402
0.87405121
0.87196887
0.91887212
0.89601851
0.9018814
0.89620841
0.92407364
0.83695585
0.92029279
0.90179288
0.91498435
0.84141934
0.87801462
0.88823557
0.89082432
0.85526049
0.90321416
0.8647877
0.83574188
0.82116598
0.86522484
0.82820457
0.8617816
0.93367815
0.91568351
0.83784038
0.89565563
0.90396452
0.84107667
0.87055099
0.91178346
0.92401874
0.95358866
0.94355923
0.94847924
0.91904318
0.91156548
0.91203403
0.89313215
0.91034853
0.89588147
0.91197717
0.91820323
0.90399981
0.92911744
0.91452301
0.91201353
0.94775897
0.87732989
0.96709734
0.90193325
0.93069422
0.90965593
0.95426142
0.94823784
0.95036781
0.93242729
0.90156251
0.89662033
1.0242298
0.97617394
1.0035893
0.95417231
0.95260698
0.96203637
0.92013383
0.95568377
1.0112928
0.9285472
0.96401656
0.95934659
0.88418418
0.94294143
0.96914709
0.91472721
0.95152962
0.91954565
0.95657003
0.92675221
0.89752978
0.95111465
0.86396855
0.9256236
0.95703882
0.9513486
0.99617553
0.97703898
0.90579998
0.93022966
0.94847637
0.93628252
0.90071094
0.8858999
0.95263213
0.91298336
0.98500055
0.94134057
0.94357824
0.95485801
0.96055919
0.94604063
0.94168967
0.94059294
0.9260084
0.90559554
0.98491287
0.97279555
0.9599365
0.89576817
0.96853542
0.93209565
0.93586957
0.96580333
0.93888372
0.93787628
0.92223352
0.94202679
0.9062652
0.84974641
0.93195671
0.93522078
0.93467337
0.8924287
0.96461189
0.99729246
0.98571324
0.91401196
0.9246124
0.8797645
0.93590409
0.94916719
0.92141801
0.93385553
0.91800684
0.94464445
0.91530591
0.88500684
0.95033181
0.86112183
0.93887103
0.92308772
0.83805805
0.93540221
0.95673484
0.99204034
0.97094512
0.96316791
0.9181456
0.86734736
0.94200611
0.96993822
0.88055003
0.91254115
0.91440618
0.95906729
0.88649672
0.94018704
0.95129609
0.9517954
0.99950296
0.96109623
0.91792661
0.93985677
0.91785699
0.85419399
0.90556532
0.85736454
0.85767418
0.80559433
0.93331021
0.96036774
0.90739155
0.92522484
0.89102137
0.92871779
0.96210307
0.96345752
0.96921766
0.96503073
0.95448142
0.88166696
0.95339096
0.95774281
0.90850818
0.85273886
0.86028969
0.90765905
0.90273136
0.93029159
0.90067947
0.90399683
0.8772319
0.83615261
0.89812618
0.91783953
0.92877805
0.94962054
0.87009323
0.91529167
0.90397036
0.92241722
0.90914452
0.94215333
0.9165768
0.90416515
0.90041625
0.89361423
0.89345312
0.86360925
0.90144002
0.92467505
0.91382641
0.84722519
0.92797858
0.94256836
0.90470618
0.86201054
0.90564668
1.0009879
0.91310799
0.8581996
0.92699182
0.9134475
0.8571009
0.89568293
0.95562136
0.96304053
0.66795486
0.8992061
0.87701821
0.89992797
0.93403184
0.91775125
0.91294324
0.92609197
0.91314918
0.87429613
0.90636575
0.88830996
0.81354547
0.89847809
0.84404248
0.91106433
0.89957851
0.96411777
0.86467767
0.89597166
0.90443534
0.85992765
0.92490202
0.93742836
0.87645632
0.86826605
0.85326535
