stayhome_hisp_female_n
210.0
151.0
""
455.0
548.0
39.0
984.0
57.0
34.0
282.0
303.0
1654.0
31.0
99.0
387.0
21.0
31.0
310.0
28.0
31.0
326.0
1346.0
263.0
174.0
1710.0
38.0
320.0
781.0
1997.0
68.0
57.0
124.0
1078.0
924.0
50.0
512.0
40.0
65.0
""
""
251.0
24.0
""
""
21.0
29.0
2663.0
215.0
536.0
132.0
433.0
364.0
156.0
""
""
452.0
25.0
""
27.0
127.0
55.0
565.0
""
60.0
28.0
36.0
""
""
24.0
26.0
23.0
41.0
43.0
118.0
56.0
20.0
79.0
53.0
25.0
901.0
76.0
96.0
39.0
175.0
1182.0
112.0
103.0
514.0
476.0
247.0
128.0
56.0
60.0
280.0
47.0
28.0
136.0
1013.0
9623.0
2512.0
1887.0
48023.0
6937.0
3012.0
1581.0
11969.0
1708.0
2444.0
163.0
947.0
521.0
214.0
684.0
23.0
648.0
719.0
676.0
""
28.0
""
283.0
100.0
101.0
295.0
60.0
481.0
390.0
84.0
32.0
33.0
5682.0
71.0
229.0
57.0
725.0
67.0
402.0
602.0
44.0
70.0
470.0
289.0
28.0
62.0
130.0
""
269.0
79.0
30.0
32.0
38.0
542.0
92.0
""
1072.0
346.0
25.0
257.0
21.0
41.0
""
""
573.0
2656.0
23.0
13950.0
50.0
60.0
25.0
575.0
5722.0
1071.0
209.0
1195.0
90.0
78.0
833.0
2877.0
133.0
50.0
52.0
61.0
882.0
61.0
58.0
1043.0
""
70.0
314.0
""
38.0
303.0
705.0
31.0
24.0
67.0
561.0
265.0
1686.0
294.0
1111.0
733.0
180.0
238.0
310.0
811.0
1425.0
120.0
147.0
474.0
156.0
188.0
20.0
36.0
3268.0
312.0
1182.0
2425.0
75.0
60.0
59.0
60.0
75.0
39.0
1207.0
190.0
105.0
134.0
906.0
609.0
521.0
231.0
""
103.0
""
45.0
""
101.0
""
31.0
86.0
216.0
109.0
368.0
41.0
121.0
226.0
859.0
110.0
211.0
2821.0
224.0
91.0
""
258.0
74.0
166.0
964.0
97.0
1020.0
92.0
2134.0
2813.0
1290.0
2588.0
71969.0
2538.0
27057.0
10724.0
1102.0
544.0
110.0
27.0
95.0
""
30.0
337.0
131.0
32.0
108.0
2807.0
""
""
9263.0
965.0
57.0
1984.0
9482.0
98.0
33.0
25.0
""
28.0
53.0
42.0
83.0
40.0
210.0
180.0
154.0
3125.0
34.0
71.0
214.0
149.0
100.0
32.0
212.0
163.0
31.0
432.0
202.0
119.0
239.0
540.0
382.0
46.0
277.0
170.0
142.0
62.0
584.0
86.0
65.0
42.0
230.0
288.0
116.0
162.0
1075.0
57.0
753.0
1662.0
3839.0
276.0
41759.0
1841.0
205.0
52.0
1901.0
""
61.0
192.0
292.0
67.0
22.0
55.0
89.0
28.0
52.0
60.0
87.0
68.0
""
69.0
153.0
21.0
89.0
34.0
52.0
116.0
""
140.0
""
""
28.0
53.0
20.0
""
26.0
""
""
46.0
""
""
""
""
""
""
84.0
""
""
""
""
""
""
""
""
""
""
""
""
""
23.0
""
171.0
22.0
""
""
""
""
""
50.0
41.0
""
186.0
199.0
""
25.0
""
77.0
30.0
""
""
""
""
22.0
""
""
""
""
""
""
""
161.0
62.0
46.0
131.0
39.0
79.0
116.0
94.0
732.0
43.0
""
54.0
253.0
""
""
""
""
411.0
520.0
85.0
""
142.0
169.0
57.0
22.0
286.0
558.0
26.0
429.0
58.0
50.0
1766.0
164.0
42.0
""
""
""
108.0
3011.0
""
""
2769.0
329.0
38.0
""
""
""
""
47.0
""
39.0
93.0
280.0
47.0
285.0
""
92.0
2977.0
14334.0
32.0
""
407.0
137.0
230.0
41.0
""
""
20.0
""
""
157.0
28.0
""
406.0
738.0
1579.0
192.0
124.0
64.0
262.0
217.0
210.0
3562.0
174.0
122.0
""
""
192.0
33.0
362.0
182.0
307.0
38.0
206.0
450.0
159.0
956.0
71.0
1493.0
62.0
55.0
186.0
25234.0
911.0
81.0
1000.0
21.0
1964.0
105.0
1527.0
3503.0
1085.0
613.0
2479.0
380.0
54.0
59.0
""
1102.0
707.0
160.0
39.0
376.0
175.0
177.0
479.0
2117.0
294.0
222.0
10912.0
271.0
33514.0
763.0
528.0
""
4401.0
828.0
404.0
298.0
640.0
497.0
7051.0
27250.0
11165.0
1303.0
3400.0
43752.0
1384.0
778.0
219.0
1707.0
248.0
49.0
691.0
1432.0
1677.0
848.0
239.0
336.0
1582.0
72.0
115.0
790.0
106.0
34.0
193.0
402.0
313.0
1871.0
331.0
2561.0
12199.0
24280.0
426.0
1468.0
698.0
451.0
721.0
275.0
66.0
202.0
179.0
147.0
2937.0
75.0
339.0
227.0
162.0
""
817.0
""
""
""
""
""
27.0
56.0
""
""
""
""
""
212.0
""
""
141.0
""
85.0
66.0
83.0
60.0
""
""
""
281.0
""
""
69.0
68.0
73.0
""
""
112.0
122.0
78.0
96.0
238.0
""
2101.0
85.0
324.0
881.0
2254.0
162.0
77.0
537.0
11492.0
232.0
24134.0
336.0
11381.0
846.0
""
965.0
1061.0
103.0
651.0
262.0
471.0
418.0
1675.0
461.0
""
272.0
146.0
24.0
32.0
""
943.0
5020.0
385.0
938.0
""
""
94.0
65.0
31.0
296.0
458.0
""
""
792.0
277.0
702.0
137.0
295.0
9705.0
9612.0
21958.0
2399.0
17412.0
23658.0
301.0
143.0
48.0
2479.0
2990.0
26962.0
10358.0
""
80.0
25768.0
7024.0
5896.0
199570.0
127.0
58.0
686.0
477.0
832.0
109.0
371.0
4001.0
299.0
2817.0
91.0
2558.0
2072.0
61.0
""
310.0
""
""
""
375.0
117.0
7176.0
