hours_wk_natam_male_p10
""
""
""
""
""
""
""
""
""
""
""
31.013653
""
""
""
""
""
""
""
""
""
21.600384
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
33.585995
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
19.554903
""
""
""
""
""
""
""
""
""
""
""
""
18.493053
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
34.913498
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
44.171989
""
23.64312
32.927177
""
25.618372
""
33.883858
""
""
""
""
""
""
21.864594
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
30.363789
""
""
29.501009
""
""
""
""
""
""
""
""
""
""
""
""
""
""
29.613159
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
24.584627
""
""
""
37.267422
""
8.5429497
""
""
""
""
""
""
""
""
""
""
24.386686
""
18.719318
""
""
""
""
""
""
""
""
""
""
""
""
""
13.395902
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
19.130899
""
27.183054
""
""
""
16.923208
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
20.441057
""
""
""
""
""
""
""
""
""
""
""
""
""
17.050039
""
35.288834
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
22.278103
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
27.796709
""
""
""
""
""
""
""
11.761569
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
19.010519
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
21.820757
17.774269
""
""
""
""
30.71771
""
42.508423
""
""
""
""
""
""
""
""
31.650103
""
""
25.060526
28.826145
24.232849
20.919853
24.812984
34.522026
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
28.083664
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
23.144556
29.879522
""
""
""
""
19.328096
""
""
41.631298
""
11.007266
27.606142
32.306114
31.804527
""
26.949442
""
17.279287
""
""
14.891596
15.812243
15.372367
""
""
""
""
16.711761
8.5618782
""
15.721273
15.862309
22.863207
""
""
""
""
22.752897
36.590588
""
""
""
31.372824
""
""
""
""
""
""
""
21.48559
""
""
""
""
""
""
""
""
""
19.038946
""
""
""
17.914742
""
17.032557
""
18.361761
""
""
15.745474
20.766287
""
16.206474
""
""
""
""
""
""
""
""
""
""
""
""
21.579891
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
39.938778
32.922333
""
12.166164
24.72171
""
""
""
14.000932
29.734753
11.659361
28.61622
""
""
24.192425
""
""
25.269615
""
""
""
""
30.828894
21.636709
23.187578
16.451479
""
17.91415
""
26.239433
""
""
""
""
""
""
""
19.203102
""
17.28088
