hs_white_male_mean
0.83088672
0.83773434
0.85160208
0.82952607
0.78051877
""
0.83351332
0.80979812
0.82977843
0.74650145
0.81331074
0.82108778
0.87940979
0.76872301
0.69360948
0.87900281
0.85962105
0.81247938
0.63856995
0.81475806
0.7877878
0.80669928
0.84908754
0.88976687
0.76205671
0.86936486
0.7764194
0.80357981
0.819583
0.79455733
0.83939266
0.79903579
0.7693119
0.82653028
0.87491876
0.83095956
0.86118561
0.80394298
0.84181958
0.77083635
0.8764779
0.80055237
0.83853066
0.84133101
0.84616023
0.86557984
0.8034274
0.79428029
0.83352774
0.86391598
0.87668568
0.83375174
0.87716544
0.81171912
0.8171156
0.82420796
0.74981606
0.77576751
0.86716527
""
0.78280532
0.83135927
0.82182825
0.80665171
0.92083097
0.93060184
0.82856017
""
""
0.88325489
""
""
""
""
0.89030588
""
""
0.96097219
0.90741891
0.81847548
0.91408867
""
""
0.87792474
""
""
""
""
0.93081683
0.98843795
""
0.80802447
0.72057676
""
""
""
0.80577439
0.88978398
0.87832475
0.81485587
0.88393402
0.77963495
0.69392806
0.86606675
0.80342889
0.83523947
0.8673389
0.79073018
0.93863034
0.83848715
0.84809738
0.93513054
0.87524015
0.87647849
0.84833539
0.87855405
0.87300426
0.84931225
0.86874312
0.84920406
0.93113548
0.8343097
0.8655467
0.87560058
0.90850395
0.81898874
0.87065679
0.86572891
0.84721798
0.82366019
0.80146796
0.83657241
0.83208448
0.88330007
0.86365271
0.83124989
0.86772782
0.88550752
0.86098826
0.7952733
0.88131309
0.799326
0.83648616
0.8998751
0.89697963
0.83513004
0.79742539
0.82639146
0.82131702
0.93159342
0.823892
0.88074416
0.82470292
0.8810612
0.78247344
0.86566228
0.85104656
0.82398355
0.78140563
0.82960528
0.81362575
0.79988551
0.83948618
0.84232914
0.86897671
0.81066573
0.81848079
0.8206203
0.83542961
0.80914956
0.87642407
0.85914844
0.83883458
0.86348206
0.88684887
0.85709554
0.86570275
0.82363015
0.82619435
0.90073138
0.88252664
0.84729177
0.85279053
0.84338802
0.69382542
0.83789849
0.90928161
""
0.87384301
0.8684563
0.82291085
0.92842156
0.90878129
0.86930448
0.9187547
0.87219507
0.8486563
0.85673541
0.91610301
0.86156821
0.86212373
0.84246767
0.85870987
0.88472915
0.90892041
0.86751413
0.92451912
0.84344572
0.87480134
0.87791276
0.85554665
0.99047583
0.87611467
0.89096624
0.87610596
0.90671116
0.89336467
0.8736853
0.8678388
0.87777233
0.91401631
0.87783372
0.89788079
0.90510303
0.87306672
0.88623768
0.92051566
0.90701175
0.91264546
0.8921051
0.88739514
""
0.88777179
0.89411879
0.87461066
0.8761785
0.86771905
0.85161197
0.8722015
0.86220324
0.85116947
0.9143576
0.90634418
0.83234054
0.82925725
0.90035415
0.89281142
0.71057278
0.84024769
0.88114911
0.89946055
0.88893509
0.83760607
""
0.80932599
0.84106922
""
0.89822847
0.77230948
0.86375964
0.8589946
""
