grad_hisp_female_n
""
25.0
""
""
""
""
""
""
""
""
""
""
""
22.0
""
""
""
""
""
""
""
""
60.0
29.0
""
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
38.0
169.0
""
65.0
""
""
51.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
26.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
237.0
""
""
""
71.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
32.0
""
""
""
""
""
""
44.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
20.0
""
""
""
""
""
""
""
""
""
""
""
""
25.0
""
""
""
""
""
""
51.0
""
""
""
""
35.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
36.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
47.0
27.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
69.0
""
""
""
""
""
""
""
""
""
24.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
28.0
""
""
""
""
""
""
""
""
129.0
24.0
53.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
78.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
41.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
28.0
""
""
""
""
""
""
""
""
113.0
""
""
""
""
""
""
""
""
""
57.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
53.0
44.0
""
""
""
""
""
""
22.0
""
28.0
36.0
""
298.0
169.0
""
""
""
""
""
""
""
36.0
""
""
45.0
""
198.0
""
139.0
21.0
167.0
""
38.0
26.0
216.0
123.0
""
""
33.0
""
""
""
""
""
23.0
""
21.0
""
21.0
""
""
""
""
""
""
""
""
""
31.0
""
42.0
""
""
""
""
""
""
""
71.0
""
""
""
""
""
""
""
114.0
""
""
20.0
""
36.0
""
""
""
57.0
""
""
""
""
""
""
""
""
""
""
26.0
""
119.0
""
""
""
""
""
""
60.0
""
""
70.0
24.0
""
""
""
""
""
""
33.0
226.0
""
""
35.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
56.0
""
""
""
""
""
""
""
85.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
66.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
21.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
28.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
42.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
124.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
28.0
""
""
""
62.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
24.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
31.0
""
""
""
104.0
""
""
""
""
""
""
""
""
""
""
""
24.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
36.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
36.0
""
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
710.0
""
25.0
""
""
""
""
""
""
""
""
""
""
143.0
""
23.0
""
""
""
""
""
50.0
""
""
""
""
81.0
259.0
81.0
121.0
""
68.0
302.0
36.0
539.0
""
71.0
247.0
126.0
101.0
87.0
343.0
""
53.0
22.0
270.0
21.0
672.0
""
81.0
""
""
54.0
""
175.0
74.0
31.0
""
""
""
74.0
""
25.0
59.0
29.0
""
46.0
""
54.0
25.0
80.0
79.0
57.0
203.0
""
""
27.0
""
""
82.0
""
""
1528.0
""
""
""
31.0
""
""
""
""
""
""
52.0
65.0
""
""
""
""
""
""
""
""
1212.0
""
""
""
124.0
""
374.0
1087.0
""
29.0
36.0
""
124.0
""
""
""
""
1216.0
""
154.0
79.0
""
""
""
""
""
""
""
414.0
""
""
""
25.0
""
""
""
355.0
""
""
""
""
""
""
""
""
""
""
""
""
21.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
92.0
""
""
""
""
""
28.0
""
34.0
""
""
""
""
""
""
35.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
79.0
""
""
""
""
""
""
27.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
47.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
20.0
""
""
""
""
""
""
""
""
158.0
""
""
""
""
""
""
71.0
""
""
""
""
""
41.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
83.0
76.0
""
28.0
""
""
""
""
""
""
34.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
24.0
""
""
""
""
25.0
22.0
""
""
""
""
""
""
""
""
25.0
""
""
""
""
""
""
""
""
""
20.0
""
""
""
""
48.0
""
47.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
28.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
204.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
144.0
""
""
""
""
""
""
""
56.0
""
""
""
""
""
""
""
""
""
""
""
44.0
""
""
""
""
55.0
""
""
30.0
106.0
""
103.0
""
""
""
31.0
""
""
""
110.0
""
27.0
""
54.0
""
""
""
129.0
""
""
57.0
""
""
""
""
""
51.0
""
""
""
""
""
23.0
34.0
43.0
""
27.0
""
""
""
""
""
""
""
""
""
""
85.0
""
24.0
108.0
""
""
""
""
""
31.0
62.0
""
78.0
""
""
257.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
37.0
""
""
""
153.0
""
""
""
""
""
""
""
""
25.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
29.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
36.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
39.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
32.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
53.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
23.0
40.0
""
""
""
62.0
""
""
""
35.0
""
38.0
150.0
2151.0
""
""
""
""
187.0
77.0
""
""
""
""
""
20.0
45.0
23.0
""
812.0
""
""
""
""
""
""
""
""
""
""
""
144.0
""
""
64.0
""
""
""
40.0
""
""
""
""
""
""
1460.0
22.0
49.0
""
184.0
20.0
""
21.0
""
30.0
""
172.0
""
70.0
1615.0
""
""
""
""
""
20.0
""
234.0
""
""
25.0
""
135.0
""
""
""
""
23.0
""
23.0
31.0
""
115.0
84.0
""
""
""
""
""
2448.0
""
""
""
90.0
""
""
1017.0
20.0
27.0
""
""
""
30.0
""
""
""
""
""
""
""
""
84.0
""
77.0
61.0
""
""
26.0
""
""
""
28.0
""
""
""
48.0
""
""
29.0
""
""
""
""
""
""
""
""
""
""
""
217.0
""
""
120.0
""
""
""
""
""
32.0
128.0
38.0
""
108.0
""
""
""
""
107.0
30.0
""
""
""
""
""
""
538.0
""
""
""
""
""
26.0
""
33.0
""
144.0
""
""
48.0
""
""
""
38.0
""
""
""
""
""
""
""
""
""
112.0
""
""
21.0
""
""
""
75.0
""
135.0
""
""
""
""
""
756.0
111.0
""
29.0
""
""
113.0
513.0
""
""
""
""
44.0
120.0
""
116.0
""
""
""
""
558.0
34.0
""
63.0
""
46.0
148.0
36.0
24.0
""
""
""
""
""
32.0
""
""
""
""
""
68.0
""
""
""
""
""
""
""
""
""
""
""
239.0
""
""
""
""
""
""
87.0
""
""
""
84.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
84.0
""
""
""
""
""
""
""
""
""
""
""
""
""
30.0
""
""
""
""
""
""
""
331.0
""
""
""
""
""
""
""
""
""
""
""
""
""
20.0
""
""
""
""
""
""
""
""
""
26.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
100.0
""
""
""
""
""
""
""
""
""
""
""
""
28.0
""
""
""
""
""
""
""
""
""
55.0
""
""
""
22.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
23.0
27.0
""
""
""
""
""
""
""
""
""
""
78.0
""
""
""
""
""
60.0
32.0
""
56.0
""
""
""
""
65.0
""
41.0
""
""
""
261.0
41.0
""
""
""
""
""
""
""
""
153.0
""
21.0
""
111.0
66.0
""
40.0
""
""
23.0
""
212.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
32.0
""
""
""
""
""
""
""
48.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
37.0
""
""
""
""
""
""
""
""
""
""
263.0
""
""
""
""
""
""
""
""
""
""
46.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
51.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
32.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
