kfr_stycz_white_female_mean
0.44046536
0.56954163
0.52006233
0.53473634
0.59305668
0.46961507
0.46441939
0.55729294
0.49509069
0.47520801
0.49672219
0.53516823
0.52422845
0.48404852
0.51942867
0.46018699
0.55210412
0.53270036
0.56229448
0.54750586
0.53654057
0.52575469
0.55237091
0.47588402
0.41200572
0.48007023
0.51836991
0.4429186
0.49229187
0.42213136
0.6219157
0.52707708
0.50364667
0.44010761
0.46710819
0.49714252
0.42028153
0.50103337
""
0.44083172
0.44049668
0.46140882
0.49938929
0.45316002
""
""
""
0.36707333
0.44450796
0.54890472
0.55557221
0.51611435
0.51899987
0.47512966
0.46134555
0.45511204
0.48950082
0.52378672
0.51625246
0.45399386
0.47097099
0.42247474
0.48385292
0.51723385
0.53237534
""
""
""
0.44544399
0.66039413
0.48841995
0.44874695
0.41466811
0.42933038
0.44261578
0.54680896
0.53257018
0.4045198
0.33916941
0.31494266
""
0.21155004
0.44125232
""
0.51446444
0.48707864
0.50809675
0.46513385
0.44974744
0.3667658
0.47789314
0.42781723
0.45113951
0.49015874
0.44745737
0.48247668
0.42139658
0.47444314
0.43379804
0.48172614
0.42285213
0.42698446
0.48990935
0.46277413
0.41794047
""
0.42339107
0.45251197
0.51043487
0.44708154
0.40962672
""
0.40771136
0.41760248
0.49606654
0.48659208
0.42514858
0.44885176
0.4220188
0.45098525
0.44203767
0.46950656
0.50041425
0.50008154
0.46026197
0.48886934
0.48764166
0.45860428
0.51673049
0.46399999
""
0.49913317
0.62527651
""
0.48021647
""
0.51777649
""
0.55993748
0.5281232
0.54655647
""
""
0.49550873
0.41298655
0.47539541
0.43778005
0.48384324
0.49268761
0.51094091
0.4876287
0.46520564
0.5433535
0.44162303
0.43494835
0.49866843
0.50995111
0.42658034
0.50020647
0.49977601
0.44628024
0.45602506
0.5710817
0.51928246
0.5001865
0.38124058
0.37487245
0.31367141
0.47711021
0.52009565
0.50836176
0.472009
0.5559352
0.54448056
0.50649112
0.46621245
0.45540348
0.45986059
0.42588463
0.52301645
0.51572597
0.46204636
0.42257193
0.56074202
0.42393327
0.41760892
0.32802051
0.46672624
0.55298811
0.46588162
0.55422246
0.50556719
0.37900648
0.46709839
0.4261114
0.45292875
0.39493418
0.50254786
0.46798807
0.54542023
0.41177246
0.53112566
0.48402655
0.44256067
0.52928704
0.54358739
0.49267113
0.45734769
0.47840402
0.47946844
0.49470857
0.47204378
0.48306879
0.46915084
0.51611197
0.54200411
0.47157675
0.48425353
0.54433429
0.50952208
0.45638388
0.47308242
0.48257372
0.51684195
0.51708764
0.52045572
0.49484143
0.43055645
0.40084347
0.55913627
0.44673312
0.45516023
0.46369421
0.49014753
0.45049658
0.49808896
0.47376075
0.48849002
0.43659595
0.46714905
0.4812088
0.54323524
0.52641112
""
""
0.44688621
0.58291179
0.51761371
0.47785208
""
""
""
""
0.51286393
0.45014021
0.47211415
0.4599925
0.46897376
0.47830689
0.45967346
0.48295912
0.39961952
0.40793684
0.42082596
0.36996064
0.5116607
0.46253648
0.42491683
0.5001027
0.49843183
0.50202215
0.50168103
0.52257842
0.49638706
0.5259077
0.56591755
0.45524198
0.56139195
0.43709883
0.51547801
0.50525254
0.49693152
0.48196873
0.41052726
0.52655739
0.54531497
0.65565819
0.49544501
0.41584632
0.44221884
""
0.41415799
0.42720333
""
0.51812857
0.35778391
0.33414367
