comcoll_asian_female_mean
""
""
""
0.93947655
""
""
0.48389876
""
""
0.77116054
""
0.58293831
""
""
0.36392125
""
""
""
""
""
0.67918187
0.74571985
""
""
0.80070966
""
""
0.62147653
0.73253959
""
""
""
0.66751552
0.67096823
""
0.5297727
""
""
""
""
0.83986151
""
""
""
""
""
0.71167648
0.56690383
0.68922228
""
0.68280476
0.37644577
""
""
""
0.57262397
""
""
""
""
""
0.87250215
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.64720643
""
""
""
""
0.59140509
""
""
""
0.76731509
""
""
""
""
0.81936401
""
""
""
""
0.63165933
0.64911455
0.53704059
0.70815778
0.7137385
0.62762874
0.68717402
0.75654197
0.65538877
0.61285228
""
""
0.7919243
""
0.7383545
""
0.58119607
0.60037571
0.76534539
""
""
""
""
""
""
""
""
""
0.58694738
""
""
""
0.71184248
""
""
""
0.63805234
""
""
0.67751086
""
""
0.73871094
0.56400794
""
""
""
""
""
""
""
""
""
0.75534558
""
""
0.56684458
0.60865885
""
0.68026298
""
""
""
""
0.78792542
0.74247336
""
0.76886225
""
""
""
""
0.73884463
0.71469635
""
0.55018628
""
""
0.78963196
0.55830008
""
""
""
""
0.69272357
""
""
0.78513104
""
""
0.89714801
""
""
""
0.71014023
""
""
""
""
""
0.62395024
""
0.48184007
""
""
""
""
0.54313821
0.68510622
""
""
0.87343472
""
""
""
""
0.76478744
0.76127678
""
0.75448823
""
""
""
""
""
""
0.68866736
""
""
""
0.83112276
0.76531422
""
""
""
""
""
""
""
""
""
""
""
""
""
0.75480002
""
""
""
0.68610674
""
0.78648615
0.79203308
0.62950528
""
""
""
""
""
0.75511903
""
0.79487824
""
0.7406072
0.72179258
0.67979109
0.78370404
0.78400409
0.89476764
0.84272265
0.76090908
0.77632219
0.77455235
""
""
""
""
""
0.47056961
0.65171653
""
""
0.61477232
""
""
0.7508322
0.71110529
""
0.6997208
0.7435413
""
""
""
""
""
""
""
""
""
""
""
""
0.62396437
""
""
0.50073814
""
""
""
""
0.57600689
""
""
""
""
0.52677053
0.47997591
0.56039989
""
0.45732141
0.62577581
0.54676545
""
0.55306721
""
""
""
""
0.72075236
""
""
0.59462827
""
0.73296124
0.39187369
0.61017108
""
0.80574232
0.5796665
""
""
0.74046648
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.54250759
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.43029043
""
""
0.68383205
""
""
""
""
""
""
0.57420123
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.66916472
0.59919775
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.51076818
""
""
""
""
""
""
0.61584985
""
""
""
""
0.84992206
""
0.73849189
""
""
""
""
0.6370815
""
0.62262762
""
0.68135375
""
""
""
0.84760886
""
""
""
""
""
""
""
""
""
""
0.63429719
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.85046893
""
0.74387139
""
""
""
""
""
""
""
""
""
""
0.73784143
0.69244349
""
0.82900691
0.77702236
0.64865732
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.64922315
0.6556018
0.77057797
""
""
""
""
0.6777994
""
""
""
""
""
0.67608386
""
""
""
""
""
0.54389137
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.66076738
0.58954102
0.59651607
""
""
""
""
""
0.6122874
""
0.70327574
""
0.58954477
""
""
""
""
""
""
0.62321311
""
""
0.38040677
""
""
""
""
""
""
""
0.44547391
0.6087597
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.58478153
0.63274044
0.59944814
0.66897118
0.6354239
0.78985959
""
""
""
0.53827971
0.68655109
0.75590241
0.53572035
""
""
0.67466265
0.53152597
0.67760575
0.75954592
""
""
""
""
0.6236589
""
0.67735505
0.61903298
""
0.61822367
""
""
0.41156086
""
""
""
""
""
""
""
""
0.68761784
