married_pooled_pooled_mean
0.48263273
0.48739505
0.37594345
0.44593838
0.56872946
0.15927641
0.33917698
0.44592702
0.31422427
0.47588342
0.48474449
0.38667133
0.37156549
0.54352325
0.55033731
0.47708642
0.49670091
0.33223537
0.35263401
0.49120843
0.44505247
0.56400841
0.45917848
0.2509636
0.54774278
0.47241655
0.39006576
0.46547204
0.52994728
0.55498093
0.50802875
0.17275135
0.27722219
0.4202126
0.43456453
0.55543149
0.36991718
0.57319021
0.5393793
0.50560689
0.44088751
0.50706518
0.17407104
0.15681927
0.47083342
0.35111919
0.55059665
0.52690977
0.36168194
0.41522068
0.32206178
0.49878567
0.19405428
0.36891231
0.36694998
0.41483259
0.32025874
0.52846974
0.5763644
0.1810616
0.37463269
0.41677421
0.40868491
0.48882189
0.44479957
0.23637189
0.5414598
0.23501343
0.29133126
0.38015467
0.20011197
0.17499664
0.48256075
0.1996482
0.38535479
0.43791729
0.27471587
0.393015
0.38499251
0.38193598
0.36058637
0.12030134
0.15041009
0.36673436
0.18701476
0.23318081
0.16455784
0.40369409
0.25474986
0.3448917
0.61902368
0.38764587
0.35707432
0.42072842
0.27034163
0.21217906
0.31874818
0.47061992
0.44751236
0.46094844
0.51843369
0.53215599
0.41599408
0.44172001
0.431844
0.436371
0.41521463
0.39331806
0.36382735
0.49790087
0.41450068
0.37940699
0.45995158
0.54256833
0.542256
0.59335029
0.40901574
0.47064289
0.5319683
0.27540943
0.46195623
0.53552634
0.56175971
0.54080093
0.43287855
0.51021737
0.52703017
0.50539953
0.31227398
0.42392036
0.42554331
0.34324551
0.4390783
0.54372579
0.54611319
0.52559984
0.48307878
0.5621435
0.54427487
0.40212631
0.49699321
0.46781921
0.56248051
0.54069352
0.45912117
0.3191689
0.50782061
0.37884253
0.53251064
0.26572141
0.42790586
0.43295035
0.53636426
0.50771272
0.57826257
0.52247632
0.42645893
0.3393814
0.3632603
0.53937763
0.4017449
0.62007385
0.3882305
0.56650597
0.23541547
0.57368493
0.47151053
0.55088931
0.53066486
0.54532421
0.38872254
0.56081414
0.29348853
0.52577668
0.5134868
0.61711526
0.48302984
0.52261662
0.5222798
0.59227222
0.40515858
0.5740599
0.52880692
0.57966518
0.38040379
0.47882661
0.41228488
0.40636143
0.52562338
0.48699775
0.50031692
0.494241
0.44681251
0.4610579
0.53552037
0.40809682
0.48934335
0.45430142
0.35803714
0.50789231
0.44467205
0.42284134
0.46665224
0.52514929
0.36488783
0.42875066
0.4517588
0.53326225
0.44366521
0.43141586
0.55528682
0.48082191
0.4005596
0.47067672
0.51374274
0.45741576
0.52747083
0.46689102
0.42186791
0.43098333
0.43866527
0.4192118
0.44459614
0.38527942
0.42781961
0.49128947
0.43693268
0.44956681
0.44479117
0.43211251
0.49450651
0.4924539
0.51709527
0.42575002
0.46855113
0.46046975
0.50110888
0.48038429
0.50829959
0.42564669
0.52762032
0.45270312
0.47525951
0.48356923
0.43971068
0.47950047
0.49660262
0.52816254
0.68162483
0.49541381
0.50883824
0.54504758
0.54757035
0.6267615
0.49903804
0.62944114
0.43443948
0.48569897
0.57741797
0.58145738
0.35765094
0.54863179
0.55872494
0.53038973
0.5324403
0.49982664
0.52899981
0.52961618
0.44017383
0.50741118
0.57019365
0.64967686
0.49016139
0.51474404
0.52026439
0.59010947
0.63236016
0.45660877
0.53285426
0.54502583
0.45668885
0.61163479
0.56991827
0.5312134
0.3800658
0.55817777
0.51240057
0.52567065
0.52426547
0.47535992
0.53896159
0.5140987
0.61927992
0.44717044
0.51619583
0.4213534
0.63687396
0.47205082
0.53264421
0.50324506
0.61586392
0.55338687
0.58664304
0.54571456
0.55870473
0.61673743
0.50732756
0.63406247
0.46234867
0.45030269
0.50181317
0.49538296
0.4465746
0.46245232
0.51254171
0.45760933
0.4236989
0.41386586
0.4216398
0.19819272
0.41360354
0.47409397
0.44789562
0.42817849
0.44101191
0.35662696
0.43080482
0.45373884
0.4508144
0.47213301
0.41784436
0.37662253
0.39461604
0.40489933
0.36798972
0.40574756
0.43898416
0.36124423
0.22701657
0.48166826
0.42683172
0.41482779
0.39937454
0.46280482
0.36209095
0.42570311
0.41882077
0.39128646
0.51265192
0.43140841
0.40375832
0.34385055
0.51256078
0.42460716
0.41230553
0.40751848
0.42489055
0.47098762
0.32374018
0.39765176
0.41503024
0.46012056
0.31039244
0.39783639
0.46463835
0.48017174
0.39242378
0.37224445
0.39360875
0.37190759
0.4263334
0.39935422
0.40431997
0.37186259
0.47751161
0.36116484
0.49057832
0.44662175
0.4578186
0.41062421
0.45892775
0.40387091
0.44999954
0.40989912
0.44497225
0.45281646
0.49600902
0.43441844
0.41945857
0.4321388
0.34751183
0.35116881
0.53496033
0.4775466
0.45883435
0.37986138
0.46296132
0.32248437
0.3957366
0.49314475
0.35460919
0.50577068
0.43542755
0.31663483
0.38541457
0.21727711
0.46907514
0.40037549
0.46882069
0.5258559
0.43373916
0.33420843
0.39783302
0.43810758
