staycz_black_female_p75_se
0.064009398
0.056778491
0.080669269
0.16068608
0.15194348
0.12978865
0.11008113
0.038887028
0.062562615
0.18917803
0.078131437
0.087248892
0.068347953
0.13612066
0.2578468
0.066025145
0.051120564
0.11223327
0.15698409
0.14296494
0.3694056
0.17812578
0.055949755
0.048385788
0.25266832
0.060572814
0.091015711
0.049253028
0.13139486
0.24846788
0.11479916
0.11118265
0.11343113
0.085783184
0.044959515
0.12608531
0.008717862
0.20759648
0.059594538
0.058236104
0.042111106
0.040739533
0.097969219
0.056132317
0.016993893
0.0682097
0.19296457
0.13907242
0.01811072
0.080131896
0.019273551
0.039699346
0.13869841
0.1287946
0.095021509
0.14257336
0.043972243
0.098689161
0.033319712
0.10050597
0.049792327
0.094827645
0.02874634
0.11104793
0.087991238
0.11958621
""
""
""
0.029378911
""
""
""
""
0.055631891
""
""
""
""
""
""
""
""
0.16059573
""
""
""
""
""
""
""
""
""
""
""
""
""
0.042368937
0.09137439
""
""
""
""
0.012050156
0.15046187
0.14612968
0.030828686
0.060599975
""
0.13425289
0.06268017
0.090917185
0.0855795
""
0.10190665
""
0.12266488
0.26263231
""
0.12245063
0.079896867
""
""
0.27937922
0.077923521
0.095087893
0.070297599
0.17791073
0.055681452
0.14116974
0.12512605
0.086700037
0.094713464
0.062541738
""
""
0.084486619
0.15239418
""
0.097523272
0.083771065
0.14615662
0.12569545
""
0.15016229
0.028206041
0.89656371
0.15294501
""
0.13315126
0.19841138
0.12222162
""
0.064755611
""
""
0.056432556
0.065699227
0.16448385
""
0.1735038
""
0.060016755
""
0.069144398
""
0.2278908
""
0.15971249
0.37266538
0.015170128
""
0.068149582
0.084032096
""
""
0.058203422
0.23373452
""
""
0.056608364
""
0.077324212
0.12681316
0.16675177
""
0.0087410761
""
""
0.08019574
""
""
0.010667684
""
0.091988154
0.028229615
""
0.14862865
0.095896922
""
0.027284503
0.053115342
0.22686262
""
0.0044670454
0.082534425
0.059759084
""
""
0.053918052
""
""
0.037929542
0.069008976
0.1538199
0.015218538
0.054013237
""
0.010667618
0.012633261
0.12200305
0.0084281676
0.012171291
0.01669997
0.02092501
0.064019516
0.021012397
0.042217366
0.015837634
0.073361889
0.12124686
""
0.13318977
0.013520512
0.050753649
0.03928538
0.080955595
0.21019557
""
0.068093255
""
0.025857134
0.070155337
0.1016846
0.038738858
""
0.016267652
""
""
""
0.062437445
0.17132924
""
""
""
""
""
""
""
""
0.018121345
""
0.058487855
""
""
0.020830451
0.22213614
""
""
""
""
""
""
""
0.038708277
""
""
""
""
0.085223243
""
""
""
0.11473897
""
""
""
""
""
""
""
""
""
""
""
0.12713389
""
""
""
""
""
""
""
""
""
""
0.097979538
""
0.013243821
0.012689278
0.080550514
0.039284009
0.013399559
0.033858646
0.06203787
0.083824061
0.032441866
0.011966143
0.040626921
0.0074051297
0.035065796
0.15516001
0.045902297
0.14412344
0.025359962
0.0090179835
0.24178028
0.06445837
0.089392655
0.032689713
0.060143389
0.083188735
0.11548511
1.5727892
0.010385623
0.025224157
0.073978826
0.23786871
0.052966729
""
0.28894991
0.19328554
0.15797876
0.25657561
0.099860623
0.062011767
0.078966312
0.012771206
0.17364939
0.069078453
0.059098497
0.10530733
""
0.041098796
0.035205532
0.021854641
0.12426131
0.2809113
0.15354529
0.039217681
0.041472249
0.072338842
0.0087814219
0.10200239
0.057647116
0.036478631
0.12321717
0.014028181
0.037878875
0.014868081
0.041079324
0.020595724
0.022243142
0.063632466
0.064967081
0.034873772
0.071663231
0.051007558
0.022984223
0.10336339
0.1118202
0.11189885
0.22450975
0.032626346
0.10347867
0.18487749
0.18664315
0.11762386
0.30763647
0.29750475
0.36347166
0.052034445
0.24202496
0.076915301
0.063738406
0.10337649
0.16363117
0.022331322
0.15006858
0.25102583
0.12922731
0.080704346
0.07096263
0.08779496
0.082194217
0.21800734
0.053604074
0.17323989
0.050169207
0.11384243
0.17759006
0.017334541
0.048680108
0.13709007
0.031358302
0.040121868
0.32222325
0.0099235307
0.2127101
0.011616905
0.08724577
0.098261259
0.028909052
0.11432711
0.036269657
0.1249802
0.10212778
""
""
0.088509686
0.0058444459
0.13139153
0.12809388
0.026952647
0.022271726
0.13843155
""
0.056180645
0.10112822
0.1397716
0.20498553
""
0.020664919
0.055766784
0.090930991
0.1891581
0.0070111086
""
""
0.041514624
0.14332788
0.11853098
0.10489573
0.012268277
0.14533785
0.050467145
0.11323254
0.11102994
0.072137699
0.098779723
0.26778293
0.013909326
0.02491368
0.12668595
0.11654197
0.11528413
0.19183888
0.073469117
0.16961434
0.16167067
0.040781181
0.094305828
0.16695869
0.058711059
0.071333945
0.030410444
0.12911338
0.19940695
0.040609244
""
0.081516922
0.13107285
0.086088791
0.10273211
0.13926351
0.082676023
0.14487596
0.12297379
0.071946837
0.27485034
0.067489155
""
0.019467572
0.032463964
0.095036276
0.1494893
0.036582757
0.067529634
""
0.14036372
0.13156745
0.099286124
0.16628389
0.089752309
0.52867723
""
0.21910021
0.017066289
0.024680162
0.30727908
0.089607432
0.14161435
0.048524845
0.14658256
0.22306548
0.055400103
0.15085833
0.23178698
0.13374943
0.15425631
0.16493484
0.13336645
0.069554321
0.083272777
0.1041505
""
0.20436324
0.046348363
0.24494269
0.083963141
""
0.085364103
0.12824328
0.049405467
0.067191236
0.10765707
0.06847094
0.08928711
0.22121815
0.27344
0.21776165
0.0976616
0.25601771
0.11538856
0.099851377
0.098187909
0.14587212
0.019363062
""
0.13237186
0.09116599
""
0.13285388
""
""
""
""
""
""
0.12759845
""
""
""
0.22505316
""
""
""
""
""
0.13297318
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.094111808
0.14235331
0.2099245
0.10807057
""
""
""
""
""
0.040770788
""
""
""
0.16443707
0.10909288
0.0042993533
""
""
0.078049235
""
""
0.015763473
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.19299287
""
0.074299075
""
0.11701299
""
""
""
0.024048464
0.043088209
0.059440032
0.13704462
0.018965513
0.11549529
""
0.16799121
0.16033415
0.14559804
0.37475908
0.065080017
0.039505359
0.042356309
0.14623556
0.034084164
0.10610452
""
""
0.15669906
""
""
""
""
0.16670957
""
0.16524805
0.028422989
0.23620203
""
""
""
0.11445586
""
0.12897032
""
0.048992537
0.02078528
0.20148592
0.035877492
""
""
""
""
0.078867041
0.11491088
""
0.050906666
""
""
""
""
""
0.12858698
0.012201857
0.12837985
0.030082555
""
""
0.023349579
0.097867534
""
""
0.10492206
""
""
""
0.04276124
""
""
""
""
0.16572291
""
""
0.050073925
""
0.050167393
0.14798513
0.081799097
""
""
""
0.15786955
0.055373982
""
0.040741462
0.087191381
""
0.060798977
0.17431907
0.041701492
""
""
""
""
""
""
0.074485347
0.21138223
0.092206545
""
0.01276298
0.04784362
""
0.043031134
0.0088529056
""
""
0.11199422
0.082747921
""
""
""
""
""
""
""
""
""
""
0.061524119
0.1641842
""
0.20015694
""
""
""
0.031408276
""
0.18915038
""
""
""
""
""
0.059525978
""
""
0.039267372
""
0.058976255
""
""
0.097712554
""
0.090975665
""
""
""
""
""
""
""
""
""
0.055676244
""
""
""
""
""
""
""
""
""
0.17615688
""
""
""
""
""
0.13313767
""
0.11501449
""
""
""
0.10210741
""
0.44107553
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.077380329
""
""
""
0.12904924
0.055595253
""
""
""
""
""
""
""
""
""
""
""
""
0.2053033
""
""
""
""
""
""
0.038073849
0.1546769
""
""
""
0.042370927
""
""
0.091079578
""
""
""
""
""
""
""
""
0.11697803
""
""
0.098596916
""
""
""
""
0.1816235
""
""
0.32211551
""
0.24250998
""
""
""
""
""
""
""
""
""
0.11068703
0.18867284
""
""
""
0.061644759
""
""
""
""
0.21897729
0.1308998
""
0.045738738
""
""
""
""
""
""
""
""
0.1440255
""
""
""
""
""
0.024353856
""
""
""
0.16372281
""
0.037051301
""
""
""
0.21875247
""
""
""
""
0.16153124
""
0.12313752
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.12320061
""
""
0.049463686
""
""
""
0.1187032
""
0.023386134
0.12306684
0.045215238
""
""
""
""
""
""
0.22326663
""
""
""
""
""
""
""
""
0.01765037
""
""
0.18301374
""
0.11255582
""
""
0.077207148
0.12782595
0.18347326
0.099022284
""
""
0.39490408
0.17101732
""
0.18661979
0.23305646
0.14682865
""
""
""
""
0.059399962
0.11814482
""
""
""
""
0.097046077
""
""
""
0.028713752
""
""
0.066498734
0.15569372
""
""
""
0.13613042
""
""
""
""
0.030907923
0.57558686
""
0.14576931
0.093092062
0.17429203
""
0.091521323
""
0.011633629
0.11146568
""
0.065503389
""
""
0.12900139
0.19885316
""
""
""
""
""
""
""
0.097273149
""
0.066264756
""
""
0.091660388
""
0.15307377
""
""
0.13413383
0.082585484
""
0.15752821
""
""
0.14311624
""
0.22018632
0.078192323
""
""
0.088914521
""
""
""
0.12643737
""
""
0.14163683
""
""
""
""
0.061329123
0.068446934
0.10859377
""
0.12403353
0.12438868
0.12924244
""
0.15479253
0.054006569
0.20397688
""
0.12653871
""
""
0.079810843
0.078968234
0.11911973
0.031832159
0.091933005
0.12899213
0.075160913
0.10453764
0.038653925
0.018830538
0.022932222
0.21120149
""
0.22577316
0.11366724
0.099587955
0.066619374
0.012510698
0.20142415
0.061045602
0.082619004
0.12187964
0.14499645
0.033025052
0.051228311
0.10693385
0.016308021
0.091445722
0.028690187
0.070627458
0.26495293
0.064262241
0.083762728
0.098808587
0.060988884
0.059717316
0.012086932
0.030967208
0.087925389
0.07027936
0.037028152
0.17290527
0.12596431
0.12880068
0.089532249
0.041496802
0.11708117
0.057180103
0.034432624
0.04169219
0.054243356
0.057174664
0.036027607
0.052356903
0.31874403
0.044911228
0.11106593
