kfr_native_white_pooled_p1
0.25817794
0.310094
0.35946393
0.30903548
0.29818156
0.23864481
0.27428257
0.26723996
0.25110179
0.2964139
0.23991756
0.44385213
0.26460212
0.31066102
0.39873171
0.34862676
0.25128645
0.31549627
0.39357126
0.32585636
0.39533523
0.32732645
0.32922941
0.35085264
0.30530599
0.33626968
0.31134415
0.25988629
0.27205098
0.27537593
0.30209205
0.40746945
0.32334027
0.37067392
0.30685967
0.28879538
0.3187705
0.34180266
0.31262255
0.29492027
0.32338357
0.30127472
0.52360886
0.26549727
0.30764022
0.3517499
0.26407444
0.2945793
0.3024148
0.32267809
0.35469642
0.29728132
0.39613426
0.42926174
0.37672877
0.31512597
0.20165543
0.37084863
0.34678629
0.45900044
0.27383533
0.29225591
0.35564312
0.29378074
0.45652851
0.27068591
0.26642501
""
""
0.36638954
""
""
-0.37478581
""
0.3819797
0.47291118
0.32021838
0.28556928
0.38203847
0.33121556
0.55752051
""
""
0.35109761
0.32823995
0.52360135
""
0.19800362
0.17658538
0.37564561
""
0.46414095
0.31184918
0.32776314
""
0.16219056
0.44499606
0.37996972
0.37564772
0.37211862
0.33496594
0.45967647
0.38861197
0.36572334
0.34336573
0.41369656
0.32356489
0.32154152
0.4153226
0.40697134
0.34278932
0.33113211
0.34041902
0.30356061
0.36022171
0.28633475
0.28123271
0.49189484
0.39004213
0.32417017
0.33678636
0.29626784
0.30212066
0.34272194
0.2903977
0.34757456
0.31177506
0.34443042
0.33277774
0.31170991
0.30668789
0.36103427
0.25791416
0.32258365
0.28080672
0.26680693
0.26302469
0.34616691
0.29999825
0.32354283
0.29709324
0.38252029
0.28849909
0.36541817
0.30477393
0.28029642
0.32630619
0.27571693
0.25925976
0.35345179
0.35537028
0.3273378
0.27357405
0.28162521
0.38982627
0.26239055
0.35520983
0.30412215
0.24562983
0.38452598
0.40656167
0.44931161
0.34875825
0.29054084
0.31405017
0.27025285
0.23248433
0.33131012
0.33560771
0.32677856
0.30681509
0.28118864
0.35085687
0.2581853
0.39938721
0.34959319
0.28984019
0.35985008
0.37556881
0.3449699
0.37963241
0.28707629
0.33032542
0.31656981
0.38355902
0.24807321
0.39101839
0.55316108
0.45038536
0.34502432
0.38872534
0.24003783
0.3823491
0.33245271
0.39967358
0.32243749
0.3492493
0.34742048
0.3728283
0.40790415
0.36999404
0.3527914
0.40260458
0.37937292
0.38134578
0.36351797
0.42807651
0.3504703
0.33989081
0.31604376
0.40503991
0.51668173
0.39563259
0.40309146
0.40945289
0.40016514
0.40782228
0.33800149
0.36522058
0.34988686
0.44792622
0.37021524
0.39256179
0.37156248
0.350355
0.40171784
0.37009373
0.40777752
0.37325749
0.37861848
0.34485614
0.36164853
0.37222713
0.39195335
0.40067512
0.33653128
0.3326005
0.3586674
0.32645026
0.34621692
0.38372672
0.39136189
0.34739003
0.32306954
0.32606864
0.39587849
0.40187249
0.47434586
0.4803004
0.21235164
0.40729451
0.43149063
0.45767877
0.54169065
0.43451607
0.62062144
0.39638394
0.31533784
0.48522207
0.39968622
0.34116021
0.46566978
0.42047751
0.43010914
0.46632445
0.35873929
0.38165784
0.43073753
0.45742545
0.56307214
0.44975734
""
0.40072897
0.56352317
0.38323474
0.50386119
0.38908377
0.45914292
0.50849694
0.40130046
0.47323588
0.35888973
0.4305402
0.40178454
""
0.4352611
0.39212787
0.39853206
0.44660637
0.36355618
0.51515138
0.39993703
0.53201646
0.52699643
0.45701203
0.30415973
0.39236858
0.33124503
0.4994559
0.50242049
""
0.46045718
0.4211753
0.37232283
0.37674257
0.48757002
0.41728702
0.49151647
0.41660663
0.35683963
0.31563729
0.39185145
0.36144075
0.34738928
0.36969703
0.29337138
0.30262119
0.2854459
0.27460882
0.41163999
0.34795848
0.24556224
0.31240728
0.28849846
0.31732887
0.37257206
0.22326036
0.34229296
0.28728199
0.29031399
0.35064682
0.27351964
0.2630814
0.29672152
0.30649337
0.32589412
0.38823625
0.25366327
0.31407252
0.22149886
0.35729933
0.35992566
0.36031896
0.30830562
0.33349708
0.34690437
0.30339059
0.29585698
0.31705895
0.33125851
0.3046068
0.44175318
0.20684387
0.307955
0.33880836
0.33374846
0.32893902
0.26620984
0.28043491
0.28779659
0.29902995
0.39555666
0.36797789
0.40213734
0.31959933
0.33137509
0.28484932
0.32485059
0.31079036
0.3661719
0.29705629
0.32095745
0.31058708
0.28383857
0.31579456
0.34299296
0.30752146
0.31618568
0.37007877
0.33590531
0.36547387
0.29408842
0.33233783
0.33643126
0.33705819
0.3254596
0.32673433
0.31230372
0.35535514
0.31843257
0.15964197
0.30848628
0.25760433
0.28460488
0.28195465
0.31743565
0.20036925
0.27915132
0.30342731
0.24505778
0.30352879
0.37638998
0.33923477
0.32221216
0.33976555
0.23210461
0.31735277
0.32752976
0.30873895
0.27667347
0.35058644
0.33025983
0.19695623
0.28010854
0.3449513
0.36487502
0.44060376
0.25134024
0.29256165
0.33598161
0.33210945
0.27083933
0.30983728
0.32823271
0.31744221
0.29951197
0.28153414
0.31219104
0.29337254
0.35356826
0.35133192
0.39932287
0.13014184
0.29535663
0.31675351
0.4061507
0.15639181
0.38145122
0.26019555
0.31328267
0.33565608
0.27794707
0.40964133
0.27732825
0.352137
0.3105875
0.40209115
0.33204427
0.34942743
0.26982111
0.23350173
0.34691978
0.25941771
0.37698796
0.26858786
0.35730422
0.30591133
0.315624
0.2572566
0.36860523
0.30812082
0.3311767
0.3195782
0.28353524
0.29674324
0.25895777
0.19263777
0.30004862
0.2829631
0.38654995
0.28138232
0.3221927
0.21087533
0.32841158
0.28216133
0.3556903
0.4237211
0.33343133
0.31898353
0.34593073
0.33509111
0.41803184
0.24873428
0.29222783
0.31687281
0.34705919
0.2998341
0.30032015
0.30997127
0.23182258
0.28327563
0.23480733
0.2562212
0.30711183
0.38265425
0.4028447
0.32325152
0.33772844
0.28550953
0.32427642
0.2798098
0.2261994
0.34759027
0.338451
0.13919841
0.3411822
0.4556146
0.26638258
0.33998182
0.40144619
0.29491127
0.20491086
0.27248865
0.2593095
0.34817836
0.37473726
0.46628857
""
0.28966507
0.23246153
0.2336362
0.4919447
0.27681449
0.27201077
0.27083075
0.34774035
0.27540997
0.27570567
0.279796
0.3542214
0.29154038
0.23500673
0.28993893
0.30989078
0.24899019
0.12208255
0.27747238
0.29461905
0.29303998
0.19152965
0.24089421
0.25544193
0.2729176
0.36390242
0.35076988
0.33318442
0.40596882
0.33926907
0.33351329
0.39693147
0.35612839
0.49897632
0.3688916
0.49580485
0.39633441
0.43720219
0.26510939
0.32134137
0.42147973
0.39671037
0.44736761
0.46643227
""
0.3903763
0.51017797
0.44500497
0.56833762
0.35943085
0.5439713
0.32395056
0.49016038
0.44637331
0.4314822
0.43090519
0.44946027
0.47763264
0.40399882
0.38312197
0.40258035
0.38083172
0.45899859
0.4941411
0.41950074
0.41394961
0.35126996
0.60155308
0.41903248
0.34853762
0.28600442
0.37732148
0.63355404
0.37433848
0.3844355
0.38869911
0.33541527
0.28725976
0.32746413
0.34971783
0.2832197
0.3721163
0.51047647
0.44136
0.33610776
0.36326694
0.34253681
0.42067987
0.29396793
0.3531217
0.30211744
0.39116487
0.28348213
0.33919322
0.37831092
0.37829894
0.3697722
0.4157455
0.31555304
0.31390792
0.38276088
0.3554768
0.37852526
0.35257244
0.33748648
0.39746252
0.35145816
0.36883494
0.37372258
0.41812849
0.2990655
0.3350541
0.36588112
0.39318398
0.35148177
0.43353567
0.30184183
0.36318135
0.4576464
0.31494811
0.35043409
0.36692333
0.41372353
0.30175152
0.38008344
0.3434017
0.32118434
0.393177
0.34836724
0.39380935
0.37275669
0.38784531
0.35209474
0.2961143
0.33336839
0.32105473
0.29734388
0.31508183
0.28392997
0.28373069
0.37014243
0.43671587
0.42566517
0.37824488
0.36371177
0.39374715
0.33870062
0.3003493
0.3204613
0.30720243
0.39016688
0.43708012
0.36000213
0.32872531
0.35220593
0.28468636
0.31900379
0.31777301
0.3197358
0.31672612
0.39262983
0.35735795
0.38467288
0.36429328
0.36996976
0.31383547
0.31196085
0.28915998
0.35341126
0.43110576
0.45498294
0.32437423
0.38246343
0.33750978
0.36022305
0.2873072
0.3109968
0.30486324
0.34343648
0.31844145
0.28088799
0.42603898
0.25738803
0.2906625
0.26936176
0.32534671
0.26485687
0.28270972
0.28434423
0.33666974
0.34525231
0.36269578
0.33159977
0.27150714
0.2724238
0.2346343
0.41322875
0.36350939
0.23039402
0.27245298
0.23934156
0.29264703
0.33073789
0.37198201
0.27381575
0.33111274
0.31044972
0.28228927
0.30714789
0.34251696
0.25657362
0.2913855
0.26986751
0.31824315
0.39865342
0.27955481
0.25858179
0.30307475
0.29837796
0.37211877
0.33284795
0.48062065
0.34076199
0.32545626
0.31871659
0.24321315
0.27025026
0.28962564
0.27206817
0.35147083
0.28744745
0.30132484
0.29369354
0.26797262
0.32807416
0.44227734
0.3175377
0.30388704
0.38846263
0.30140001
0.32307389
0.37588826
0.36920258
0.38694304
0.32892674
0.29072693
0.36361834
0.29264128
0.29604349
0.26670179
0.31910297
0.33867568
0.31776524
0.34056804
0.33135417
0.36549565
0.3285538
0.40232766
0.42035139
0.30975723
0.23150577
0.26848459
0.24457754
0.2788547
0.3195501
0.32524604
0.24172838
0.29313907
0.40506759
0.36233291
0.515086
0.41555616
0.4525407
0.38611466
0.47849596
0.52544087
0.35939193
0.42889428
0.45549196
0.47055846
0.4508507
0.49497896
0.36482307
0.53782427
0.42301211
0.4318487
0.41139913
0.53636324
0.47842428
0.40621564
0.46787113
0.44765618
0.37665188
0.45775041
0.39095646
0.41433278
0.35740241
0.47732565
0.33741483
0.39345384
0.44570804
0.47435543
0.39266077
0.41180849
0.4395017
0.31670263
0.40595186
0.44067582
0.4073838
0.35452601
0.4893159
0.41884077
0.41393685
0.37796929
0.45517659
0.4861064
0.50128508
0.47712171
0.459124
0.37652877
0.45131016
0.39773867
0.42410293
0.35397944
0.52581155
