kfr_black_male_mean_se
0.010601672
0.0082408246
0.0095113963
0.019076057
0.061330859
0.01222884
0.0091644907
0.0061734938
0.0076185125
0.028081706
0.01742672
0.01393512
0.009266492
0.022150761
0.031987321
0.010817693
0.01163475
0.012472894
0.020141672
0.013768565
0.018034171
0.031353831
0.0092889452
0.0060788956
0.034758557
0.0095115183
0.0099457232
0.0085322978
0.020277839
0.036022902
0.018833252
0.011534711
0.010768013
0.012315734
0.0062827514
0.031509317
0.0020877295
0.027649926
0.012056807
0.014776799
0.0069100484
0.011679146
0.0092106815
0.008021744
0.0047085346
0.010292553
0.052142214
0.026131112
0.0027704074
0.01302557
0.0030318173
0.0087373089
0.011577564
0.010806641
0.0098198131
0.014930293
0.0067543737
0.015854361
0.011750821
0.010638142
0.0066378675
0.009092615
0.0044986107
0.020001024
0.017112978
0.012425791
""
""
""
0.0088743828
""
""
""
""
0.0133376
""
""
""
""
""
""
""
""
0.050876699
""
""
""
""
""
""
""
""
""
""
""
""
""
0.01254575
0.025778621
""
""
""
""
0.0033367993
0.023210771
0.047635596
0.0066428017
0.018514723
""
0.042367101
0.018334815
0.011852981
0.014784911
""
0.026927572
""
0.0186039
0.033731643
""
0.010214995
0.014860073
""
""
0.04485967
0.012194884
0.021146957
0.013856702
0.037894636
0.005715529
0.014285536
0.018247012
0.010061284
0.014278107
0.013408718
""
""
0.012543004
0.051377051
""
0.014109999
0.013753958
0.017733142
0.029018562
""
0.021725912
0.0049015302
""
0.021185225
""
0.013039906
0.017813349
0.020078856
""
0.014301278
""
""
0.0091998018
0.0065336116
0.017388528
""
0.01939092
""
0.010252494
""
0.0079047168
""
0.019105781
""
0.026884286
0.041056529
0.0029532574
""
0.0081783012
0.019977637
""
""
0.010130094
0.045169342
""
""
0.0079925535
""
0.020070106
0.022218581
0.022169564
""
0.0028421911
""
""
0.026791036
""
""
0.0040472588
""
0.039212234
0.0061968085
""
0.037679583
0.024398569
""
0.0065411581
0.014351513
0.038425136
""
0.0013704207
0.019127972
0.01722509
""
0.041020796
0.011704737
""
""
0.010336606
0.029894611
""
0.0053992388
0.022132298
""
0.0035833484
0.0033818393
0.042999931
0.0028044803
0.0031756945
0.005696083
0.0059236176
0.022485707
0.0070232158
0.01239694
0.0057342048
0.024654398
0.037254933
""
0.052428108
0.004845514
0.017003274
0.010735252
0.026682829
0.047857016
""
0.014534639
0.055493943
0.0097577153
0.020894889
0.02129449
0.0087233493
""
0.0050156983
""
""
""
0.023989152
0.041635938
""
""
""
""
""
""
""
""
0.0042125457
""
0.022725632
""
""
0.0052604401
""
""
""
""
""
""
""
""
0.014825035
""
""
""
""
0.028917631
""
""
""
0.046692662
""
""
""
""
""
""
""
""
""
""
""
0.026199847
""
""
""
""
""
""
""
""
""
""
0.032566644
""
0.004203341
0.0041009896
0.027286163
0.015049296
0.0044231988
0.010729306
0.023933589
0.030873412
0.0064036823
0.0035782356
0.0064962222
0.0021162964
0.0050361194
0.021084294
0.0072592553
0.020132462
0.0051664058
0.0017966614
0.026503788
0.012264846
0.022037251
0.0084134582
