kir_29_other_pooled_p25
0.36297026
0.3905668
0.44699773
0.38817859
0.40202382
0.42021599
0.38686514
0.34078667
0.39785483
0.40728751
0.39793834
0.42038029
0.40336761
0.39120418
0.38963133
0.43185973
0.40962306
0.3891111
0.33098713
0.37762105
0.38465777
0.41146961
0.37634653
0.46526906
0.42357972
0.3670972
0.45453137
0.42041969
0.46549103
0.44745135
0.45665449
0.42275658
0.46067363
0.45607808
0.41961214
0.40452564
0.41013998
0.40732291
0.33780402
0.41866985
0.41840225
0.43013451
0.26635256
""
0.42495728
0.40400681
0.44317237
0.42366073
0.43338573
0.4515954
0.46057656
0.43374082
0.38680929
""
0.39657012
0.4299069
0.38104397
0.4585329
0.36882779
0.37532586
0.3692511
0.43990141
0.42398453
0.37196586
0.3789663
0.4128406
0.41213489
0.43855903
0.41204071
0.38069585
0.48734793
0.41414279
0.38554147
0.40319246
0.36469114
0.29856402
0.40978706
0.33966342
0.40067148
0.39567241
0.3980453
0.36611333
0.38052389
0.37345311
0.40809178
0.41195387
0.36048004
0.41784385
0.40133134
0.39631256
0.38284224
0.38341269
0.43521604
0.40717715
0.39388174
0.27727178
0.39169598
0.40477866
0.42971912
0.41962379
0.45137966
0.44534978
0.44426137
0.40826139
0.43679407
0.44198132
0.42554432
0.42651993
0.38007379
0.38069072
0.39456892
0.43255311
0.41077
0.40069205
0.44839868
0.41557625
0.41562825
0.436582
0.43774936
0.39684162
0.40847108
0.38853332
0.43711519
0.46526504
0.40511549
0.41433764
0.41572502
0.35386497
0.33129537
0.41107538
0.43061909
0.37765151
0.407148
0.39613461
0.38263878
0.3988699
0.4029398
0.44995993
0.39122096
0.42007518
0.40748045
0.40623763
0.40377215
0.38644764
0.42640269
0.34381294
0.38118145
0.44174609
0.37600788
0.46136656
0.42693961
0.39959928
0.39417374
0.41932061
0.43249238
0.40577373
0.40021324
0.4054864
0.34537873
0.4416199
0.45180598
0.4186092
0.51240939
0.46584484
0.4651953
0.51958764
0.38415051
0.36776686
0.39519927
0.39144698
0.39472622
0.41906863
0.3766267
0.38076228
0.34143889
0.40515265
0.38221329
0.38908571
0.39772907
0.40536088
0.43401924
0.387808
0.39556137
0.37071389
0.35345915
0.3997103
0.3413873
0.44515622
0.38698709
0.48099828
0.42007896
0.46183923
0.40950829
0.37406695
0.36092153
0.40594101
0.395881
0.39236382
0.38969919
0.36196417
0.39207286
0.4264231
0.35688484
0.39427608
0.3965182
0.37703675
0.41936952
0.39498469
0.37588561
0.37476051
0.40919617
0.40754026
0.41405883
0.40197307
0.43411997
0.40679592
0.40154421
0.41346464
0.37856212
0.33789769
0.37643027
0.43622562
0.35079089
0.40142995
0.40946567
0.37470829
0.41062108
0.44097209
0.42318478
0.39482987
0.39874887
0.3972232
0.46983314
0.4214184
0.3532635
0.40432286
0.37636033
0.38670701
""
0.37795085
0.38075405
0.43797937
0.46106207
0.46245277
0.42208156
0.46689725
0.44991058
0.41335043
0.42770281
0.40893033
0.43923852
0.40067267
0.40939862
0.49529648
0.46161628
0.44507629
0.40449387
0.45500538
0.4301714
0.42290702
0.39338365
0.46660107
0.44724536
0.43174699
0.43185243
0.49244493
0.4792771
0.49997821
0.45787048
0.42391989
0.44836316
0.4307341
0.39949033
0.40710568
0.39621398
0.393951
0.4170315
0.42858225
0.43770942
0.41309932
0.44563612
""
""
0.47320166
0.42526329
0.3493917
0.43943235
0.46234
0.43377218
0.41206867
0.44936273
0.3901664
0.4822576
0.4603149
0.36048856
0.55040765
0.53123689
0.38796523
0.38436955
0.43731296
0.44897974
0.42952931
0.45772076
0.49501306
0.39535764
0.41721806
0.49627614
0.47295043
0.43503338
""
0.45723456
0.41897047
0.48047936
0.41150501
0.41518712
0.43077317
0.42930862
0.45720583
0.42901757
0.45936453
0.39304924
0.41059339
0.44187176
0.40217751
0.45657009
0.42045426
0.41875169
0.41060448
0.42301857
0.41689858
0.41130826
0.40006551
0.42380241
0.42680088
0.40457737
0.46279356
0.41424382
0.38497779
0.36993685
0.41922075
0.46699181
0.40658402
0.40193501
0.39414161
0.41601038
0.39624664
0.41529754
0.37704867
0.36253676
0.41298673
0.3534089
0.35894671
0.40494198
0.3960121
0.38303187
0.38350832
0.32642615
0.42665988
0.39738435
0.40241149
0.37661269
""
0.42737651
""
0.42337364
0.42556825
0.4321205
0.42471209
""
""
0.32247597
0.61391562
0.46148455
""
""
""
0.43849549
""
0.39612576
0.45491514
""
""
""
""
""
""
0.55398148
""
0.49480334
""
0.33819929
0.48336953
0.56121606
0.43756536
""
0.4359906
0.45936239
0.38228106
0.34300143
""
""
0.45478809
0.38880429
0.5836103
0.40067607
0.46336079
0.46395066
""
0.42992947
""
0.42910048
0.35841706
""
""
""
""
0.41577527
0.39170915
0.53105491
0.53864896
0.467363
""
0.37074509
""
0.55189461
0.50113869
0.46365088
0.49519393
0.43758446
0.37083477
0.37675107
0.42216465
0.46177179
0.43896717
0.49222684
0.54171455
0.42190677
0.33804533
""
""
""
0.44480523
0.43416521
0.65054965
0.4166683
0.38968948
0.44037709
0.41030079
0.3494699
0.47751069
0.41202223
0.32700738
0.41621706
0.50764191
0.41012493
0.4213323
0.33950013
""
""
""
""
0.43055326
0.43544596
""
""
0.39536721
0.38460582
""
""
""
""
""
""
""
0.3045311
0.47689933
0.37747175
0.5563696
0.38972467
""
0.41731682
0.43401372
0.45693338
0.38045505
""
0.42750201
0.48955598
0.43685254
0.423089
""
""
0.35248199
""
""
0.45558324
0.46376202
""
0.4218455
0.41884243
0.41184065
0.43531948
0.45983887
0.40705389
0.35984528
0.41314831
0.43913373
0.42698741
0.40611348
0.38589951
""
""
0.41262382
0.3647604
0.37409928
0.42387047
0.41454524
0.33595434
0.39565885
0.42283154
0.42385209
0.39229739
0.42725945
0.41800219
0.43292069
0.43375239
0.42591423
0.45753512
0.4348799
""
0.47721067
""
0.46335837
""
0.53358352
0.44660431
0.46773189
0.3984473
0.4601219
0.38666713
""
""
""
0.42910111
0.48717073
0.72316545
""
0.41644716
0.4258292
0.34112889
0.38194057
0.44995299
0.4404346
""
0.45329162
0.47720128
0.46847719
0.43394721
0.39149615
""
0.47305021
0.46269217
""
""
""
""
0.39477822
0.4364993
0.45676637
0.48813996
0.46005413
0.48806122
0.44100544
0.41578275
0.49111697
0.45806322
""
""
""
0.40902528
""
0.41933295
""
0.44577211
0.458653
""
""
0.4157005
0.48573786
""
0.47221208
0.41259247
0.39809978
0.4441435
0.40621841
0.4518424
0.45259729
0.45767677
0.41353562
0.40522817
0.43774012
0.45528516
0.43811694
0.403815
0.49321544
0.43490866
0.47144634
0.44173479
0.41799718
0.43100217
0.44589877
0.37204015
0.40214247
""
0.46729961
0.74814075
""
0.41752875
0.43632144
0.45960188
0.51227129
0.47872221
0.3824293
0.43214911
0.42127457
0.50031453
""
0.51644623
0.38924986
0.47952151
0.42533803
0.53775781
0.4085983
""
0.47320491
0.40304482
0.35967526
""
""
0.43744463
""
""
0.3876707
0.34093791
0.43090314
""
0.43538159
0.42202607
0.39555591
0.62425447
0.48720354
0.47660422
""
0.47019055
0.45101643
0.45050579
0.45556593
0.43363506
""
""
0.50795019
0.42479756
0.33711123
0.4586691
0.31675211
0.44247404
0.45366842
""
0.45386592
0.44907984
0.41874641
0.4118036
0.44224986
0.44661552
0.44146299
0.4140752
0.38295454
""
0.4437696
0.36159027
""
0.45480067
""
0.43101397
0.43613675
0.39990476
0.39625072
""
""
0.49534953
0.54113841
0.40218076
0.38034725
0.434338
""
0.34706455
0.37972555
0.38133258
0.41448656
0.39320046
0.39347377
0.42942229
0.44532472
0.4340153
0.42314452
0.45695356
0.49042585
0.44806501
0.46833149
0.52126813
0.4268963
0.43762749
0.49222159
0.4579258
""
0.47698119
0.47444275
0.44238046
0.46813798
0.47886416
0.38560823
0.43076137
0.40656638
0.41897383
0.40923345
0.41997945
0.40454251
0.43688118
0.41779914
0.39980823
0.46562475
0.44452277
0.43892124
0.33499101
0.41832724
0.41002581
""
""
0.40338552
0.43422964
0.44301778
0.45747775
