work_29_other_pooled_mean
0.86547577
0.8345502
0.63927823
""
0.86508185
""
""
0.74996912
0.69878668
0.76389521
0.59095222
""
0.80338502
""
""
0.78682333
0.82961172
""
""
0.73158205
""
0.71118981
0.73981595
0.79063874
0.72734988
0.79240179
0.7079705
0.7483393
""
""
0.81600618
""
""
0.72210979
0.8098169
0.6911881
0.7668153
""
0.74782014
0.73280126
0.69743568
0.78043503
""
0.62972158
0.80050462
""
""
0.83576727
0.74127567
""
0.78497136
0.74567032
""
""
0.71682364
""
0.6943388
0.74778074
0.73141903
""
0.70239085
0.88650203
0.73830652
0.66017717
""
""
""
""
""
0.80336338
0.81119013
""
""
0.9081735
0.82148349
""
""
0.86215889
0.76917231
0.75842816
0.84105963
0.62763643
""
0.71570909
0.80701989
0.78109032
0.60577619
""
0.84176725
0.75495237
""
""
0.88738596
""
""
0.83825922
0.71597213
0.79069513
0.7760039
0.89408886
0.74669325
""
0.77554381
0.79351711
0.72815818
0.69386226
0.7987361
0.76336187
0.66143513
0.72619194
0.81439704
""
0.73030674
0.83168995
0.79854983
0.80584508
""
""
0.69985777
""
""
0.96833724
0.79480118
""
""
0.79350698
0.86858225
0.732728
0.7189635
""
""
""
""
0.73297334
0.87051469
""
0.77958852
""
0.60656118
0.64371496
0.66321957
0.64269871
0.94088817
""
""
0.79816681
0.74864179
""
""
""
""
0.97814924
0.8041625
0.83889771
0.67876011
""
0.83166927
0.73592967
""
""
""
0.7936182
0.60498947
""
0.79720294
""
0.86766577
0.68959206
0.79606724
""
0.8324095
0.68586171
0.76349151
0.74136341
""
""
0.78359467
0.75291312
0.59669602
""
0.59595442
""
0.72055554
0.67902011
""
0.68023533
0.79486877
""
0.79481936
0.7397967
0.79921347
0.96331018
0.80756044
0.62783235
0.78629178
0.75811327
0.69980001
0.70194483
0.83431923
0.73056656
0.76633978
0.74662083
0.71262521
0.79180282
0.78014481
0.75500745
0.78924417
0.64931613
0.6531685
0.7345832
0.8223955
""
0.78292161
0.79765928
0.69502234
0.78831869
0.78411466
0.84309202
0.76613957
0.77942151
0.73047119
0.78178048
0.79878104
0.80142707
0.74992436
0.780837
0.80341768
0.79944211
0.80898833
0.77445579
0.69438142
""
0.77887613
0.79075158
0.76408881
0.74920881
0.78379291
0.7792269
0.84791321
0.75729316
0.71792072
0.81641585
0.76864356
0.70557624
0.82049936
0.83378196
0.83151191
""
""
""
0.7993874
0.80774176
0.80426121
""
""
""
""
""
""
0.81959325
0.80954182
""
0.84559494
""
0.84935588
0.81370664
0.82692623
0.7041617
""
""
""
""
""
""
0.81081659
""
""
""
0.7735554
0.75115412
0.69367969
""
0.92517978
0.81222534
""
0.8404513
0.81122756
0.83016962
0.74668002
0.95812148
""
0.66896111
""
""
""
0.75108862
""
0.68422323
""
""
""
""
""
""
0.77533096
""
0.85999709
""
0.80768645
0.82778829
0.79066616
0.81707811
0.79216486
0.82685059
0.89136416
0.78086126
0.85438657
0.8244285
0.8188082
0.78504032
0.77897918
0.64844537
0.78143591
0.77537394
0.80563235
0.75922245
0.53234643
0.80745232
0.65203935
0.79742116
0.69487953
0.69592071
0.75220627
""
0.78955519
0.7853272
0.75641036
""
0.6505298
""
""
""
""
0.67021954
0.82666171
0.76804823
0.79924512
0.77070159
0.7885564
0.76670283
0.80046982
0.55717963
""
0.78742343
0.74972492
0.79252821
0.77586985
""
0.7599147
0.81054497
0.70514119
0.78123051
0.74128729
0.74255365
0.76017267
0.85558647
0.76287091
0.7784186
0.77659029
0.78518599
0.7378031
0.77596819
0.7692101
0.75448996
0.80266929
0.74475497
0.76940548
0.75060779
0.79096949
0.70311123
0.6751675
0.52249396
""
0.76280838
0.82422322
0.77520698
0.80025113
""
""
""
""
0.59862059
""
0.72581172
0.78885871
""
""
0.71454841
""
""
""
0.82189566
0.63107002
0.82761979
0.77831161
""
