kfr_native_pooled_pooled_mean_se
0.0074337819
0.0051204422
0.01048506
0.01454082
0.0076434352
0.017577209
0.011664636
0.0050953785
0.0085187247
0.012900761
0.009479518
0.015473209
0.011908667
0.015297366
0.014752672
0.0075279484
0.0079579186
0.016286127
0.018400637
0.0092591336
0.014908604
0.0063325344
0.0069447001
0.0087193232
0.0069560516
0.0065132724
0.0092245955
0.0059978538
0.012713398
0.01154045
0.01016424
0.01347679
0.014253661
0.012012935
0.0045307213
0.0072554164
0.0024289731
0.014949148
0.0062121139
0.0087550702
0.006450492
0.0077200159
0.013406584
0.010607393
0.0037717344
0.012351136
0.010815269
0.0060101794
0.0030274407
0.012778286
0.0038788563
0.0053895772
0.016465342
0.012669746
0.010336907
0.013390979
0.0073331301
0.0071578091
0.0047007785
0.015594278
0.0064518577
0.0088644428
0.0049417517
0.0080122175
0.015421799
0.015619063
0.012370146
0.038098916
0.048565198
0.0037078219
0.0090280715
0.045037184
0.049046662
0.024816943
0.0059334757
0.052587595
0.034476485
0.010169632
0.0087299105
0.016080547
0.017531872
0.010123272
0.038773708
0.008212667
0.016416796
0.020497132
0.01720074
0.036409017
0.022638755
0.016962888
""
0.024154168
0.022054069
0.044273701
""
0.017540392
0.0086955242
0.00550423
0.0053162458
0.0096192183
0.0087644355
0.016919289
0.015887203
0.0012418368
0.005128765
0.0060600289
0.0023421161
0.0049601309
0.014818275
0.0052352981
0.006584438
0.010947195
0.0115068
0.0088131325
0.0043698368
0.0085895089
0.016188612
0.022251852
0.010364316
0.015242456
0.011665677
0.012031429
0.010559876
0.015810885
0.010441543
0.010778908
0.0063927146
0.0069473237
0.0077299755
0.012737935
0.01983547
0.011971396
0.012340186
0.0058868988
0.012606289
0.016545787
0.0068826578
0.013346773
0.008841699
0.010698636
0.0092390506
0.013324032
0.0078731431
0.013672411
0.013501965
0.0058370805
0.010575159
0.019176917
0.011843997
0.014920718
0.018164091
0.015785092
0.01064935
0.0068438435
0.013244165
0.014684378
0.0085414806
0.0071264231
0.014291623
0.018140905
0.015967209
0.013182499
0.01018755
0.015459112
0.010128966
0.015223772
0.010608834
0.011083374
0.007241657
0.01906129
0.003122156
0.011616373
0.0090782307
0.0057302676
0.016793188
0.017101411
0.0052071349
0.014347735
0.012271573
0.015921572
0.0078323018
0.011877408
0.0043983427
0.0066494625
0.019399881
0.012817492
0.0022769773
0.050113022
0.010948577
0.00460603
0.012839218
0.016301405
0.0024616485
0.011849848
0.004996717
0.0026501515
0.012305634
0.0055877082
0.0077319467
0.013356279
0.0026633844
0.0059927516
0.010969247
0.010086299
0.0010905759
0.0063688746
0.0055243196
0.015690077
0.0075137881
0.0048505114
0.019717185
0.029521311
0.0043021985
0.0064032539
0.0065250057
0.001652305
0.003782917
0.017656077
0.0018427258
0.0020454368
0.0086780936
0.0017308078
0.0015779006
0.0049391137
0.0029821759
0.0044015157
0.0035408116
0.0039051112
0.0021986738
0.0050262227
0.0045282124
0.035745151
0.0076013212
0.0033246707
0.0032808289
0.003220683
0.0069664181
0.0072930218
0.02237143
0.0037805173
0.0090157539
0.0026404087
0.0057525085
0.0075856433
0.0029325366
0.013047563
0.0024174817
0.019358367
0.017500235
0.018122155
0.0038599907
0.0070175095
0.013844331
0.031443749
0.018109648
0.018424246
0.037720267
0.023295598
0.02207521
0.010167787
0.0029355863
0.039364345
0.0039693066
0.018864963
0.0097568072
0.0023509285
0.0078173745
0.0081505962
0.028954839
0.028871506
0.017000673
""
0.019025361
0.043543715
0.0023586082
0.02393188
0.016817704
0.019221039
0.0073683118
0.0035099408
0.01325559
0.018277034
0.0092473058
0.0049206652
""
0.012029753
0.01044274
0.0086962441
0.0089226849
0.010458707
0.023125226
0.013177102
0.017639214
0.024487352
0.013878132
0.0046711359
0.013546438
0.01236107
0.018961204
0.02109788
""
0.035390679
0.020804996
0.028655842
0.010886463
0.016161421
0.0038945074
0.013381081
0.0026265644
0.0024837451
0.0045298412
0.0052697277
0.0026389048
0.0038337421
0.0052291695
0.005637099
0.0049351351
0.0029499764
0.004921502
0.0033057116
0.0048167394
0.013381472
0.0045195413
0.011854286
0.0028699795
0.0021602956
0.017146286
0.0057027736
0.0063501289
0.0043803393
0.0054286667
0.0083139539
0.013843558
0.021170869
0.0022277501
0.0034350448
0.008796542
0.019903217
0.0077175708
0.014831417
0.028344123
0.016100317
0.015743947
0.014598597
0.012865855
0.0054808105
0.0069949473
0.0021744024
0.013229903
0.0061546941
0.0078059356
0.01522361
0.027206242
0.0043976777
0.0032236041
0.0044632787
0.0095222797
0.02277803
0.014532466
0.0041396115
0.0042231428
0.0061889132
0.0025166599
0.0082883928
0.0075907372
0.0042220871
0.010081154
0.0023505443
0.0047822469
0.0024065711
0.003541271
0.0024368253
0.0029369274
0.0075113769
0.0055095232
0.0046740165
0.0049837083
0.0040178318
0.0032005333
0.01069281
0.010502541
0.015333978
0.014865293
0.0031265498
0.012820633
0.0091911098
0.012129412
0.015167618
0.025086593
0.01786387
0.031349998
0.0096566612
0.013704088
0.0087723723
0.0067905071
0.013376613
0.015128983
0.0050293114
0.018455954
0.01914023
0.013249859
0.011295252
0.0098614488
0.011918384
0.013088672
0.027452195
0.0082053244
0.021312842
0.0060982876
0.0082876757
0.018284002
0.00403164
0.010325564
0.012293957
0.0051103369
0.0070814276
0.026621463
0.0035205954
0.021495234
0.0028573649
0.010317617
0.0094934972
0.0056210537
0.012501625
0.0060752505
0.018223628
0.012477485
0.015578303
0.016504141
0.011695193
0.0025656647
0.013219735
0.016343875
0.0054559894
0.0057539619
0.018812574
0.0339735
0.0090108318
0.01240398
0.012626441
0.016445629
0.014362429
0.0052556056
0.0074785836
0.0067353547
0.012351008
0.0027159713
0.012250055
