stayhome_natam_female_n
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
215.0
""
""
""
""
""
53.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
22.0
""
""
""
30.0
""
""
""
""
""
""
""
""
""
""
23.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
31.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
34.0
""
20.0
""
""
41.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
34.0
""
""
""
61.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
34.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
34.0
""
""
""
""
""
""
""
""
35.0
""
""
""
""
""
""
""
""
""
""
50.0
""
""
""
""
""
""
""
""
42.0
30.0
""
""
32.0
""
""
""
""
""
""
32.0
""
""
""
""
73.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
31.0
""
""
70.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
52.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
21.0
""
""
""
""
""
179.0
""
69.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
38.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
46.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
20.0
""
""
""
40.0
30.0
""
""
""
""
""
""
27.0
""
""
""
""
""
""
""
""
82.0
""
""
73.0
""
""
""
""
""
""
36.0
""
""
""
34.0
""
""
36.0
""
""
""
""
""
""
""
27.0
38.0
""
""
209.0
""
""
25.0
""
""
""
""
""
""
""
33.0
31.0
""
""
""
""
""
""
31.0
""
""
""
""
23.0
""
""
61.0
75.0
""
""
""
""
25.0
""
""
""
21.0
22.0
""
75.0
107.0
""
""
""
""
""
""
""
70.0
26.0
""
""
""
""
""
""
""
35.0
""
26.0
35.0
23.0
52.0
""
""
24.0
""
""
""
29.0
""
""
20.0
""
""
""
""
""
26.0
186.0
""
""
""
21.0
""
""
34.0
71.0
""
""
35.0
""
""
""
""
61.0
""
""
""
67.0
25.0
29.0
""
82.0
""
""
""
""
""
21.0
""
75.0
69.0
""
48.0
""
""
""
22.0
""
20.0
""
""
41.0
""
110.0
""
""
""
""
""
""
24.0
""
""
21.0
28.0
""
""
30.0
""
""
23.0
34.0
217.0
""
""
74.0
37.0
84.0
""
""
""
""
69.0
""
40.0
""
""
""
""
""
""
""
59.0
""
""
""
""
""
""
""
299.0
""
""
""
42.0
""
""
""
""
""
""
""
""
""
""
""
""
33.0
""
""
""
35.0
""
""
""
""
""
""
""
""
""
22.0
""
""
""
111.0
""
""
""
""
""
""
122.0
39.0
""
""
""
""
""
""
""
""
""
""
""
34.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
28.0
""
""
""
""
""
23.0
""
""
""
""
""
""
""
""
""
32.0
""
""
""
""
""
""
""
""
""
118.0
21.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
41.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
63.0
""
""
""
""
""
""
""
""
102.0
75.0
23.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
51.0
""
""
""
""
""
""
""
""
""
20.0
""
""
""
""
""
""
""
""
30.0
""
""
""
80.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
30.0
""
59.0
""
""
""
""
95.0
""
""
""
""
""
""
""
22.0
30.0
""
79.0
""
""
50.0
""
""
62.0
25.0
""
""
""
""
""
""
44.0
""
""
""
""
""
""
""
""
""
""
37.0
23.0
""
""
""
""
""
""
""
""
""
""
""
130.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
21.0
""
""
""
""
""
84.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
62.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
35.0
""
""
""
""
""
""
""
""
""
36.0
""
""
""
""
""
""
40.0
230.0
""
56.0
""
""
""
""
""
31.0
""
""
""
""
152.0
""
41.0
""
""
""
""
""
30.0
""
""
""
""
""
""
32.0
25.0
""
22.0
33.0
""
""
""
""
26.0
""
""
20.0
""
""
""
""
""
""
518.0
""
""
150.0
""
""
""
43.0
""
""
""
""
""
""
""
""
""
520.0
""
73.0
""
49.0
""
247.0
963.0
""
64.0
""
22.0
""
""
""
34.0
""
""
81.0
""
62.0
""
""
""
""
""
""
""
""
""
115.0
""
46.0
""
""
""
""
""
22.0
96.0
""
""
""
42.0
""
44.0
53.0
72.0
""
91.0
""
21.0
""
""
""
""
119.0
""
""
""
22.0
""
""
""
""
""
""
70.0
""
""
""
""
""
""
""
29.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
53.0
""
180.0
""
""
""
""
""
""
""
28.0
""
23.0
""
""
""
""
58.0
46.0
33.0
""
""
""
114.0
""
""
45.0
""
""
""
""
""
""
""
""
""
79.0
""
""
""
""
""
""
25.0
""
""
""
""
""
""
""
""
25.0
29.0
1039.0
""
""
""
34.0
94.0
""
""
""
44.0
""
""
""
""
44.0
24.0
""
""
""
""
""
""
""
""
""
39.0
""
""
""
""
60.0
41.0
""
""
""
""
""
""
""
""
44.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
81.0
""
""
""
""
""
""
""
""
""
""
30.0
""
""
""
""
""
""
""
""
""
""
35.0
""
""
""
""
""
""
""
""
67.0
""
""
""
""
""
""
90.0
""
""
""
""
""
52.0
""
""
""
""
""
""
""
""
""
""
""
""
""
21.0
""
22.0
35.0
""
""
""
""
""
""
""
""
36.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
24.0
37.0
""
""
""
""
""
""
""
""
""
""
""
193.0
""
45.0
""
""
37.0
129.0
125.0
211.0
138.0
441.0
67.0
""
409.0
29.0
183.0
""
109.0
237.0
53.0
224.0
""
""
60.0
49.0
85.0
""
""
""
""
49.0
60.0
""
""
30.0
151.0
""
""
51.0
153.0
56.0
44.0
""
62.0
103.0
91.0
""
27.0
230.0
57.0
419.0
25.0
72.0
65.0
930.0
193.0
231.0
206.0
66.0
108.0
104.0
184.0
276.0
43.0
""
409.0
147.0
163.0
82.0
""
""
1344.0
262.0
166.0
""
""
""
""
20.0
92.0
""
26.0
50.0
""
""
36.0
49.0
""
""
""
""
43.0
27.0
26.0
46.0
""
100.0
31.0
30.0
""
106.0
""
165.0
45.0
""
""
64.0
""
""
20.0
109.0
""
30.0
""
46.0
""
""
""
""
""
""
""
""
""
""
""
""
21.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
20.0
""
""
""
""
""
""
""
""
""
29.0
""
20.0
""
""
64.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
27.0
""
""
""
57.0
36.0
""
""
""
""
""
""
""
35.0
""
28.0
""
""
""
""
""
""
""
40.0
""
""
""
""
34.0
""
""
29.0
""
""
""
""
""
30.0
""
""
52.0
""
""
""
""
26.0
""
""
""
""
""
62.0
""
""
""
""
""
35.0
""
""
""
""
26.0
""
21.0
""
""
""
""
""
""
28.0
""
""
""
""
""
""
""
""
""
""
""
40.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
92.0
26.0
72.0
189.0
""
""
60.0
""
""
""
""
48.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
54.0
""
""
""
""
""
""
""
""
""
""
""
""
""
22.0
""
""
""
""
""
""
""
""
""
""
""
""
""
32.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
24.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
70.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
43.0
118.0
""
""
""
""
44.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
89.0
""
""
""
""
""
""
""
""
""
""
""
""
""
329.0
""
""
""
98.0
""
""
""
""
""
""
27.0
""
26.0
75.0
""
""
""
""
""
""
""
34.0
""
""
""
""
41.0
""
""
""
""
""
""
63.0
""
""
""
""
""
""
""
""
""
316.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
31.0
""
""
28.0
""
""
""
""
""
""
""
""
""
""
""
""
25.0
""
""
""
""
""
""
""
""
""
""
""
""
28.0
""
""
24.0
""
""
""
""
""
""
""
""
""
28.0
""
""
""
""
50.0
""
""
""
""
""
""
""
45.0
""
""
""
""
""
21.0
""
""
26.0
22.0
""
""
29.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
24.0
""
""
""
""
""
""
""
251.0
30.0
""
""
""
""
""
81.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
44.0
""
""
39.0
""
""
""
""
""
""
""
""
""
""
23.0
""
""
52.0
""
""
""
""
24.0
""
""
""
""
""
""
241.0
49.0
""
""
""
""
""
71.0
""
52.0
""
50.0
""
""
""
""
""
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
37.0
""
""
""
""
""
""
""
77.0
""
""
""
""
""
""
""
""
""
""
""
""
""
31.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
46.0
""
""
""
""
""
""
""
""
""
""
""
""
24.0
""
""
""
""
""
""
""
""
""
""
""
""
""
21.0
""
""
""
""
""
""
""
""
""
22.0
""
""
""
""
""
""
""
25.0
37.0
""
""
""
""
""
""
""
""
""
""
70.0
""
""
""
""
""
34.0
22.0
56.0
102.0
""
45.0
""
""
""
""
""
49.0
20.0
22.0
377.0
108.0
""
""
28.0
""
44.0
39.0
""
""
261.0
""
51.0
""
250.0
125.0
27.0
88.0
""
""
103.0
""
166.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
33.0
""
36.0
225.0
""
""
20.0
""
""
""
""
42.0
""
""
28.0
""
""
""
""
21.0
""
""
""
""
""
""
""
""
22.0
""
""
""
""
""
""
30.0
""
""
67.0
212.0
""
30.0
""
124.0
""
""
""
""
""
""
25.0
""
""
""
""
24.0
70.0
69.0
""
""
""
""
""
""
""
""
31.0
""
""
29.0
31.0
""
""
""
""
""
""
39.0
""
""
""
24.0
""
22.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
