frac_below_median_other_female
0.62439102
0.65286463
0.86407399
0.52437496
0.47546536
0.5900057
0.5711937
0.65024883
0.69726968
0.5699451
0.63985455
0.50831747
0.53516889
0.66058624
0.59863198
""
0.74840945
0.56499243
0.86079669
0.71647269
0.69353098
0.6168865
0.5333069
0.73381579
0.45717859
0.87139606
0.54556382
0.58575886
0.50194502
0.77459615
0.64730448
0.5267756
0.5053885
0.49527144
0.66697121
0.54626578
0.71404624
0.68464446
""
""
0.54896861
0.79471499
""
""
0.66245443
0.72464967
0.58221579
0.73018759
0.50694329
0.64272249
0.55959934
0.57516634
0.7031185
""
""
0.60888219
0.49043876
0.71607167
""
0.62155133
0.65819556
0.51331818
""
0.7382344
0.78215295
0.57607698
""
""
0.78944141
0.90008879
0.890764
0.6449312
0.80372596
0.60247874
0.73404598
""
0.75037372
0.73741066
0.5787304
0.54210442
0.76303601
0.54541165
0.78085035
0.5237363
0.51709253
0.63294238
0.7019999
0.56252795
0.38487938
0.55872643
0.66311014
0.75535852
0.54505503
0.5348956
0.69905776
0.58690685
0.52544045
0.64989632
0.57743412
0.65651274
0.58640969
0.63420004
0.60491383
0.64217794
0.45683825
0.5885728
0.67605633
0.50568998
0.60239357
0.71254617
0.58690691
0.63402241
0.58660322
0.7397325
0.57879436
0.53671575
0.54523295
0.789617
""
""
0.61648679
0.68886387
0.47109047
0.62414467
0.71520948
0.5135659
0.43446484
0.55231023
0.62773991
0.71350014
0.48832306
0.66723031
0.59037983
0.66848242
0.55268192
0.66716707
0.55437404
0.64517653
0.69307566
0.4483003
0.57598937
0.61512214
""
0.59035099
0.59898669
""
0.55894607
0.69947153
0.64609897
0.81546676
0.66223425
0.53276545
0.54788971
0.87425154
0.57543367
0.59771174
0.59511602
0.53045619
0.76490325
0.43342084
""
""
0.31911016
0.43177539
0.87898439
0.35607404
0.46384802
0.49979779
0.59424156
0.55539167
0.42692086
0.43200323
0.36538503
0.4818238
0.647183
0.73686761
0.54978228
0.49605817
0.51210839
0.62754154
0.60709792
0.72437596
0.49380749
0.6619513
0.64621848
0.48581207
0.89625484
0.264193
0.53069061
""
0.68898392
0.60563517
0.52006465
0.63451618
0.66386735
0.60343844
0.53730547
0.63503855
0.51873702
0.47999617
0.54697782
0.56219965
0.47914249
0.44085476
0.51970524
0.46697026
0.45881265
0.51905859
0.45063719
0.47788405
0.50450057
0.52744526
""
0.52053249
0.40144074
0.62385589
0.47812834
0.50152707
0.53766918
0.69631135
0.48417556
0.54358369
0.5291872
0.61176693
0.5236932
0.54025334
0.45682472
0.63043618
0.52378112
0.61349982
0.63598704
