married_hisp_male_p10
0.27133408
0.1805615
0.44753131
0.36062753
0.3279832
0.40012673
0.26158604
0.30937463
0.19092391
0.23562314
0.30936381
0.30496472
0.56559885
0.27624518
0.25553492
0.44613895
0.50399947
0.3081629
0.32299024
0.35619241
0.20193797
0.27344999
0.35450098
0.29757038
0.3016265
0.22947854
0.33568081
0.26450527
0.30178401
0.20214121
0.18248679
0.36085531
0.24680254
0.26437634
0.20698501
0.29172578
0.26280877
0.34956264
0.29872292
""
0.19008422
0.18570913
0.1727417
""
0.3071382
0.17695242
0.26380846
0.26637334
0.31610548
0.33518615
0.29892123
0.29711288
0.26558241
0.42245182
0.23737529
0.26129359
0.41401824
0.31443992
0.28558922
0.30674624
0.3163223
0.3471005
0.10609464
0.42736974
0.30513313
0.38930169
""
""
0.12621576
0.32118282
0.20397975
0.009937143
0.17010641
0.16416912
0.30323637
0.47091216
0.32252553
0.34391373
0.30466273
0.2286312
0.26941001
0.3529295
0.40347162
0.28666431
0.29112023
0.29339081
0.26626247
0.26415136
0.32548106
0.29954386
0.25297979
0.40377325
0.25600544
0.28883377
0.42680717
0.28839782
0.39149615
0.38380587
0.27378237
0.30434313
0.24128737
0.27683812
0.28415939
0.27110431
0.30019745
0.27157184
0.28716347
0.30976906
0.35288814
0.28670555
0.32833228
0.20665005
0.29622358
0.32758144
0.25932294
0.2553893
0.3195357
0.28387809
0.23535129
0.24886511
0.30388227
0.35734347
0.24372773
0.33743262
0.20261921
0.28102657
0.30233708
0.26234111
0.2243768
0.093020245
0.30685601
0.38642216
0.26593846
0.26801565
0.34838378
0.22928236
0.30947173
0.2848652
0.07025075
0.14145289
0.28487545
0.24476817
0.23028804
0.13296957
0.18856588
0.076745965
0.36437225
0.21685112
0.29910564
0.31347188
0.24708995
0.34691975
0.24253067
0.49552625
0.3133986
0.25950363
0.074416295
0.1428789
0.36363193
0.42828843
""
""
0.33988297
0.23875068
0.6500625
0.32857609
0.24738653
0.49772173
0.39701238
0.26695266
0.27791721
0.2641381
0.23722287
0.2568647
0.22950582
0.27753502
0.28296849
0.30531824
0.32328549
0.17927131
0.2493235
0.33174539
0.25653473
0.026868507
0.19026589
0.24306579
0.45984867
0.25849009
0.32152864
""
0.090203114
0.37280282
0.27137831
0.6040681
0.34537625
0.43125829
0.3081463
0.26372606
0.26967075
0.46648112
0.27747738
0.32762888
0.24073851
0.37597439
0.2365633
0.29973462
0.26468217
0.26753181
0.17949802
0.42767546
0.33844692
0.26996726
0.42925316
0.2223568
0.30336061
0.33676597
0.28205028
0.23427768
0.2924439
0.34309161
0.2848075
0.19485684
0.37878513
0.2467261
0.27640548
0.43352625
0.47043747
0.48485836
0.31053695
0.26926526
0.26027653
0.36089876
""
0.23391315
""
0.44012985
""
0.22773106
""
0.13494192
0.31785366
0.27466324
0.33314809
0.2890383
0.40859872
0.31346041
0.20439418
0.25325197
0.2692709
0.22246477
0.25153872
0.2679292
0.23591925
""
0.27095148
0.2305446
0.23644634
0.22075303
0.47242105
0.25481936
0.2223132
0.22088808
0.22097333
0.20705852
0.26975486
0.22770898
0.29344964
0.26088285
0.19655474
0.24423546
0.21680064
0.34373039
0.27148965
0.4222112
""
0.098119952
0.23791164
0.27209347
0.54634404
0.16882823
0.22382963
""
""
0.21556635
0.25182948
0.1615086
0.16400793
0.20682506
0.042682208
0.19628121
0.37801987
""
0.16921957
0.59480232
0.46816075
0.095817663
0.22735564
0.28283858
0.32021704
0.35508496
0.27901396
0.099263124
0.33791307
0.29901874
0.31085348
0.28291914
0.44106328
0.40405646
0.29243666
0.17400138
0.34406263
0.19651444
0.29674014
0.25248316
0.32765773
0.36707646
0.32422665
0.26896027
0.32435939
0.24220458
0.50401831
0.27889475
0.44769815
0.38308081
0.42689028
0.31448939
0.32607615
0.22047506
0.38424611
0.36254382
0.42605561
0.29936698
0.25865546
0.27698997
0.20353724
0.29308948
0.25703153
0.33201998
0.11412568
0.28603697
""
0.38614532
0.3678492
0.33513707
0.43903166
0.3836503
0.39199942
0.50127321
0.27598748
0.42345691
0.32454616
0.37298518
0.3125937
0.61636329
0.25391275
0.44788876
0.46068272
0.37973478
0.17278662
0.30712759
0.40462616
""
0.26305678
""
""
0.34434012
0.3559007
""
""
0.51007974
0.61284667
0.41419518
0.6137656
""
""
""
""
""
""
0.14942044
""
""
""
""
""
""
""
""
""
""
""
0.49774599
-0.28210881
""
""
0.30601686
0.50371897
""
""
""
""
0.61661452
0.27292004
0.23864067
0.32589945
0.31639829
0.22996421
""
0.1783658
""
0.53316814
0.39731988
""
""
""
""
-0.058983654
""
""
""
""
""
""
""
0.23731534
0.22923228
0.56394714
0.35163024
0.51983005
0.2616964
0.32511678
0.3179009
0.30810708
0.42960155
0.23276588
0.41018596
0.30820233
""
""
""
""
0.33592126
0.24223933
0.30985671
""
0.33178315
0.34707233
0.28431052
0.48989269
0.29656124
0.34212843
0.24095967
0.33290425
0.1012533
0.29312322
0.36476415
0.26420161
0.23121147
""
""
""
0.16326465
0.27772442
""
""
0.22437815
0.29972205
0.46958834
""
""
""
0.61746925
0.3145352
""
0.71701878
0.45507085
0.37460729
0.42204049
0.36419111
""
0.2409905
0.31037411
0.27169243
0.082876556
""
0.3920795
0.16511384
0.19498731
0.10113528
""
""
""
""
""
0.22303849
0.23338071
""
0.29924038
0.25714388
0.2587696
0.25701413
0.36510065
0.42981997
0.31372201
0.26612431
0.23019515
0.28424236
0.28958145
0.24519137
""
""
0.26236716
0.43132213
0.33701456
0.45812756
0.34936726
0.4465811
0.34043017
0.29060906
0.29455835
0.34189567
0.47797826
0.3522377
0.34957647
0.33647943
0.37655109
0.3542273
0.26891875
0.28707129
0.30609539
0.33248484
0.28407532
0.30229229
0.35329959
0.2354808
0.28505889
0.293596
0.30275038
0.45912629
0.51175869
0.20121141
""
0.24946991
0.25052992
0.46958527
0.27312198
0.36875084
0.57023054
0.29658788
0.33296257
0.28711474
0.34171543
0.23623095
0.25820535
0.42909938
0.26334876
0.27715224
0.27440086
""
0.37692907
0.40447468
0.388978
0.53854245
0.27901542
0.27101699
0.31552312
0.33587056
0.25315067
0.29082936
0.33901531
0.32093355
0.36965841
0.3236737
0.31755489
0.28092149
0.35629818
0.22584702
0.31783226
0.41325134
0.42908165
0.31543872
0.32538876
0.40069196
0.3042849
0.34492096
0.40195143
0.32742313
0.34270757
0.51024419
0.27671826
0.35835233
0.44490695
0.26252314
0.3085072
0.32455248
0.30830058
0.29731134
0.33073574
0.39169729
0.41131422
0.29701564
0.33021387
0.27699038
0.33891118
0.39369035
0.35441506
0.23395988
0.29157662
0.25274783
0.35861397
0.33795223
0.42117465
""
0.21907027
""
""
""
""
""
0.15881296
-0.02280682
""
0.18934576
""
""
""
0.31292576
0.25279775
0.19064164
0.18981375
""
0.32316518
0.29863608
0.36500016
0.3046805
""
""
""
0.19860902
""
""
0.69601619
0.3959319
0.23694618
0.64764845
0.47247952
0.4646987
0.50607246
0.39884284
0.4231917
0.27668175
""
0.30073485
0.1855409
0.22223306
0.24527521
0.25731525
0.35102054
0.19610497
0.34572044
0.235891
0.21219683
0.23775871
0.34133381
0.27546769
0.34993806
0.051068604
0.33150059
0.32075489
0.47878718
0.2965852
0.25394142
0.34398648
0.38109529
0.32786033
0.34415144
""
0.4491142
0.36766157
0.62496197
0.56456679
""
0.46794093
0.30750123
0.39550504
0.42571533
0.31416199
0.33993936
0.41220814
0.60169083
0.30113903
0.29550809
0.36788952
""
0.16293444
0.37329492
0.27067244
0.33375457
0.3458001
0.23244444
0.35483527
0.32602584
0.30105284
0.3684395
0.30261901
0.30325994
0.46872485
0.30665505
0.42290726
0.28010917
0.35243964
0.31166184
0.27417076
""
0.32859713
0.34037837
0.35693413
0.35170701
0.28316253
0.2906495
0.54624969
0.34167528
0.35048988
0.30112556
0.29747844
0.28894421
0.30458799
0.37886724
0.32050034
0.44982412
0.28636444
0.30924731
0.43931881
""
0.34615278
""
""
""
0.30688512
0.26596883
0.29565793
