marr_26_black_pooled_p100
0.17712231
0.21164653
0.13979298
0.19744217
0.39735538
0.11705537
0.07797008
0.198531
0.11018499
0.24652056
0.089887396
0.080421567
0.16237143
0.6949898
0.38677651
0.19159639
0.16481972
0.14758572
0.10248666
0.20922665
0.14910474
0.272623
0.25536817
0.097748034
0.29154482
0.23293859
0.1825365
0.16834086
0.1846747
0.27226153
0.32458812
0.11707038
0.12929225
0.22561008
0.1430456
0.24029407
0.12797192
0.11795359
0.13072062
0.18223844
0.14716196
0.12506072
0.11429421
0.072819091
0.18694936
0.16659218
0.22299063
0.092939913
0.14043696
0.15438563
0.13756244
0.13941547
0.15319577
0.1204283
0.18698421
0.19499274
0.14286767
0.18017153
0.15767966
0.12477596
0.13042681
0.20592952
0.14231959
0.13695109
0.15068416
0.18197857
""
""
""
0.21393088
""
""
""
""
0.2359466
""
""
0.24696757
""
""
0.31400713
""
""
0.11364579
""
""
""
""
""
""
""
""
""
""
""
""
""
0.21779224
0.068198539
""
0.088280119
""
""
0.17444743
0.1794382
0.2649745
0.1785685
0.15517007
""
0.2543107
0.21714741
0.030306762
0.18245751
""
0.22557397
""
0.074975282
0.31499493
""
0.16464117
0.17471561
""
""
0.17592373
0.14186656
0.15175487
0.15759581
0.2513504
0.13069609
0.18456636
0.1322
0.17942533
0.14022693
0.27737597
""
""
0.21318947
0.076144174
0.28411743
0.15566191
0.17470016
0.15590319
0.08431384
""
0.23762195
0.15685096
0.40031868
0.11980864
""
0.089038096
0.28255045
0.1025665
0.70399761
0.18511124
""
""
0.1474328
0.10216788
0.10154983
""
0.14104137
""
0.19175979
0.18956804
0.14008628
0.14565969
0.24153534
""
0.037898678
0.23752308
0.16194442
""
0.19740167
0.29854518
""
""
0.15167281
0.22160174
-0.27983904
""
0.1749092
""
0.21777697
0.22891267
0.24838145
0.36507627
0.094267651
""
""
0.1139787
""
""
0.10762568
""
0.13767384
0.18783028
""
0.16910523
0.17131592
""
0.18082768
0.25056952
0.21804267
0.094989918
0.10336951
0.19332579
0.1390478
""
0.33671778
0.15028971
""
""
0.13942477
0.076817684
0.42931885
0.14834748
0.19484538
""
0.16893671
0.13677317
0.21681866
0.14657937
0.17190059
0.076339386
0.1578164
0.2123543
0.10458893
0.20425262
0.12845843
0.082174383
0.32791132
""
0.24215579
0.14280589
0.14100549
0.19194828
0.21697545
0.086896934
""
0.21474765
0.17535043
0.16104177
0.14290191
0.14292702
0.2111626
""
0.15347239
""
""
""
0.23238076
0.19292945
""
""
""
""
""
""
""
""
0.10965683
""
0.22826782
""
0.18379249
0.22893576
0.36020228
0.31205183
""
""
""
""
""
""
0.22931086
""
""
""
""
0.23717575
""
""
""
0.35977691
""
""
""
""
""
""
""
""
""
""
""
0.26863542
""
""
""
""
""
""
""
""
""
""
0.34841487
""
0.10712645
0.10083678
0.16107631
0.11195026
0.1124937
0.14032342
0.19024235
0.17901893
0.17253363
0.10528651
0.15371843
0.081625111
0.1487384
0.22835325
0.22428079
0.28306332
0.16745393
0.12980446
0.07712321
0.13983576
0.30744323
0.18831612
0.16468965
0.078150742
0.038222622
0.37600341
0.14349958
0.16615088
0.095843583
0.22045293
0.10452791
0.0088432776
-0.0054671508
0.18241329
0.20146796
0.042566717
0.087091289
0.16911735
0.15714608
0.14885399
0.17324883
0.12793276
0.12434129
0.20092885
0.54093313
0.14418651
0.20434929
0.13794152
0.18545301
0.12860817
0.15618388
0.14759904
0.18047149
0.14973442
0.11055637
0.17930029
0.16530314
0.22936262
0.20050336
0.14242484
0.11829847
0.11959063
0.2070488
0.12424897
0.13739701
0.13724875
0.17977846
0.18610702
0.20167002
0.14623456
0.14020024
0.10377893
0.19996519
0.11731795
0.1691725
0.14323828
0.20291075
0.3115916
0.23177993
0.30091584
0.22960769
0.035659019
0.013002705
0.11467966
0.12176541
0.22941831
0.1498064
0.15762311
0.19846411
0.14112708
0.30609614
0.18706171
0.18168291
0.2171146
0.18815699
0.08994659
0.1652001
0.15389037
0.20014942
0.22354867
0.21054079
0.14202282
0.20704944
0.13612205
0.19810207
0.11063848
0.22701137
0.12467706
0.34704393
0.13153425
0.25964329
0.14149022
0.22858188
0.13443676
0.1693414
0.2463402
0.11002199
0.24253574
0.1423838
0.25098234
""
0.16080496
0.11637548
0.2495738
0.29090947
0.1424095
0.15002672
0.25390711
""
0.15180385
0.17336072
0.22978142
0.22458091
""
0.11810162
0.12280645
0.14387491
0.19572417
0.10704333
""
0.10278739
0.1635455
0.27919462
0.14052717
0.16746247
0.12618309
0.29139578
0.17023706
0.13409092
0.23691447
0.14435478
0.16537169
0.048154209
0.15193103
0.15714704
0.09081348
0.18611063
0.11001468
0.28333479
0.11900496
0.11257123
0.044670552
0.18039508
0.21202129
0.13669679
0.16617435
0.16009028
0.23277545
0.067701399
0.30155754
0.20372175
0.17901926
0.17924528
0.21687682
0.18306971
0.12383359
0.32666233
0.14722215
0.21043475
0.11221352
0.14590573
0.14654665
0.20153522
0.44685981
0.15557584
0.14183794
0.097368807
-0.0095648179
0.18302029
0.15894683
0.3224909
0.19062415
0.23210452
0.10096116
0.04266626
0.1275135
0.11820738
""
0.23613234
0.15096503
0.15228739
0.38814339
0.12549308
0.16997883
0.10216872
0.22421432
0.15853937
0.10620929
0.17483799
-0.00080733496
0.18242809
0.040845089
0.29419473
0.053595264
0.13820997
0.17168881
0.1795086
""
0.005218857
0.095652059
0.036223784
0.10181664
""
0.22796546
0.23646133
0.18038845
0.18292932
0.028385608
0.11968293
0.18734181
0.23822139
0.3143104
0.076785326
0.27797446
0.33683997
0.15877542
0.068694435
0.27534717
0.14232926
0.23255572
0.59696341
0.23233858
0.30802432
""
0.30952373
""
""
""
""
""
""
0.32858947
""
""
""
0.39158085
""
""
""
""
""
0.31443229
""
""
""
""
""
""
""
0.19798684
0.37261775
""
""
""
""
""
