work_24_natam_male_p75_se
0.053911593
0.21760625
""
0.14166202
0.1667127
""
0.068205938
""
""
0.066064402
0.12228864
0.058882348
""
""
""
""
0.094797917
0.1263805
""
0.078824319
0.13241068
0.029971173
0.049368549
""
0.064591527
0.16471361
0.10878395
0.042696666
0.035740614
""
""
""
0.072884195
0.05953905
0.089080244
0.078796916
""
""
""
""
0.084464177
""
""
""
""
""
0.047189847
0.045468058
0.063909143
0.10401438
0.068659157
0.11186158
""
""
""
0.04215892
""
0.11191404
""
""
""
0.092975602
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.072959781
""
""
""
0.11747114
0.063285396
""
""
0.19003944
0.035019014
0.038180746
""
""
""
0.1485375
""
""
""
0.12529203
0.067582779
0.059077729
0.074442893
0.07352142
0.099965647
0.069367491
0.10839192
0.066541135
0.11871269
0.061884623
""
0.20705186
0.14620045
0.17755832
0.098698333
""
0.088865496
0.069554374
0.10791419
""
""
""
""
""
""
""
""
0.16495343
0.10267527
""
""
""
0.053563435
""
""
""
""
""
0.054843817
0.21035837
""
""
0.16202611
0.12749672
""
""
""
""
0.10833345
0.10731082
""
""
""
0.063921914
""
""
0.059411518
0.068035625
0.10267895
0.085435435
""
""
""
""
0.093308009
0.039916981
""
0.033369582
0.035183165
0.17332809
0.029532565
0.08941815
0.027723253
0.065976068
0.10145525
0.086409412
0.22239149
""
0.080608338
0.056739639
0.16723922
0.084236108
""
""
0.071354285
""
""
0.033342507
""
""
""
""
""
0.138423
0.10745423
""
""
""
""
""
0.11750747
""
0.072526887
0.12009541
""
0.12885772
0.05765694
0.090954192
0.062889136
""
""
""
0.15018988
0.039841648
""
""
0.053921837
0.19274794
0.12903222
0.066297695
""
""
""
""
""
""
0.057246923
""
""
""
0.09417446
""
0.14967975
""
""
""
""
""
""
""
""
""
""
""
""
0.076902926
""
""
""
0.033712775
""
""
0.05753823
""
0.090990677
""
0.075208947
0.16763832
""
0.11309458
""
0.20003381
""
""
0.08818379
0.099513575
0.082646668
0.048260204
0.13332959
0.070156351
0.045014285
0.092900731
0.15315521
""
""
0.10531963
""
""
0.071859717
0.066718608
""
""
0.070013687
""
""
0.051574808
0.084555008
""
0.1636817
0.051335584
""
0.099471495
0.077725381
""
0.13803935
0.11635051
0.16428898
""
""
""
""
0.11458
0.032875407
0.20682448
0.090632267
0.12800887
""
""
""
0.12318716
""
""
""
""
""
""
0.046189792
0.064853624
0.046257131
0.032849975
0.10389943
0.03377283
""
0.046024561
""
""
""
""
0.13218682
""
""
""
""
0.064700611
0.075917847
0.038469512
""
0.04170084
0.10657734
0.10611093
""
0.02972215
""
""
""
0.068626218
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.066559248
""
""
""
""
""
""
""
""
""
0.058914229
""
""
""
0.073423214
""
0.044450704
0.1521319
""
""
""
""
""
""
0.12251031
""
""
""
""
0.072641358
0.22310337
0.097970515
""
0.049748711
0.21756819
""
0.10517035
0.13841337
0.14614306
0.040634517
0.071350768
""
""
0.066312499
0.10582895
""
""
""
""
""
""
""
""
""
0.097505957
0.11267151
""
0.17716277
0.11284743
""
0.073878631
""
0.14273109
""
""
""
""
""
""
""
0.070809871
""
""
""
0.047043897
0.1330165
""
""
0.10706843
0.13039128
0.043994397
""
0.092334427
""
""
""
""
""
0.02501628
0.1364446
0.086880028
""
""
0.069022886
""
""
""
""
""
""
0.052493382
""
""
0.13438135
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.04923635
0.037810218
""
""
""
""
""
""
""
""
""
""
""
""
0.096477076
""
0.061526041
0.048551962
0.043942884
""
0.1494213
0.077504225
""
0.028099434
0.17726076
0.037815221
0.065495327
""
""
""
0.041906722
""
0.068768442
0.18326209
0.026742466
""
0.084421672
0.023580356
0.017131215
0.045004793
0.080923706
0.012790214
0.052592985
0.16574685
0.085479029
0.065724462
0.10848664
""
""
""
0.12015105
""
""
0.047915116
""
""
0.069525011
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.06396132
""
0.042849004
""
""
""
0.088602141
""
""
""
""
""
""
0.089753717
0.093923993
""
0.12102356
0.037328973
0.073185325
""
""
""
""
""
""
""
""
""
""
""
0.086611971
""
""
0.069328375
""
""
""
""
""
0.11206612
""
0.048094869
0.032099318
0.028257353
0.077913783
0.054261327
0.11780493
0.079695374
0.038006619
0.037812341
""
0.042136811
0.090425305
0.053725868
0.014505916
0.035740666
0.074393928
0.12238485
0.05909919
""
0.024657937
""
""
0.071407028
0.083857603
0.15639156
0.089074485
0.082861707
0.0867282
0.052659754
0.060615338
0.076844327
""
0.053420488
0.10577426
0.089856155
0.10254361
""
""
""
0.051128063
0.076889627
""
""
0.13591595
0.050198052
""
""
0.10059316
0.11032961
0.25529569
""
""
0.058270231
0.12674305
""
""
0.26117891
""
0.051616672
""
""
""
0.044226483
""
""
""
0.026235946
0.29216218
0.020299735
0.056628741
0.036629476
0.058079083
""
0.020306483
0.028469002
0.06483718
0.019562833
""
""
""
0.043773953
""
""
0.088561006
""
""
""
""
0.055649817
0.034732357
0.029043688
0.083845876
""
""
""
0.18682797
""
0.067396976
0.060844179
""
""
0.076730482
0.081124514
0.024713427
0.099419355
0.071848169
0.059797704
0.047929261
0.049041722
0.077703312
0.031085428
0.048029598
0.098142646
""
""
0.048874512
0.055668723
0.028926294
0.03108534
""
0.12891744
0.03831869
0.094434895
0.064020582
0.020022908
0.084728181
""
""
0.03153776
0.044159472
0.058158375
0.069868967
0.032431006
0.17030463
0.040473923
0.11492549
0.059042916
0.068785161
""
""
0.091333158
""
""
""
0.065624081
0.069231257
0.020866087
