work_26_other_female_n
222.0
114.0
""
408.0
234.0
44.0
590.0
22.0
""
144.0
195.0
864.0
20.0
73.0
194.0
""
30.0
189.0
24.0
43.0
265.0
913.0
190.0
92.0
892.0
26.0
167.0
566.0
1506.0
53.0
72.0
122.0
880.0
874.0
81.0
381.0
21.0
65.0
""
""
200.0
34.0
""
""
23.0
42.0
940.0
192.0
361.0
122.0
318.0
288.0
91.0
""
""
371.0
31.0
26.0
""
70.0
49.0
429.0
""
51.0
48.0
52.0
""
""
30.0
29.0
29.0
39.0
56.0
88.0
30.0
""
52.0
38.0
""
675.0
54.0
98.0
23.0
79.0
766.0
59.0
88.0
400.0
439.0
156.0
84.0
32.0
30.0
253.0
40.0
""
90.0
185.0
1821.0
363.0
432.0
2740.0
1062.0
379.0
588.0
1720.0
431.0
1211.0
86.0
253.0
215.0
171.0
495.0
""
519.0
422.0
538.0
20.0
""
""
124.0
64.0
59.0
181.0
47.0
318.0
266.0
35.0
23.0
26.0
2734.0
55.0
116.0
28.0
122.0
69.0
308.0
366.0
26.0
59.0
272.0
262.0
""
27.0
97.0
""
202.0
67.0
33.0
22.0
44.0
408.0
101.0
""
1003.0
269.0
35.0
217.0
36.0
58.0
""
""
373.0
2190.0
""
5934.0
119.0
44.0
123.0
215.0
3825.0
481.0
90.0
325.0
84.0
37.0
456.0
986.0
87.0
84.0
58.0
47.0
1071.0
79.0
74.0
1167.0
""
58.0
304.0
""
47.0
302.0
683.0
22.0
24.0
100.0
152.0
142.0
536.0
43.0
504.0
239.0
63.0
130.0
235.0
405.0
1042.0
100.0
120.0
183.0
149.0
222.0
""
22.0
396.0
421.0
378.0
1647.0
94.0
144.0
58.0
97.0
136.0
69.0
1394.0
182.0
101.0
144.0
1231.0
431.0
324.0
245.0
""
126.0
""
73.0
""
176.0
""
31.0
132.0
74.0
126.0
308.0
69.0
86.0
196.0
740.0
90.0
193.0
1362.0
230.0
101.0
""
207.0
82.0
53.0
654.0
64.0
348.0
99.0
384.0
583.0
681.0
740.0
8800.0
681.0
3950.0
3837.0
476.0
419.0
87.0
24.0
161.0
20.0
33.0
434.0
190.0
56.0
144.0
1699.0
""
""
3912.0
696.0
78.0
455.0
2390.0
99.0
40.0
21.0
""
51.0
56.0
35.0
20.0
""
57.0
51.0
158.0
2730.0
37.0
129.0
158.0
37.0
36.0
23.0
48.0
102.0
""
106.0
181.0
62.0
100.0
271.0
223.0
55.0
185.0
129.0
121.0
40.0
412.0
65.0
53.0
36.0
140.0
254.0
87.0
91.0
297.0
39.0
310.0
419.0
1176.0
91.0
4987.0
444.0
172.0
63.0
1646.0
20.0
34.0
153.0
237.0
97.0
31.0
50.0
45.0
31.0
31.0
66.0
56.0
74.0
21.0
61.0
118.0
""
81.0
40.0
66.0
87.0
""
226.0
""
""
40.0
29.0
""
""
""
""
""
57.0
""
""
""
""
""
23.0
97.0
""
""
""
""
""
""
""
""
""
""
""
28.0
34.0
20.0
""
133.0
20.0
""
""
""
""
26.0
110.0
""
""
106.0
119.0
""
29.0
""
58.0
35.0
""
""
""
""
32.0
""
""
""
""
""
21.0
""
38.0
""
25.0
34.0
30.0
""
30.0
52.0
350.0
""
""
""
282.0
24.0
""
""
""
49.0
130.0
""
""
25.0
24.0
""
""
42.0
126.0
20.0
256.0
""
28.0
769.0
23.0
""
""
""
""
33.0
1315.0
""
""
151.0
20.0
""
""
""
""
""
""
""
""
23.0
""
""
59.0
""
24.0
365.0
2520.0
""
""
26.0
35.0
76.0
""
""
""
""
""
""
71.0
23.0
""
298.0
376.0
628.0
55.0
71.0
41.0
39.0
281.0
154.0
1631.0
121.0
66.0
""
""
239.0
43.0
324.0
98.0
351.0
48.0
79.0
596.0
516.0
491.0
175.0
2318.0
194.0
25.0
170.0
689.0
126.0
""
24.0
""
83.0
""
53.0
178.0
112.0
""
165.0
32.0
""
""
""
22.0
41.0
""
""
34.0
""
22.0
""
61.0
20.0
""
1013.0
""
1507.0
27.0
35.0
""
153.0
""
""
""
""
""
36.0
153.0
319.0
100.0
188.0
3124.0
247.0
83.0
43.0
110.0
""
""
""
25.0
""
27.0
""
""
184.0
""
""
183.0
""
""
21.0
26.0
20.0
151.0
38.0
893.0
1573.0
2522.0
115.0
233.0
192.0
147.0
561.0
69.0
""
230.0
66.0
145.0
2408.0
220.0
194.0
117.0
149.0
""
1207.0
""
""
""
22.0
""
31.0
135.0
49.0
68.0
35.0
""
""
310.0
34.0
23.0
175.0
""
30.0
""
45.0
45.0
""
""
""
156.0
""
""
62.0
66.0
48.0
""
""
156.0
131.0
27.0
""
75.0
""
11569.0
572.0
1537.0
24.0
133.0
""
""
""
814.0
""
3121.0
""
1102.0
145.0
""
148.0
278.0
37.0
169.0
1722.0
91.0
36.0
538.0
80.0
""
125.0
30.0
""
""
""
458.0
1866.0
143.0
219.0
""
""
""
25.0
""
54.0
222.0
""
""
345.0
202.0
360.0
69.0
229.0
1258.0
893.0
1519.0
669.0
5411.0
4233.0
53.0
""
""
709.0
915.0
9790.0
2867.0
""
25.0
5056.0
205.0
815.0
19041.0
72.0
65.0
80.0
85.0
801.0
98.0
349.0
3071.0
82.0
1315.0
105.0
315.0
422.0
49.0
""
194.0
""
""
""
223.0
166.0
8630.0
