work_32_asian_female_p75_se
0.045537774
0.1220474
""
0.036649697
0.043551449
0.14239548
0.02566703
""
""
0.044492312
0.057961114
0.018887723
""
0.055097338
0.048209287
""
""
0.051725723
""
""
0.047708917
0.040321726
0.053770889
0.088058248
0.01779254
""
0.069304548
0.04506509
0.012571849
0.20761116
0.079802856
0.081880167
0.017918646
0.023723975
0.16515185
0.037401546
""
0.12914439
""
""
0.052338317
""
""
""
""
0.10571714
0.017449506
0.052452222
0.030020421
0.077732265
0.045683727
0.0419387
0.053759474
""
""
0.060155421
0.11872956
""
""
0.11720128
0.13562736
0.039124534
""
0.17147441
""
0.132879
""
""
""
""
0.11364505
0.0662091
0.072564214
0.10762224
""
""
0.16860113
""
""
0.025938064
0.14064303
0.10025422
""
0.087635241
0.023694701
0.097683422
0.075191185
0.063210569
0.032739274
0.079705186
0.057629503
""
0.13616042
0.03645207
""
""
0.11243103
0.065264598
0.014516271
0.034062698
0.034554902
0.013236376
0.020232486
0.040420238
0.030464487
0.014399018
0.043387644
0.015131471
0.14388056
0.057681635
0.039392062
0.062458239
0.038393226
""
0.034105677
0.0337414
0.028719032
""
""
""
0.062658019
0.077525862
0.14679901
0.0937526
0.17488226
0.045067567
0.04220463
0.15459421
0.11893848
0.12532604
0.0096194483
0.14264263
0.049174767
0.1338487
0.067509539
0.064407863
0.059298482
0.040606998
""
0.048164804
0.044294309
0.067114286
""
0.12246566
0.13360444
""
0.061238959
0.16559933
0.1646271
0.052591376
""
0.036592189
0.051905405
""
0.025928812
0.055988431
""
0.07058122
""
0.092628218
""
""
0.037714001
0.010306187
""
0.0054210047
0.092743143
0.10503515
""
0.063110046
0.0082403636
0.028241228
0.086078323
0.033155821
0.053850181
0.09950228
0.044510067
0.020778421
0.097061664
0.14358167
0.14631593
0.14654006
0.021196801
0.16556995
0.12356739
0.016867453
""
0.054952845
0.039138865
""
0.13191584
0.059914947
0.031632137
""
""
0.10292709
0.06784068
0.067282908
0.032973196
0.060400028
0.029263951
0.049823605
0.071965359
0.085710704
0.054687597
0.033085559
0.018682031
0.081115782
0.081886508
0.049417652
0.066853307
0.044486355
""
""
0.029986713
0.032374457
0.050163031
0.012975747
0.078327462
0.11955781
0.071159869
0.12102606
0.070700884
0.043780755
0.016767513
0.054163102
0.045364454
0.054278295
0.017814722
0.046503183
0.039265167
0.043214023
""
0.055068627
""
0.10080833
""
0.058324851
""
0.086308412
0.082849786
0.059847817
0.084470905
0.039802119
0.099248365
0.088346131
0.041092943
0.020220159
0.059668295
0.032278635
0.013342814
0.045474682
0.090711862
""
0.064034097
0.09848287
0.079231851
0.01881801
0.085516617
0.031558309
0.06834051
0.024709018
0.023174493
0.021030737
0.019046526
0.0041207289
0.012948426
0.0042517525
0.0070682033
0.02195356
0.040512148
0.048897058
""
0.08569029
""
""
0.043405917
0.04676396
""
0.075089321
0.016567154
""
""
0.0067899474
0.019306226
0.14055996
0.030080257
0.0090484889
0.036127195
""
""
""
0.15110372
0.13635607
0.14439133
0.10545498
""
0.053153615
0.070221163
0.040398553
0.0074501508
""
0.068920881
0.033215947
0.10731758
0.06875971
0.12009746
0.06585402
0.047977161
""
0.036362551
0.045725755
0.041520454
0.038772177
0.028476674
0.020377267
0.085858241
0.032815184
0.034775678
0.045441151
0.11610084
0.025586434
0.063120797
0.098101206
0.11009204
0.04634086
0.038776059
0.064363047
0.071523637
0.03622302
0.055612981
0.032858551
0.035277456
0.01592985
0.062197581
0.0044039087
0.031895813
0.095492311
0.1389271
0.013718295
""
0.15682009
0.050579712
0.052842993
0.083765447
""
""
""
""
""
0.0846681
0.11014887
0.12200577
""
0.035254121
0.064050861
""
0.055424239
""
0.093256347
0.15714151
""
0.04294211
""
""
""
""
""
""
""
""
""
0.18773596
""
""
""
""
""
""
0.064697169
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.064209685
""
""
""
""
""
""
0.084314153
""
""
0.038060546
0.069085531
""
""
""
0.056168132
0.14865865
""
""
""
""
""
""
""
""
""
""
""
""
0.1138065
0.095417768
0.075515181
0.040573087
""
""
0.1048125
0.11407413
0.023138581
""
""
""
0.088886239
""
""
""
""
""
0.10878757
""
""
""
""
0.25551105
""
0.070081063
0.045616094
""
0.035294309
""
""
0.024816332
""
""
""
""
""
""
0.027401518
""
""
0.10142945
""
""
""
""
""
""
""
""
""
""
""
""
0.16568117
""
""
0.035511237
0.01116641
""
""
0.058595862
""
""
""
""
""
""
""
""
0.082844399
""
""
0.071563385
0.040253714
0.026621049
0.13585871
0.091018796
""
0.13896269
0.06246699
0.073988572
0.016325641
0.07353428
0.067744717
""
""
0.044155221
""
0.058630843
0.12408284
0.058414135
""
0.11135655
0.032404363
0.05215181
0.044234373
0.066550456
0.026302049
""
""
0.076439217
0.032999538
0.057661701
""
""
""
0.082942963
""
""
0.045785159
0.057580404
""
0.05074409
""
""
""
""
""
0.055747449
""
""
0.11392739
""
""
0.11701493
0.049483873
""
""
0.016184988
""
0.020175105
""
0.11723949
""
0.057134304
""
""
""
""
""
0.092044793
0.035986464
0.036340054
0.05057377
0.03100354
0.0061371583
0.029006554
0.088439703
0.069386736
0.077825934
""
""
""
""
""
""
""
""
0.076999284
""
""
0.066768549
""
""
""
""
""
0.074587658
""
0.034750849
0.013763302
0.0083965342
0.088735849
0.080719121
0.093582749
0.066694476
0.061465699
0.061618473
""
0.1223928
""
0.16232401
0.018494258
""
0.10477757
0.12570411
""
""
0.029870447
""
""
""
""
""
0.086967617
0.095656149
""
0.052627165
""
""
""
0.081958972
""
""
0.14186171
""
""
""
""
""
""
""
""
0.06659393
""
""
""
""
""
""
""
0.21143484
0.1726611
""
""
""
""
0.0046811118
0.027634064
0.01332491
""
0.10412544
""
""
""
0.031878196
""
0.011291618
""
0.023634559
0.066716395
""
0.13948414
0.08704
""
0.094431311
0.016481075
0.11252426
""
0.035955168
0.072553471
""
0.13404031
""
""
""
""
0.059243359
0.01924645
0.10161366
0.071732491
""
""
""
""
""
0.12873095
0.10346419
""
""
0.068261735
0.077355422
0.057096507
0.064884186
0.093641452
0.016512187
0.019902717
0.014092914
0.033110123
0.0063119298
0.0043388885
0.076504417
""
""
0.021682683
0.021315094
0.0031454321
0.010849313
""
""
0.005793727
0.039613873
0.020436052
0.0026136579
0.1738849
0.099949844
0.11731998
0.10090311
0.033471134
0.1586674
0.049962096
0.010717317
0.088070579
0.027948029
0.14908701
0.052489754
0.033532906
0.058181327
""
0.070828766
""
""
""
0.048090607
0.097073823
0.0058594653
