lpov_nbh_black_male_mean_se
0.017441949
0.027786283
0.053711016
0.010445529
0.007170374
0.014028505
0.0043737586
0.042040184
0.060772955
0.0075651552
0.007648672
0.0035793388
0.10674798
0.025770668
0.010970837
""
""
0.014838189
0.10397954
0.0092381407
0.0043127183
0.0043407418
0.007463607
0.006685636
0.0042131715
0.010875884
0.0076081268
0.0054538045
0.003851309
0.0099672433
0.008593644
0.010796061
0.0041913912
0.0053316271
0.0069052121
0.0064361375
0.0077578858
0.0074826768
0.010623957
0.0097919032
0.0037278887
0.0065791025
0.015133207
0.024254546
0.0098813111
0.0073797293
0.002649694
0.007287018
0.0039237859
0.0072251325
0.0060909484
0.0043475297
0.0054143295
0.016082462
0.015251433
0.0039943699
0.01197986
0.027315229
0.026729263
0.0062942081
0.0090293903
0.0046548052
0.014643986
0.018266341
0.05777074
0.030563936
""
0.036307286
0.041121293
0.061387431
0.0076668672
0.0062747407
0.0053913314
0.0082055507
0.0095168818
0.024028378
0.0071898606
0.012810896
0.015932506
0.0027269756
0.0067898789
0.01579768
0.025716972
0.014463596
0.0048363819
0.019923614
0.020896209
0.008853293
0.0072322888
0.012094758
0.013387976
0.033364564
0.04279827
0.007153437
0.058270667
""
0.022843959
0.010270728
0.0038061393
0.0067167692
0.008626245
0.0022149577
0.0042296043
0.0090695294
0.0091446377
0.0040400964
0.0078295572
0.0039742007
0.010020166
0.010317931
0.0078111729
0.0062715202
0.0040703416
0.0089539336
0.0048040878
0.0051022195
0.004363379
0.0130223
0.015990198
0.012543257
0.0060423152
0.010905479
0.013854439
0.0083537418
0.0093846191
0.0054545128
0.0053656893
0.0104916
0.0091641499
0.0099118119
0.0020523558
0.008597088
0.0082884049
0.011114825
0.015583411
0.009528867
0.0057523744
0.0052763345
0.0095717711
0.0083668698
0.00618737
0.013350952
0.01344204
0.01111907
0.0058538523
0.0099840323
0.0075288625
0.0070633637
0.0077167745
0.0074055619
0.020597968
0.0037732578
0.0059983693
0.010351088
0.0060416679
0.0044483244
0.011280324
0.005132942
0.012591861
0.028415693
0.050735824
0.070657961
0.01027318
0.0028955333
0.0222599
0.0022282163
0.078980707
0.10828137
""
0.01694019
0.0021300216
0.0098270429
0.072673507
0.0093145203
0.041119054
0.07547798
0.0091865733
0.0068996488
0.074530505
""
0.086484872
0.048820369
0.0054351911
0.022420134
0.03237424
0.0041326908
0.035483036
0.079294473
0.0090243788
0.060677789
0.034133647
0.014047102
0.0051457658
0.078715332
0.023205996
0.023208804
0.029994678
0.015461724
0.0062074633
0.048719339
0.0066928281
0.016859548
0.06637013
0.024130285
0.011699099
0.0093519446
0.004363392
0.046606757
0.025212523
