has_dad_natam_male_mean_se
""
0.076207556
""
""
""
""
""
0.065685362
""
""
""
""
""
""
""
0.065064229
""
""
""
""
""
""
""
""
0.062648915
""
0.065394647
""
""
""
""
""
""
""
""
0.029061021
0.057453785
""
""
0.025790589
""
0.085408486
""
""
0.026398776
""
""
0.081680574
0.034824945
""
0.055186607
0.061382242
""
""
""
""
""
""
0.064573936
""
""
""
0.094084337
""
0.074422069
""
""
0.060964037
0.10431341
0.014535291
0.016935224
""
""
0.024888834
0.026989123
""
""
0.038489986
0.036747586
0.053498164
0.050178353
0.024242744
0.056125686
0.044848479
0.030872799
0.034393385
0.030463265
""
0.051724844
0.041830696
""
0.053974159
0.099996999
""
""
0.036697082
0.013591369
0.063545674
0.013112301
0.031951018
0.027740667
""
0.05136618
0.0097601693
0.040563896
0.012512896
0.016484076
0.027594227
""
0.050259467
0.046277992
""
""
""
0.028307285
""
""
""
""
""
""
""
""
""
""
""
""
0.046714976
""
""
""
""
""
""
""
""
0.094597235
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.017951064
""
""
0.050274581
""
""
""
""
""
0.037205208
""
""
""
""
""
0.04136106
""
""
""
0.030219322
""
0.075893648
0.039789498
""
""
0.028442396
0.052669473
0.035842139
0.02996216
""
0.032470584
0.077329978
0.062754497
0.02583473
0.062812001
0.071583316
0.098019809
0.01385034
0.055621289
0.088427559
""
0.044412691
0.048629619
""
""
0.051077295
0.06907519
0.088369705
0.02340455
0.03928265
""
0.021251598
0.022562921
""
0.020587126
0.017955119
0.064129874
0.03498356
0.050053705
0.058466859
0.048559926
0.02766302
0.055821445
0.035077885
""
0.051465522
0.038526382
0.035618231
0.031407207
0.058405839
0.059828326
""
0.036372438
""
0.033339605
0.064237095
0.048465535
0.038040515
""
0.033731032
""
""
""
0.05493322
0.082691334
""
""
""
""
""
""
""
""
0.032165017
""
0.059673119
""
""
0.024754429
""
""
""
""
""
""
""
""
0.035859112
""
""
""
0.069072276
0.054478761
""
""
""
0.058262568
""
""
0.047432177
""
""
""
""
""
""
""
""
0.064221859
""
""
""
""
""
""
""
""
""
""
0.051340863
""
0.076356702
0.061281312
""
""
0.04905216
0.045305457
""
0.1057075
0.065117411
0.081297696
""
0.068826929
0.069473535
""
0.062696531
""
0.040857296
0.034953654
""
""
0.050403975
0.072318867
0.08048404
""
""
""
0.038154203
0.031005142
""
""
""
""
""
""
""
""
