has_dad_hisp_male_p50
0.81681919
0.94789106
0.97176689
0.86260176
0.85004514
0.88947684
0.85619128
0.69185358
0.96910584
0.88631958
0.83645576
0.82670081
0.96870053
0.90770996
0.91798192
0.88427228
0.85682684
0.90149361
0.89485532
0.82458961
0.81710351
0.88384449
0.86589491
0.83110082
0.84559441
0.84862423
0.921166
0.89124805
0.86184293
0.89766163
0.92041326
0.86105466
0.81553531
0.84197021
0.83019173
0.88462985
0.93173772
0.90337527
0.80474234
""
0.83360702
0.92371392
0.75053692
""
0.96663392
0.72303945
0.86254948
0.9347055
0.8812815
0.83292907
0.91294968
0.88892061
0.87043101
0.91920543
0.52620399
0.85723794
0.86459446
0.95355242
0.97515899
0.98934805
0.92000538
0.86613673
1.0530919
0.91727668
0.83336276
0.75750798
""
""
0.84328532
0.91099328
0.92555743
0.90319341
0.80689806
0.86982143
0.95649534
0.90212601
0.87939835
0.92708081
0.89342421
0.82431048
0.8022877
0.9042908
0.92315096
0.86979985
0.83744037
0.93132734
0.83930779
0.8946104
0.84245938
0.89382714
0.91196448
0.85165232
0.85819983
0.8296169
0.82848167
1.0152774
0.8978225
0.92324317
0.84247249
0.89261276
0.84475136
0.84253627
0.86211175
0.86190182
0.86428428
0.84370786
0.88987088
0.84012669
0.89393121
0.88025773
0.85091299
0.88471574
0.87381297
0.93995464
0.87420917
0.86539847
0.8763237
0.74338067
0.98860425
0.94990516
0.93198663
0.87874222
0.86507505
0.94765019
0.90825725
0.83511806
0.85115021
0.92613667
0.7427001
0.86008024
0.84721094
0.79754668
0.85616714
0.89411181
0.90914661
0.88191879
0.85550916
0.88152325
0.86548603
0.82886374
0.82061434
0.88316381
0.82261157
0.74306059
0.86889398
0.92190868
0.91391587
0.91015083
0.9292447
0.77321029
0.82559669
0.87246162
0.83764571
0.91237223
0.87827408
0.86837804
0.98691094
0.81112117
0.93847841
0.96814775
""
""
0.86040777
0.80739182
1.009988
0.82084334
0.80222756
0.79352498
0.90540564
0.83305281
0.81009156
0.82281482
0.78414118
0.83148485
0.9008978
0.8785302
0.85245508
0.83299804
0.86344683
0.9199146
0.89827365
0.90748501
0.85040933
0.96413982
0.89625508
0.82966506
0.89914751
0.84023446
0.84789425
""
0.9434281
0.92458737
0.83026141
0.93785036
0.75884175
0.97141272
0.86670184
0.85859627
0.82807916
0.83687848
0.84905815
0.89811194
0.89284396
0.86441773
0.82013303
0.83544314
0.80482924
0.87971216
0.9259302
0.90139824
0.86511749
0.82306129
0.82573426
0.87076533
0.84534121
0.86611521
0.83639944
0.82751727
0.85129243
0.948713
0.88437122
0.90107489
0.89755028
0.82268363
0.78519505
0.88147426
0.8931933
0.87385768
0.82556856
0.84503847
0.8391766
0.83570117
""
0.89111048
""
0.92834878
""
0.87656248
""
0.96832234
0.88887912
0.91276431
0.85400921
0.84779054
0.93393719
0.89237201
0.91456819
0.81794989
0.92896986
0.86588866
0.79974151
0.862234
0.91964096
""
0.88126433
0.92963117
0.8761456
0.80189282
0.81821924
0.83327919
0.7890926
0.80508363
0.81768197
0.82829642
0.80813718
0.76207376
0.79948491
0.80508941
0.77394158
0.80609637
0.85110366
0.86220455
0.96737254
0.87732476
""
1.0178304
0.87450999
0.77982229
0.81487542
0.81373751
0.83883309
""
""
0.7725029
0.81166971
0.79315811
0.77385795
0.75969839
0.85006052
0.96753919
0.86542374
""
0.92244798
0.88555866
0.86132824
0.94479287
0.90859658
0.8767907
0.89808053
0.86812049
0.80518949
0.8000055
0.85609269
0.86722881
0.87997872
0.8132453
0.93250144
0.91947412
0.88278526
0.9736982
0.89835697
0.87185651
0.95033526
0.83858281
0.88458389
0.86830992
0.81274754
0.90948492
0.84443331
0.8658753
0.89549911
0.79058963
0.88080722
0.86561626
0.87276095
0.8422091
0.83640289
0.87209481
0.88275003
0.84578711
0.90341783
0.84600323
0.85960948
0.83927268
0.87534672
0.85965633
0.85290325
0.97013569
0.89040798
0.82450706
""
0.91439331
0.80783379
0.85800797
0.88186085
0.89442015
0.95998824
0.90479934
0.90829384
0.79919344
0.90391839
0.95693588
0.84439313
0.92995757
0.83170009
0.89966416
1.0012134
0.83174556
0.94424784
0.82839507
0.94851685
""
0.83308727
""
""
0.96305192
1.0012578
""
""
0.92409855
0.91356337
0.97572011
0.89334852
""
""
""
""
""
""
0.91612202
""
""
""
""
""
""
""
""
""
""
""
0.98050714
0.95597994
""
""
0.86444241
0.99105674
""
""
""
""
0.87130553
0.87165302
0.9336592
0.87386572
0.90453136
0.86860073
""
0.71023971
""
0.89591968
0.92984653
""
""
""
""
0.82376695
""
""
""
""
""
""
""
0.89214349
0.94705766
0.99517107
0.86251599
0.97192371
0.86757195
0.95191741
0.90430945
0.83727646
1.0102348
0.90119994
0.81541681
0.88401067
""
""
""
""
0.92850292
0.86362433
0.94907391
""
0.92839617
0.94772124
0.90620744
0.97415864
0.9113993
0.88631928
0.93244499
0.88183302
0.96121067
0.93786502
0.85609972
0.96152782
0.96593755
""
""
""
0.8531487
0.85240877
""
""
0.87744582
0.89827746
0.9542309
""
""
""
0.93650377
0.98247182
""
0.98058039
0.88377696
0.90534985
0.9413265
0.90404838
""
0.93329012
0.87349117
0.81927639
0.82172215
""
0.93143862
0.89851183
0.86953485
0.93950868
""
""
""
""
""
0.89702332
0.95580953
""
0.88564533
0.81670207
0.87280095
0.87363446
0.8880378
0.86396509
0.88971496
0.91617632
0.85667467
0.83021814
0.84957647
0.90305614
""
""
0.83866858
0.91464645
0.91738409
0.90385175
0.88923812
0.85789442
0.94216591
0.94664937
0.8710593
0.90523165
0.8686074
0.88035917
0.92461193
0.99429214
0.95612609
0.87766665
0.94275945
0.9637087
0.94010979
0.97921479
0.91835308
0.98912513
0.97452992
0.90448821
0.95083702
0.99530113
0.91123652
0.96105891
1.0150607
1.196191
""
0.93690246
0.90594554
0.97623378
0.91647804
0.94105053
1.0026685
0.97886282
0.92485082
0.89440131
0.94475001
0.96163225
0.834512
0.93460852
0.85394198
0.93891656
0.92581534
""
0.94319201
1.0023022
0.95305032
0.954705
0.9440949
0.93299258
0.89411682
0.89628911
0.87804437
0.92152119
0.90620899
0.89518368
0.9255181
0.89250237
0.94061553
0.86227375
0.96152616
0.97679347
0.94155377
0.92732793
0.94545412
0.96104461
0.98942304
0.9903667
0.94433367
0.97765261
1.0582612
0.90108389
0.98786741
1.0315069
0.9214859
0.89930266
0.99717927
0.9043045
0.94606048
0.92316991
0.88143301
0.86929166
0.90623897
0.93743247
0.94055778
0.90489489
0.91202426
0.98238951
0.9866668
0.94473344
0.96501046
0.85875684
0.89605707
0.81446081
0.88261825
0.92706203
0.97653043
""
0.86369956
""
""
""
""
""
0.89924383
0.76710039
""
0.75280702
""
""
""
0.89788795
0.68706322
0.95830983
0.83991081
""
0.973005
0.94281942
0.80546403
0.88999635
""
""
""
0.87135506
""
""
0.82819498
0.95486498
0.92721999
1.0010619
0.9821716
0.89705437
0.86528617
0.84756064
0.91753024
0.86167747
""
0.83743972
0.90246665
0.85036737
0.87914062
0.83813924
0.95243508
0.98038948
0.94726902
0.84814507
0.95140618
0.84754366
0.92384678
0.8692553
0.90206218
0.86651325
0.89871687
0.87831044
0.88266277
0.88318044
0.89826161
0.94856423
0.96384245
0.87702
0.91736603
""
0.88373202
0.89798552
0.93441236
0.8855297
""
0.89763975
0.85852039
0.89570224
0.91859162
0.94872129
0.98325151
0.93577307
0.96855998
0.94980288
0.85797405
0.92490602
""
0.97421032
0.90274173
0.84242511
0.90476578
0.92284358
0.90044636
0.90614212
0.89711386
0.90165073
0.93117726
0.83720607
0.84583133
0.8963412
0.8891952
0.88491809
0.85414481
0.88308328
0.82965928
0.84140682
""
0.89262682
0.87873298
0.93132263
0.88945895
0.88080895
0.87237912
0.93297762
0.92480814
0.952847
0.86564457
0.92411005
0.9039644
0.85179704
0.9361918
0.89806402
0.88870859
0.9356364
0.89680213
0.87524968
""
0.92668003
""
""
""
0.86156642
0.88679749
0.83528429
