frac_below_median_black_pooled
0.72464502
0.86044854
0.65974188
0.3789058
0.36865014
0.89904588
0.94342202
0.84999847
0.82461601
0.81996495
0.84363639
0.87512392
0.9540382
""
0.82177174
0.88692886
0.7932303
0.92450768
0.45037138
0.7881757
0.31570685
0.72000992
0.75784522
0.96636266
""
0.78500384
""
0.89756113
0.8672055
""
0.54880023
0.84505886
""
0.82996637
""
""
""
""
""
0.91694474
0.89719844
""
0.84545898
0.7957626
0.91051227
0.94446504
0.92216474
0.87948251
0.86172307
0.88304895
0.92068774
0.87775743
0.5560106
0.81836557
0.89906496
0.94985837
""
""
""
""
""
""
""
""
""
0.84300089
0.91003239
0.950571
0.90229559
0.93212473
0.93698871
0.96843117
0.94606775
0.88636357
0.96989471
0.98528075
0.9811902
0.94093651
0.92486048
0.76106375
0.95506185
0.84979475
0.74335295
0.89331317
0.78467196
0.57044971
0.77524859
0.94918638
0.77267462
""
0.87636387
0.58606082
0.73662961
0.61669374
0.59267861
0.6815542
""
0.69479901
0.52070618
0.89669538
0.92103624
""
0.77852571
""
0.53029746
""
0.8699764
0.83965427
0.91325885
0.80285048
0.83428729
0.85775357
0.96149975
0.81057435
0.8106209
""
""
""
0.77633673
0.99630338
0.63594919
0.83983529
0.81735349
""
""
0.84277391
0.83696383
0.69347906
0.87229723
0.76606333
0.76989776
0.83436692
0.79249746
0.94409394
0.93548739
0.9526366
0.83195388
0.95405203
0.90552121
0.7845645
0.83022803
0.81100756
0.82674599
0.84554219
0.84957081
""
0.90849537
""
0.96254665
0.76308692
""
""
""
0.82032263
0.7704531
0.89341378
""
""
""
0.94691837
0.86173296
0.64037174
0.47630847
0.61939782
0.88741022
0.80765969
0.82687098
0.85558021
""
0.87347645
0.68535775
0.73550886
0.42578298
0.66833383
0.65570235
0.76144844
0.63215542
0.772466
0.7276848
0.95085043
0.86247206
0.88868058
0.92587078
0.8709712
0.92368543
0.94022673
0.90326124
""
0.95459121
0.86727345
0.97263777
0.92964977
0.98848927
""
""
""
""
0.93889236
""
""
0.97291583
0.9653846
0.94931626
0.9777844
0.99880618
0.92870128
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.72235632
""
""
0.67867702
0.8935979
0.91593039
0.8612569
""
0.89134383
0.8680467
0.81555909
0.90207016
0.55504006
0.80659169
0.71442413
0.8071571
0.8697921
0.75716269
