married_asian_female_p25_se
""
0.14391723
""
""
""
""
""
0.11050174
""
""
""
""
""
""
""
0.17018324
""
""
""
""
""
""
0.11443328
""
""
""
""
0.16872051
""
""
""
""
""
""
0.10757145
""
0.052525975
""
""
""
0.089445062
0.32009959
""
""
0.065169871
""
""
""
0.040792275
""
0.075001821
0.20606697
""
""
""
""
""
""
0.098508716
""
0.18416944
""
0.13231018
""
""
""
""
""
""
0.028549081
""
""
""
""
0.088272795
""
""
0.12221199
""
0.20137149
0.072314769
""
""
0.19000733
""
""
""
""
""
""
""
""
""
""
""
""
""
0.079491861
0.11596312
0.180213
""
""
""
0.016727414
0.11049877
""
0.03598218
0.087574504
""
0.11581856
0.089122191
""
""
""
0.091341957
""
""
""
""
""
""
""
""
""
""
""
""
0.11200038
""
""
""
""
""
0.19156669
""
""
0.11139812
""
""
""
""
""
""
""
""
0.16655934
""
""
""
""
""
""
""
0.12306523
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11417237
""
0.056062136
""
""
0.1287348
""
""
0.043701597
""
""
""
""
""
0.068847358
0.15486388
""
""
0.0084445653
""
""
0.046796709
""
""
0.01368799
0.13320473
0.085775003
0.013238589
0.085180931
0.069365509
0.070465215
""
0.022292934
0.052786
0.17144187
""
0.0038720386
0.085647561
0.044830292
""
0.13392043
0.024823315
""
""
0.026131833
0.058711566
0.19805361
0.0064111105
0.049587473
""
0.014775799
0.010385057
0.1242612
0.012660792
0.0084144194
0.0084606335
0.014194312
0.054588325
0.012420535
0.033574108
0.0075221485
0.051301632
0.055502873
""
0.14349432
0.01912313
0.034621738
0.023923483
0.032230508
0.10737315
""
0.029758496
0.15187831
0.022416901
0.038572297
0.046483058
0.034552954
""
0.027174983
""
""
""
0.057850461
0.096913353
""
""
""
""
""
""
""
""
0.028808597
""
0.06402944
""
""
0.037661593
0.18200356
""
""
""
""
""
""
""
0.036600165
""
""
""
""
0.083573021
""
""
""
0.096267588
""
""
""
""
""
""
""
""
""
""
""
0.12173314
""
""
""
""
""
""
""
""
""
""
0.10550322
""
0.029317856
0.030568995
0.088948347
0.081692912
0.034774669
0.054212533
0.089546248
0.14533783
0.081455246
0.041206092
0.086297154
0.032630529
0.063618474
""
0.055896729
""
0.044017665
0.019636987
""
0.10870392
0.1166743
0.06679102
0.091587283
""
""
""
0.026108891
0.03909529
0.11496336
""
""
""
""
""
""
""
""
0.09039703
0.096631594
0.024850108
""
0.11378133
""
""
""
0.071124494
0.057054482
0.070542052
""
""
""
0.069708824
0.065196574
0.10262166
0.020857055
0.10009868
0.17159502
0.051180772
""
0.019895662
0.048955441
0.029266639
0.046984013
0.025327532
0.047180798
0.14301805
0.11292335
0.070546992
0.091605127
0.06056967
0.037564695
""
""
""
""
0.049040511
""
""
""
""
""
""
""
0.17364103
""
0.099686116
0.12686722
""
""
0.096447483
""
""
""
""
""
""
""
""
0.17024581
""
0.11946515
0.17447987
""
0.056150943
0.16443157
""
0.097813033
0.096222885
""
0.027545866
""
0.030219395
""
""
0.068869717
""
0.12033196
""
""
""
""
""
0.020902144
""
""
0.14087196
0.091078967
""
""
""
""
""
""
""
0.08460474
0.14359488
0.11297597
""
0.027487317
""
""
0.175211
0.14341302
""
""
0.016829528
0.11549891
0.074948587
""
""
""
""
""
0.075927123
0.085083224
""
0.14808254
""
""
""
""
""
""
""
""
0.21324529
""
0.091400914
""
""
0.097893782
""
""
""
""
""
""
""
""
""
""
""
""
""
0.061795291
""
""
""
0.15113421
""
""
""
""
""
""
""
""
""
""
0.067870818
0.10782284
""
""
""
0.12859617
""
""
""
""
""
""
""
""
""
0.16704756
0.14141062
""
""
""
""
""
""
""
""
""
0.13420109
""
""
""
""
""
""
""
0.11829571
""
""
""
""
0.034523349
0.0088926358
0.046988107
0.028841566
0.056721825
""
0.15021653
""
""
""
""
""
""
0.15513808
""
""
""
0.11077912
""
""
""
""
""
0.16553961
""
""
""
""
""
""
""
0.22274463
0.17564069
""
""
""
""
""
""
""
""
""
""
""
""
0.12114454
""
""
0.17896788
""
""
""
""
""
""
""
""
0.058769435
""
""
""
""
0.21695051
0.0084304223
""
""
0.1291544
""
""
0.01582326
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.15268277
""
""
""
""
""
0.043440633
0.24036069
0.12612435
""
0.030158609
0.16802622
""
""
""
""
""
0.073743738
0.17631993
0.22988392
""
0.11737709
0.2667321
""
""
""
""
""
""
""
""
""
""
0.085179865
""
""
""
""
""
""
""
""
0.091356732
0.0745662
""
0.084475718
""
""
""
""
0.16037026
0.11370127
""
0.16210651
""
""
""
""
""
0.15999973
