wgflx_rk_pooled_female_n
""
61.0
250.0
231.0
131.0
58.0
53.0
162.0
122.0
497.0
""
44.0
""
85.0
41.0
41.0
311.0
78.0
""
""
""
49.0
""
25.0
21.0
44.0
62.0
132.0
74.0
112.0
184.0
77.0
820.0
231.0
122.0
92.0
""
44.0
247.0
652.0
165.0
201.0
567.0
892.0
79.0
189.0
""
926.0
622.0
82.0
67.0
36.0
57.0
253.0
150.0
125.0
86.0
51.0
29.0
103.0
""
650.0
419.0
323.0
468.0
354.0
349.0
305.0
513.0
1926.0
200.0
197.0
309.0
647.0
""
""
""
23.0
269.0
341.0
57.0
65.0
301.0
341.0
207.0
160.0
368.0
826.0
129.0
1174.0
208.0
247.0
2972.0
156.0
75.0
""
35.0
53.0
176.0
1823.0
""
""
531.0
58.0
51.0
32.0
""
53.0
84.0
36.0
24.0
77.0
234.0
233.0
46.0
179.0
""
96.0
1303.0
5901.0
87.0
""
147.0
204.0
293.0
154.0
41.0
29.0
101.0
62.0
64.0
217.0
141.0
123.0
519.0
1013.0
1658.0
308.0
216.0
248.0
196.0
568.0
356.0
4972.0
610.0
306.0
171.0
94.0
879.0
204.0
1191.0
378.0
876.0
190.0
335.0
910.0
506.0
906.0
247.0
3133.0
202.0
106.0
378.0
1958.0
189.0
""
123.0
""
286.0
""
247.0
811.0
249.0
101.0
736.0
197.0
26.0
""
""
175.0
180.0
63.0
37.0
121.0
63.0
71.0
92.0
426.0
75.0
44.0
2469.0
102.0
3948.0
80.0
138.0
""
747.0
111.0
34.0
39.0
52.0
33.0
475.0
1742.0
1166.0
397.0
750.0
8748.0
989.0
347.0
218.0
288.0
48.0
""
86.0
126.0
98.0
145.0
57.0
93.0
553.0
27.0
49.0
456.0
68.0
""
69.0
155.0
139.0
676.0
245.0
847.0
4362.0
7401.0
468.0
931.0
694.0
586.0
581.0
187.0
36.0
365.0
163.0
268.0
3321.0
284.0
482.0
437.0
274.0
""
918.0
""
""
29.0
47.0
23.0
36.0
107.0
40.0
47.0
106.0
23.0
""
256.0
68.0
51.0
324.0
41.0
123.0
65.0
119.0
127.0
49.0
""
""
524.0
""
30.0
248.0
219.0
184.0
""
56.0
294.0
354.0
171.0
62.0
280.0
""
2379.0
116.0
278.0
87.0
457.0
29.0
22.0
108.0
1701.0
25.0
6617.0
77.0
2160.0
520.0
27.0
499.0
602.0
78.0
345.0
290.0
332.0
173.0
1114.0
193.0
""
352.0
145.0
29.0
106.0
""
1177.0
4205.0
615.0
904.0
31.0
21.0
76.0
111.0
63.0
334.0
404.0
21.0
""
531.0
260.0
592.0
98.0
372.0
1672.0
1467.0
2904.0
931.0
5605.0
4978.0
178.0
49.0
43.0
1066.0
1252.0
8979.0
3170.0
""
69.0
5579.0
649.0
1310.0
30653.0
281.0
175.0
203.0
259.0
1484.0
204.0
555.0
4274.0
199.0
2331.0
169.0
605.0
908.0
125.0
21.0
336.0
""
22.0
34.0
368.0
230.0
8573.0
