kir_other_pooled_p50
0.40458441
0.41864419
0.46196595
0.44371018
0.44957277
0.46143019
0.44972715
0.45098022
0.40443441
0.43384239
0.43195698
0.47465646
0.40414584
0.41751012
0.42640239
0.53873295
0.4685533
0.44107732
0.4085654
0.43903312
0.44524568
0.45243949
0.42172882
0.50501734
0.47219515
0.4472183
0.49344045
0.46077251
0.50155729
0.47774708
0.41595182
0.46579328
0.49251285
0.500238
0.48393229
0.45328483
0.4413853
0.46654141
0.30694282
0.52189207
0.48630926
0.46354526
0.36718103
""
0.43039539
0.52059889
0.48705381
0.46164829
0.50189316
0.45830029
0.50121325
0.51030231
0.43621817
""
0.42433518
0.4782671
0.4407765
0.51941258
0.53373551
0.47824526
0.43702194
0.49074367
0.43209755
0.44038919
0.42717281
0.42025146
0.38788274
0.43776104
0.40640444
0.47048429
0.51140642
0.51800591
0.41886923
0.43880931
0.44473371
0.40841717
0.47356823
0.37942261
0.53397119
0.45641732
0.50104344
0.42890805
0.45628455
0.41317189
0.46152368
0.4547179
0.41483542
0.47116891
0.46730235
0.41249365
0.42485619
0.43823463
0.4572193
0.4614436
0.43942761
0.36458227
0.4235101
0.45880759
0.4751676
0.45231321
0.48398849
0.48324165
0.49147695
0.46448115
0.47133535
0.47874835
0.46870726
0.47125739
0.42235446
0.45014286
0.48488209
0.46829048
0.46853697
0.48045349
0.46414489
0.47611061
0.46627733
0.48333457
0.37578148
0.47089189
0.4395996
0.47657502
0.47311485
0.49364519
0.41877639
0.4711265
0.48255345
0.48387015
0.37152374
0.34658748
0.48639005
0.44381663
0.46468285
0.37044841
0.44823998
0.47539675
0.46055239
0.48156327
0.45498133
0.46770489
0.44292164
0.44945699
0.48517999
0.39278728
0.42483962
0.41075808
0.43863708
0.43554932
0.45605966
0.42869759
0.47741002
0.45905849
0.41593051
0.48019239
0.46410888
0.47448361
0.40032431
0.48579052
0.43112206
0.46978885
0.62546873
0.43944716
0.51772964
0.5088926
0.52534008
0.55721909
0.45462781
0.49386507
0.45333129
0.45343107
0.45495179
0.48028868
0.43475565
0.4369728
0.41149184
0.40190852
0.44862488
0.44816008
0.46924582
0.45969638
0.45884147
0.41918474
0.45496112
0.43233702
0.42982724
0.46596491
0.41931197
0.46443835
0.44793773
0.59369779
0.43883288
0.50718051
0.46734276
0.40652519
0.44295722
0.45354855
0.46202165
0.47262767
0.45583877
0.4007085
0.46813259
0.47170055
0.41424033
0.44692546
0.44346336
0.43434051
0.47442243
0.44977611
0.46388307
0.47157505
0.44456401
0.45010433
0.49732408
0.49785471
0.48044157
0.45403811
0.45601019
0.4777101
0.43276197
0.41059214
0.41583204
0.47759941
0.42461905
0.46418586
0.47528297
0.42253909
0.4633511
0.50026548
0.4832603
0.45212844
0.47394761
0.45189542
0.52618939
0.47438446
0.38956469
0.46913815
0.41063091
0.43742371
""
0.40002543
0.43475503
0.48349527
0.48191679
0.49473649
0.51946455
0.50771004
0.50027442
