marr_29_asian_female_mean
0.48407567
0.53645289
""
0.42623466
0.41729587
0.39648002
0.3871803
""
""
0.40464938
0.50765002
0.41886231
""
0.49219489
0.37444326
""
""
0.45090401
""
""
0.43120804
0.37016329
0.36546889
0.53499776
0.41441351
""
0.41157416
0.52443951
0.44772542
0.47887021
0.5797109
0.51011777
0.42548379
0.44658661
0.36961615
0.42220646
""
0.37925741
""
""
0.44166616
""
""
""
""
0.37245551
0.37171176
0.39485487
0.39615145
0.37179571
0.42656446
0.38527849
0.36201069
""
""
0.43988407
0.47946164
""
""
0.37374428
0.43628779
0.51140022
""
0.54033011
""
0.62593544
""
""
""
""
0.60491139
0.45428345
0.41505429
0.47740942
""
""
0.46353489
""
""
0.42434311
0.44527227
0.47223911
""
0.49081981
0.39578032
0.51910084
0.4664968
0.53400832
0.49780312
0.56591564
0.55459774
""
0.47689319
0.49123049
""
""
0.46707484
0.49259868
0.38026854
0.43941236
0.37962681
0.38922662
0.38944033
0.45600203
0.37698212
0.4143596
0.4068934
0.43593261
0.52897918
0.4163129
0.4213942
0.40294129
0.43364826
""
0.49292189
0.42797324
0.42809579
""
""
""
0.48032096
0.33473262
0.33856344
0.43200821
0.31277531
0.44575909
0.42923209
0.27377167
0.50915825
0.34157336
0.39667597
0.37174475
0.45878363
0.32611066
0.42267072
0.36946288
0.44302532
0.41042894
""
0.51477677
0.33808461
0.47692135
""
0.34718478
0.47523567
""
0.4580631
0.5489248
0.31919959
0.4804121
""
0.49672425
0.41396293
""
0.4414815
0.42311871
""
0.43415025
""
0.56625348
""
""
0.45735693
0.41932023
""
0.41815585
0.39337578
0.30231458
""
0.40761462
0.42357722
0.4394677
0.41476133
0.40621439
0.40321922
0.27509534
0.4389295
0.44143093
0.18748923
0.44430679
0.539657
0.50738674
0.41929546
0.46574757
0.3557536
0.41299248
""
0.44276533
0.45548132
""
0.29619694
0.42103624
0.36961737
""
""
0.33016023
0.45423865
0.37330151
0.44070622
0.5340001
0.40740451
0.43169138
0.51193941
0.37083706
0.40017849
0.49687472
0.4394117
0.483549
0.51429164
0.46031132
0.35413975
0.42871153
""
""
0.43310994
0.3700203
0.39824504
0.41099468
0.4790931
0.45353547
0.54606789
0.25095716
0.50039434
0.34508184
0.39749923
0.47178736
0.38087615
0.46566308
0.37711757
0.45015708
0.36896399
0.42610747
""
0.4794063
""
0.51551574
""
0.40158212
""
0.44751716
0.5299086
0.45146081
0.50984615
0.40291506
0.37059775
0.4103418
0.42025453
0.38492543
0.33809662
0.41596889
0.35995489
0.38504571
0.34390801
""
0.4731617
0.52947766
0.39961204
0.39974007
0.43760511
0.41927525
0.45227128
0.39741075
0.39275461
0.41308039
0.40390441
0.38114631
0.38332546
0.39798528
0.41241896
0.38768762
0.43275443
0.35949281
""
0.5684303
""
""
0.41130739
0.42039609
""
0.36728442
0.32226494
""
""
0.35281834
0.33854991
0.31889978
0.34650552
0.37076554
0.37086648
""
""
""
0.38381279
0.58791906
0.52229404
