kfr_native_pooled_male_mean
0.4949899
0.49869913
0.44936433
0.48813906
0.48049083
0.38357666
0.42785728
0.44422489
0.40391102
0.47194114
0.4627406
0.51520103
0.47844166
0.46024185
0.48493269
0.51012522
0.49116111
0.42547238
0.40813521
0.49217469
0.49546584
0.48038268
0.465339
0.44063157
0.44822487
0.47074738
0.47366306
0.44526649
0.48432338
0.47640923
0.4633033
0.38653868
0.42209452
0.43228844
0.46972436
0.49227041
0.47478834
0.55250061
0.50108778
0.46506944
0.50440705
0.49507895
0.34039593
0.33276558
0.49031052
0.50641453
0.47260535
0.47366312
0.45244914
0.4813917
0.44642353
0.47134066
0.36529133
0.45595586
0.44743833
0.44258377
0.38907617
0.48786157
0.57026231
0.39933282
0.45890939
0.45228174
0.46790466
0.46179533
0.55443859
0.45130283
0.47521237
""
""
0.49623385
0.22580811
""
0.52454489
0.29536805
0.49538472
""
0.39032885
0.5062539
0.49067411
0.48963609
0.43317196
0.21263866
0.36766279
0.46270981
0.31138933
0.35222083
0.28529233
0.37191057
0.32510242
0.45391309
""
0.44559392
0.46911517
0.51954699
""
0.33974409
0.38004696
0.47244105
0.49281642
0.50117803
0.50846708
0.54835564
0.45702222
0.50958127
0.45906493
0.44122133
0.47634488
0.45682526
0.4747602
0.51111472
0.48903173
0.44144997
0.46978611
0.49111971
0.51411653
0.48811764
0.47691071
0.52606064
0.46653739
0.44897076
0.48726943
0.45757714
0.48602292
0.50572282
0.47758856
0.48633695
0.48692447
0.47870395
0.41877973
0.40714151
0.49211931
0.45141825
0.47209021
0.50649315
0.46782076
0.45180857
0.46701485
0.4852384
0.49406254
0.4197574
0.44778442
0.44014749
0.49094149
0.43839452
0.46396646
0.42706782
0.51013768
0.42269582
0.44965959
0.36779368
0.44354618
0.48916858
0.46823347
0.47560486
0.50118375
0.42079249
0.47136569
0.44711491
0.43378586
0.45699215
0.44166186
0.46719533
0.43704325
0.46477735
0.36913854
0.48350346
0.44436949
0.4401682
0.48969731
0.47856519
0.44935846
0.47955567
0.39169249
0.48885474
0.42999649
0.44047102
0.47146875
0.5095337
0.45510256
0.43935862
0.47932193
0.47990489
0.51324582
0.48992807
0.45189482
0.42054313
0.53951389
0.41488683
0.54023063
0.49600059
0.50328261
0.50489652
0.57386684
0.42942539
0.56093276
0.47706389
0.49842021
0.49096867
0.48513365
0.55924529
0.52321577
0.4905389
0.49509135
0.56392574
0.49740532
0.49529481
0.61839712
0.51684213
0.46844974
0.47847572
0.53469419
0.58335853
0.50865895
0.55448818
0.51413232
0.56433702
0.55817926
0.44985762
0.49370003
0.49487028
0.5554018
0.49255538
0.5316084
0.55213475
0.49946341
0.54386878
0.60443056
0.52986002
0.57479197
0.54037488
0.49932632
0.44043159
0.50951815
0.5176267
0.5737415
0.50879622
0.53177917
0.47133148
0.47223374
0.48934403
0.53319436
0.54477727
0.53994608
0.47993907
0.50759846
0.51619411
0.5820846
0.48952517
0.58476371
0.41148829
0.57615459
0.5861789
0.52887017
0.61433631
0.55079401
0.57148266
0.46456423
0.48404664
0.54866385
0.54766238
0.4774124
""
0.60808969
0.54352623
0.55774987
0.52062613
0.53299123
0.55843377
0.52973163
0.52238762
0.54220539
""
0.41001791
0.58337635
0.57374746
0.56131196
