spouse_rk_white_pooled_p10
0.49150744
0.54613632
0.52484345
0.55326825
0.57945853
0.55507118
0.47882873
0.5864886
0.53123575
0.45718884
0.49898306
0.61631739
0.45742998
0.43426493
0.61678207
0.5385409
0.47133955
0.53501606
0.58218294
0.53643107
0.63162589
0.54566103
0.54932195
0.55650556
0.48640311
0.55226457
0.56358057
0.54236907
0.61505407
0.61322123
0.61749154
0.55962801
0.49357826
0.45664257
0.55677027
0.58460897
0.55774969
0.5959354
0.59649789
0.50279582
0.4787133
0.53110087
0.53142095
0.48770338
0.42844537
0.63061762
0.42332831
0.50439799
0.43892112
0.54606479
0.43455902
0.50164312
0.63755989
0.49026045
0.50921959
0.45757917
0.49376723
0.47571844
0.46334621
0.45387846
0.5017038
0.4400425
0.43791038
0.45875549
0.48047462
""
0.53495705
0.58271194
0.57083541
0.62516624
0.47648337
0.51468509
0.4695884
0.55116653
0.52210081
0.39419082
0.54830492
0.57411456
0.49239382
0.46360394
""
0.43232313
0.48348719
0.55247051
0.69440037
0.52497864
0.56307793
0.46868572
0.57490027
0.49630186
0.4659875
0.51978981
0.4354119
0.54966021
0.49333352
0.44215551
0.5351426
0.59003168
0.4594208
0.47995308
0.57422596
0.52041125
0.51415318
0.51194441
0.48279145
""
0.54454917
0.66189969
0.43367159
0.49717754
0.48289347
""
0.4811179
0.47835404
0.50066459
0.53821176
0.38200423
0.5082165
0.39104816
0.54694957
0.53492475
0.48262098
0.51193672
0.61828464
0.49558121
0.55694789
0.49718475
0.39774907
0.52285463
0.47820953
""
0.57239997
0.53817236
0.4734337
0.43100134
0.42291886
0.56619447
""
0.63940156
0.44334245
0.55943
0.48233932
0.53627503
0.51099145
0.4010478
0.52276784
0.35601413
0.42862189
0.52824944
0.5558185
0.46790054
0.50579917
0.43654117
0.51624876
0.47140932
0.5599612
0.57160008
0.48067668
0.46426338
0.50133955
0.5233013
0.59515238
0.56788421
0.59206206
0.47113317
0.42564076
0.45099941
0.50652796
0.5598706
0.4431403
0.52193499
0.47828302
0.52163625
0.53397077
0.50875366
0.58089179
0.39065152
0.43378603
0.47313547
0.55061859
0.54056138
0.6473757
0.46891907
0.54887831
0.49446943
0.47242725
0.50499529
0.51748061
0.54400152
0.59001398
0.50384581
0.60498822
0.46406335
0.43214241
0.55677146
0.62627232
0.58345085
0.65846562
0.52954221
0.55132633
0.49129808
0.72025269
0.42055947
0.48290703
0.53997111
0.48364967
0.44075453
0.47135285
0.49163473
0.52102977
0.50520623
0.54218543
0.55267602
0.54583114
0.507972
0.53259397
0.47625595
0.48421547
0.50155038
0.53791004
0.47734204
0.38392833
0.4863449
0.5240472
0.52242339
0.50935262
0.42577216
0.43456858
0.3255401
0.6952244
0.59929425
0.58261681
0.48005137
0.61105669
0.59842145
0.52113122
0.48984131
0.48134175
0.53352147
0.51679569
0.64113301
0.56955379
0.40520254
""
""
0.61369628
0.57081604
0.62062991
0.60562551
""
0.47287464
0.61093831
""
0.54537416
0.44130707
0.4394815
0.4493244
0.46522635
0.50671017
0.45674124
0.48379427
0.47729817
0.45514551
0.49543414
0.56503987
0.59577435
0.56577367
0.47548038
0.4751747
0.51515245
0.56758153
0.57443422
0.498005
0.49114963
0.57624382
0.55086803
0.53098184
0.5498541
0.55117297
0.58166951
0.49589834
0.49931046
0.53505743
0.48977795
0.52560562
0.53200358
0.71207881
0.47453368
0.41612175
0.50774163
0.53159851
0.56778955
0.489315
""
0.58766162
0.45346344
0.37472928
0.29592657
0.49469617
0.40161324
0.50092679
0.57509941
0.51485288
0.52541351
0.67248452
0.53760093
0.45041889
0.47473854
0.46393847
0.595007
0.53103322
0.57802045
0.57646704
0.49978232
0.4508208
0.50339127
0.52582932
0.46155977
0.48211589
0.46602508
0.46606869
0.46887156
0.41713181
0.45898491
0.5426324
0.53375012
0.54366046
0.47188082
0.49474573
0.50875926
0.46463233
0.5088312
0.44050488
0.57771194
0.53289831
0.48512051
0.47354418
0.43312916
0.49719855
0.5329895
0.47508699
0.56909347
""
0.56536621
""
0.44850639
0.50738603
0.69813585
0.37049711
0.66809112
""
0.40067989
0.67472303
0.47772595
0.34005615
0.60932946
0.5636909
0.60980684
0.60420948
0.62025493
0.58462733
0.46907786
0.55172604
0.60326535
0.23180892
0.54447401
0.51511741
0.53323543
0.44054034
0.52604568
0.42243683
0.29893294
0.54026431
0.48319164
0.5222823
0.53101617
0.49260136
0.48547959
0.55707759
0.50845659
0.44007343
0.4780927
0.55353999
0.4503881
0.45526332
0.5094738
0.47770929
0.55169845
0.43908152
0.5274049
0.49927717
""
0.58005536
""
""
""
""
""
""
""
""
0.46289161
0.6342302
0.41408795
0.22397524
""
0.63707358
0.55592149
0.45830372
0.69077116
""
""
""
""
""
""
""
0.53756881
""
0.38172901
0.4716669
""
""
""
""
""
0.50742745
0.59727085
0.73408252
0.67395198
0.80899936
