kfr_stycz_asian_female_mean_se
0.045648735
0.04660904
""
0.025512533
0.035638776
""
0.013651563
""
""
0.019521024
0.02898979
0.010084996
""
0.028567182
0.015138887
""
""
0.041549787
""
""
0.031792138
0.021065488
0.033622105
""
0.012134406
""
0.041293025
0.025629774
0.0084470976
""
""
0.052882496
0.012664444
0.018327052
""
0.017431246
""
""
""
""
0.030999748
""
""
""
""
""
0.010327349
0.032531157
0.018352509
0.045052536
0.040203426
0.021918403
0.050526597
""
""
0.029702701
""
""
""
""
""
0.024061514
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.015139675
""
0.044137921
""
""
0.0110819
""
""
0.036351338
0.026102081
0.055622224
""
""
""
0.027449595
""
""
0.058574073
0.035327591
0.0078779133
0.023981197
0.020670464
0.0073935888
0.012442326
0.021050978
0.018840631
0.0082729617
0.024799202
0.0092279594
""
0.031621773
0.032555684
0.05106397
0.022018751
""
0.020023968
0.024088565
0.022835173
""
""
""
0.047511544
""
""
0.056079146
""
0.028492225
0.027288016
""
""
""
0.0053087473
""
0.031397082
""
0.029661437
""
0.03958964
0.024332924
""
0.046735432
0.033902161
0.02775844
""
""
""
""
0.03750097
""
""
""
""
0.024048921
0.058074314
""
0.013327834
0.021712648
""
0.029596038
""
""
""
""
0.029303676
0.007164631
""
0.0031540541
""
""
""
0.043062206
0.0061115739
0.020540074
""
0.035234332
""
""
0.029829167
0.012896887
""
""
""
""
0.017748177
""
""
0.013725012
""
""
0.033468846
""
""
0.047197342
0.019682474
""
""
""
0.043056764
0.057846479
0.022271819
""
0.023770072
0.038160387
""
0.05422828
0.039437331
0.023746211
0.01407033
0.069276042
0.056986138
0.042942982
0.055001397
0.03954225
""
""
0.027952299
0.029471556
0.044742178
0.011083963
0.065402426
""
""
""
""
""
0.010676474
0.051657375
0.045993887
0.041207172
0.01498938
0.035667371
0.026103219
0.029055476
""
0.050858997
""
""
""
0.054413915
""
""
0.076976769
0.043072447
""
0.028295485
""
""
0.031430922
0.016682165
""
0.034350839
0.010356917
0.039277807
0.051208541
""
0.03499623
""
0.060206074
0.015633028
""
0.023941644
0.078709096
0.017312039
0.01474975
0.01548933
0.01556387
0.001988742
0.012038552
0.0030198763
0.004347044
0.016962765
0.023848139
0.04784086
""
0.053751674
""
""
0.023672195
0.030439598
""
0.038973723
0.009839911
""
""
0.0042964565
0.015158778
""
0.019701514
0.0068476759
0.044151537
""
""
""
""
""
""
""
""
0.053316008
0.050313082
0.029628852
0.0042833369
""
""
0.018960383
""
""
""
""
0.04635467
""
0.031218741
0.042642515
""
0.021727152
0.015362046
0.019054253
""
0.016042547
0.024383318
0.025461262
""
0.017176025
0.063361794
""
""
0.058188263
0.028821006
0.052230135
0.059669472
0.033871636
""
0.030190716
0.025011797
0.0094458088
""
0.0028616721
0.019949861
0.057522602
""
0.010173082
""
""
0.044226255
0.042242467
""
""
""
""
""
""
""
""
""
""
""
0.04826713
""
""
""
""
""
""
0.035697687
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.033237696
""
""
""
""
""
""
""
""
""
""
0.040543362
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.019739406
""
""
0.048130907
""
0.014308345
""
""
""
0.047230057
""
""
""
""
""
0.056936312
""
""
""
""
""
""
0.052717146
0.030785263
""
0.0196137
""
""
0.018342167
""
""
""
""
""
""
0.016272591
""
""
0.058553685
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.026024526
0.006603648
""
""
""
""
""
""
""
""
""
""
""
0.045135304
""
""
0.042423695
0.034210872
0.014232564
""
0.048761886
""
""
0.057616975
0.070648983
0.010308622
""
""
""
""
0.022975104
""
0.031609826
""
0.047036938
""
0.036742184
0.021966614
0.072085857
0.025159406
""
0.017051589
""
""
0.055646852
0.022600047
0.054724086
""
""
""
""
""
""
0.040985197
""
""
0.025641736
""
""
""
""
""
0.03137999
""
""
""
""
""
""
0.078070693
""
""
0.010985284
""
0.012124129
""
""
""
0.040312607
""
""
""
""
""
""
0.022309661
0.026938077
0.045574453
0.019980222
0.003501825
0.017683338
""
""
0.056680985
""
""
""
""
""
""
""
""
0.041694615
""
""
0.041411787
""
""
""
""
""
0.050661106
""
0.021820046
0.0072049019
0.0049097738
""
0.037647519
0.053857952
""
0.033781175
""
""
""
""
""
0.010793366
""
0.051226117
0.049837951
""
""
0.01481407
""
""
""
""
""
0.049924593
0.057052802
""
""
""
""
""
0.04070653
""
""
""
""
""
""
""
""
""
""
""
0.060151808
""
""
""
""
""
""
""
""
0.066602796
""
""
""
""
0.0030370161
0.018354116
0.0092046643
""
0.055500794
""
""
""
0.019205688
""
0.0069231908
""
0.015003372
0.04431656
""
""
0.038039893
""
""
0.01330755
""
""
0.018778747
""
""
""
""
""
""
""
0.028628124
0.0094148209
0.033961073
0.052901953
""
""
""
""
""
""
""
""
""
0.027136846
0.039720505
0.032253258
""
0.055923644
0.0094258105
0.010688523
0.0060472242
0.013095884
0.0035724789
0.0029895608
""
""
""
0.013440806
0.014746768
0.0018934391
0.0055286144
""
""
0.0033613325
0.034912407
0.013222653
0.0013271924
""
""
""
""
0.021723395
""
0.036334202
0.0059345914
""
0.015276195
""
0.045378618
0.024689522
""
""
0.070105538
""
""
""
0.030287195
0.063544378
0.0031933992
