kfr_29_other_male_p25_se
0.064292885
0.039026041
""
""
0.062989816
""
""
0.032570492
""
""
""
""
""
""
""
0.049022403
0.065720424
""
""
""
""
0.060956951
0.042798985
0.068891287
0.048621215
0.058736838
0.064568438
0.052066319
""
""
""
""
""
""
0.04785493
0.057200134
0.020089788
""
0.049411397
0.062061649
0.048895288
0.050778393
""
""
0.021506989
""
""
0.056351215
0.021292279
""
0.027742468
0.057211448
""
""
""
""
0.046913713
0.073749214
0.050674852
""
0.052785289
""
0.043785192
0.063672215
""
""
""
""
""
0.012075869
0.062835209
""
""
""
0.025708588
""
""
0.043726005
0.038147409
0.067265354
0.075702921
""
""
0.03257871
0.071697906
""
""
""
0.090880796
0.051407412
""
""
""
""
""
""
0.047548931
0.030388379
0.034709264
0.075635575
""
""
""
0.006956975
0.023696732
0.036597695
0.012990952
0.034574274
""
0.032304451
0.037899882
""
""
0.059849992
0.027990187
0.061980929
""
""
""
""
""
""
""
""
""
""
0.046534449
0.038776159
0.049238238
""
""
""
""
0.053094342
""
""
0.034736998
""
""
0.060107723
0.0710456
""
0.06597656
""
""
0.056952145
""
""
""
""
""
""
""
0.064103417
""
""
0.053417601
0.054503016
""
""
""
""
""
""
""
""
""
0.061863996
0.053255837
""
0.022055743
""
""
0.051007304
""
""
0.026200442
""
""
""
0.045091476
""
0.021739708
0.051983986
""
""
0.0080879182
""
0.073913246
0.020396642
0.044495769
0.091172956
0.011596983
0.049596328
0.032881226
0.012208989
0.05993728
0.023184352
0.046269476
0.086442761
0.013794973
0.029275702
0.036830474
0.070048273
0.0038695179
0.032539397
0.023966521
0.069199078
0.030864216
0.020169575
""
""
0.015504637
0.034032788
0.033259343
0.0077066272
0.022862855
""
0.0081566004
0.0067602601
0.059777319
0.0076636607
0.0060668886
0.011176544
0.011485898
0.026023
0.011612572
0.019352108
0.0092589138
0.024419075
0.023588859
""
0.039192956
0.012650297
0.015588143
0.013026166
0.029151285
0.035717089
""
0.019496402
0.036088277
0.015279621
0.025728172
0.02565177
0.018610166
""
0.016076822
""
""
""
0.02883877
0.06955824
""
""
""
""
""
""
""
0.072807305
0.014784273
""
0.05783657
""
""
0.010968871
0.041232683
0.07152725
""
""
""
""
""
""
0.020537086
""
""
""
0.067303836
0.03198795
""
""
""
0.039188024
""
""
0.070916519
0.065596573
0.083651923
""
""
0.081253149
""
""
""
0.027332552
""
""
""
""
""
""
""
""
0.067359738
""
0.034384649
""
0.015603098
0.016320297
0.045916874
0.05556513
0.016619494
0.020718811
0.067374364
0.044186722
0.035456926
0.020207014
0.029064149
0.018120822
0.026706504
""
0.020856652
""
0.016447175
0.0083827572
""
0.028964601
0.037371591
0.028392471
0.026083671
0.063709415
""
""
0.012607262
0.017683962
0.05421789
""
0.061440315
""
""
""
""
""
""
0.035169803
0.048219044
0.01162173
""
0.038995288
0.050916426
""
""
0.027146086
0.018240284
0.030224567
0.062141236
""
""
0.027776899
0.021751981
0.046199981
0.0081155468
0.038495079
0.050181821
0.020795848
0.052601751
0.010331115
0.023469847
0.012298231
0.019702315
0.013098776
0.018304009
0.044880033
0.045767248
0.02745036
0.02655598
0.024471432
0.018031511
0.063173994
0.070103489
""
""
0.017133534
""
0.044615548
""
""
""
""
""
""
""
0.077726252
0.053078126
""
""
0.033660047
""
""
""
0.15084435
0.08070755
""
""
""
0.055387154
""
0.052878022
0.090081222
""
0.023945915
0.048723247
""
0.04401397
0.041671988
""
0.021890527
""
0.020562785
0.063436985
""
0.038788363
""
0.057760715
""
""
""
""
""
0.013967025
""
""
0.040282458
0.041269116
""
""
0.11341626
""
""
""
""
0.05925801
0.044810701
0.067786098
""
0.01598455
""
""
0.049281526
0.066049859
""
""
0.017979076
""
0.031895813
""
""
""
""
""
0.040507007
0.032468367
""
""
""
""
""
""
""
""
""
""
""
0.1075842
0.027439876
""
""
0.037990335
""
""
""
""
""
""
""
""
""
""
""
""
""
0.02151743
0.062163364
0.088822998
""
0.040900581
