two_par_other_male_mean
0.75680721
0.62847811
0.65846509
0.69976068
0.60202527
0.48503295
0.62967092
0.76524854
""
0.71214521
0.67991161
0.60572195
0.69197005
0.66940457
0.63774151
""
0.69951308
0.61906195
0.76409543
0.55474764
0.51988989
0.68135178
0.67691785
0.57557267
0.68426311
0.3905395
0.63061488
0.7512424
0.74512315
0.5016408
0.62089354
0.63338959
0.64625984
0.77076942
0.59894174
0.66547287
0.55414212
0.5702768
""
0.14328308
0.50890374
0.5212639
""
""
0.44059798
0.48266417
0.6457814
0.74441534
0.66226107
0.68317133
0.69200206
0.6928702
0.54183042
""
""
0.66519356
0.63304371
0.76531398
""
0.74036139
0.58614105
0.67971087
0.43699238
0.82671654
0.80294281
0.664303
""
0.7316463
0.55985856
0.72300965
0.58699131
0.60533482
0.41958231
0.61910069
0.59783769
""
0.67525965
0.63460732
""
0.61530983
0.47762898
0.60678023
0.77764267
0.68101752
0.70740449
0.75510538
0.53142929
0.78928208
0.78632367
0.7469399
0.53445572
0.77062273
0.84510732
0.68183357
0.69267917
""
0.75544035
0.60612494
0.64822334
0.60987073
0.61855477
0.56975669
0.60162431
0.62506336
0.74467206
0.65326542
0.58995616
0.72138536
0.65844339
0.66244859
0.67292696
0.71923548
0.68324769
0.6423009
0.67139763
0.68717909
0.71273112
""
0.65471065
""
0.64924061
0.57435685
0.64065969
0.81845385
0.76501733
0.68103826
0.71499205
0.57270104
0.58891737
""
0.66084486
0.59482998
0.7451297
0.6067189
0.72428
0.57784849
0.73100489
0.7366991
0.62239426
0.53199935
0.6172874
0.6968016
""
0.57639223
0.63858372
0.58827472
0.83087069
0.67676383
0.55495727
0.67373765
0.77425492
0.68522471
0.52708608
""
0.77442247
0.66693312
0.56140715
0.67469192
0.81301284
0.78072757
""
0.69867063
0.793935
0.6653257
0.58883071
0.71451098
0.81730419
0.74572664
0.76436996
0.66737223
0.6482147
0.63051444
0.73632419
0.72043997
0.64808255
0.54405099
0.70387697
0.67819422
0.69704807
0.71416944
0.6923449
0.83892125
0.6510039
0.64922112
0.57824093
0.65854526
""
0.84266573
0.60456681
""
0.50943089
0.83466715
0.65150023
0.75062865
0.44690102
0.67852265
0.74236494
0.65269226
0.65505528
0.6782282
0.67124623
0.7203064
0.75174838
0.6655885
0.70638937
0.611498
0.64994723
0.61504281
0.75676513
0.75622123
0.68490607
0.71899331
0.82500547
0.83279538
0.69130784
0.69980568
0.67158973
0.65414411
0.7430768
0.69525629
0.70744568
0.75453526
0.72900355
0.75099152
0.62917286
0.72929323
0.79901212
0.68079299
0.66393602
0.65676934
0.63531554
0.6639325
0.6535337
0.76870501
""
0.75521183
0.96584153
0.69298548
""
0.72075802
0.75131017
0.80934435
0.68326962
0.69142497
0.84092492
0.70901692
0.67690122
0.64048523
0.7094866
0.6246416
0.66214734
0.69587636
0.76725996
""
0.71188152
0.74035501
0.63147557
0.68456
0.69616991
0.75382054
0.70101261
0.60661817
0.68508703
0.65712297
0.69021094
0.58104509
0.71844137
0.70123827
0.633129
0.6960243
0.67692965
0.69157934
0.35946158
0.7005558
0.70620596
0.72260684
0.71847337
0.67934501
0.67700124
0.68275464
0.6269629
""
""
0.68087065
0.73222089
0.74265629
0.64999574
0.67355847
0.70050186
0.8532474
0.6792987
""
0.77918029
0.81534296
0.66936827
0.89233863
0.76220751
0.70421451
0.73446316
0.75218076
0.63698715
0.76339877
0.70600778
0.72062516
0.74406379
0.79420608
""
0.62535608
0.72265589
""
0.74068761
0.6950717
0.74411911
0.76013666
0.75642931
0.76258218
0.80390608
0.79753524
0.72629368
0.74484432
0.72610545
0.63984793
0.69238424
0.45810249
0.83801508
0.57982606
0.64835751
0.55183178
0.59877151
0.6095925
0.79493922
0.66214442
0.67508531
0.61869234
0.62516296
0.68287617
0.63529748
0.78988624
0.71804774
0.65798229
""
0.73860806
0.63298386
0.72981697
0.69318628
0.87655777
0.76470178
0.8336733
0.57403976
0.72957027
0.76138031
0.60246438
0.61480296
""
0.80968213
0.65290302
""
0.67810661
0.70930153
0.54542047
0.82596111
""
0.70292544
""
""
0.7534216
0.67644978
""
""
""
""
""
0.55619782
""
""
""
""
""
""
0.71777409
""
""
""
""
""
""
""
""
""
""
""
""
0.78291392
0.75266767
""
0.5827505
0.73523229
""
""
""
""
0.89715523
0.78524256
""
""
0.67448992
0.71549636
""
0.95291102
""
0.81558383
0.86446875
""
""
""
""
""
""
""
""
""
""
0.69060594
""
0.77814907
0.67906678
0.8273536
0.66133517
0.72480154
0.81745327
0.7765674
0.73849827
0.64096165
""
""
""
0.63075173
0.69522679
""
""
""
0.79589587
0.76043093
""
""
0.57427722
0.71307999
0.64194155
""
0.79044735
0.64814794
""
0.65304774
0.75862813
0.74414027
0.67426354
0.7757017
""
""
""
""
0.58637786
0.76117021
""
""
0.79161543
0.79724222
""
""
""
""
""
""
""
""
""
0.84766155
""
0.78510344
""
0.87073582
0.7368567
0.70067501
""
""
0.61412054
0.73540378
0.67553121
0.62614107
""
""
""
""
""
0.67540646
0.61311018
""
0.76018369
0.64978909
0.71452451
0.65387917
0.73608685
0.72791934
0.63539708
0.78742564
0.65357947
0.67719996
0.68180543
0.69251406
""
""
0.63795966
0.87573028
0.66037655
0.76256388
0.73775738
0.56727266
0.68005711
0.72409719
0.70320028
0.72417825
0.79378808
0.72854728
0.63227767
0.82656687
0.73671788
0.73032558
0.78222209
""
0.85766333
""
0.61533946
""
0.86139351
0.65689963
0.79264253
""
0.73183256
0.82302773
""
""
""
0.74882352
0.76496685
""
""
0.7168631
""
""
""
0.65394294
""
""
0.7581256
0.56835097
0.74892235
0.8260659
0.57699221
""
0.71864223
""
""
""
""
""
0.61282355
0.70970917
0.75354719
0.7128461
0.7365309
0.7030021
0.67124557
0.67702788
0.58915746
0.79565108
""
""
""
0.6800375
""
0.88479084
""
""
0.79710799
""
""
0.79260564
""
""
""
0.76246053
""
0.6888479
0.50637668
0.7994405
0.69825071
0.68253076
0.62944531
0.67473459
0.62739313
0.60978788
0.78089857
0.76973081
""
0.69909453
0.63800991
0.75503546
0.69556075
0.65633583
0.67451626
0.62641776
0.69369745
""
0.74588478
""
""
""
0.66732889
""
0.87067974
0.75447047
0.85763103
0.64446318
0.78196299
""
""
0.75505346
0.73636556
0.76711279
0.69131196
""
0.84423512
""
0.84385675
0.88232261
""
""
""
0.73409253
""
""
0.66610986
0.70725352
0.79426563
""
0.62741286
0.71812075
0.78299659
0.73507154
""
0.79457593
""
0.74923807
0.75930417
0.73353159
0.95371628
0.74835718
""
""
0.55627888
0.67559189
""
0.67545879
""
0.73347282
0.79713553
""
0.72513664
0.6994549
0.65015036
0.59201586
0.77064532
0.77333474
0.81103498
0.75792718
0.81083369
""
0.80894399
0.90778059
""
0.66618437
""
0.84678143
0.74864161
0.83589464
0.75674671
""
""
0.6545527
0.65073329
""
0.64768863
0.71660066
""
""
0.73745459
0.66101837
0.72144121
0.76731181
0.79838455
0.75107664
0.73616368
0.7069698
0.67478544
0.71666545
0.73574114
0.66043711
0.78405875
""
0.66417116
0.70920885
0.72006857
0.65728885
""
0.8062762
0.71917081
0.76651347
0.72232777
0.70797056
0.78548497
0.81998295
0.7056486
0.73557788
0.67953789
0.7218318
0.75765872
0.72086161
0.8163721
0.75163704
0.58073634
0.65808707
0.73882186
0.85374039
""
0.73691982
""
""
""
0.72033346
0.71303785
0.72107047
