spouse_rk_black_male_p75_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.14879934
""
""
""
""
""
""
""
""
""
""
0.16933157
0.13775015
""
0.20171551
""
0.13044022
""
""
""
""
""
""
""
""
""
""
0.077585347
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.16264588
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.15589035
""
0.19274579
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.074103892
""
""
""
""
""
""
0.11483326
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10731675
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10579969
""
""
0.092165783
0.1401972
""
0.15660119
""
""
""
""
""
""
""
0.19229816
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.15027173
""
""
""
""
""
""
""
""
""
0.10452408
""
""
""
""
""
""
""
""
""
""
""
0.096300244
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.17200387
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11543785
""
""
""
""
""
0.22447997
""
""
""
""
""
0.13133608
""
""
""
""
""
""
""
""
0.19127046
""
""
""
0.1161757
""
""
0.23210455
0.10366869
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10790744
0.22681989
0.1083973
0.15639897
0.352685
0.10683437
0.053221956
0.10749798
0.15657963
0.12734796
0.1322224
0.15664501
0.15127659
0.14364372
0.13242678
0.13725281
0.13908906
""
0.16938788
""
0.17478116
0.1086382
""
0.085065663
""
""
0.1329318
0.10766131
0.074428715
0.0702224
0.0698734
0.076107711
""
0.12139022
0.13542563
""
""
""
""
""
""
""
""
0.12262217
""
0.086089477
""
""
""
0.10935789
0.10923931
""
0.12287262
0.14292392
""
0.148737
0.087567814
0.040731773
0.076615922
""
""
""
""
0.11662313
0.14868718
""
""
0.071122088
0.08859273
""
""
""
""
""
""
""
""
0.068282366
""
""
""
""
""
0.084259897
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11394298
0.11797589
0.09689302
""
0.0733326
0.07852637
""
0.096470222
""
""
""
""
0.052572902
0.043810043
""
""
0.18134618
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.13394932
0.11774842
""
0.13554984
0.051185254
0.14024097
""
""
""
""
""
""
""
0.083409347
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.14594366
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.13705432
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
