frac_below_median_asian_male
""
0.30133188
""
""
""
""
""
0.5310939
""
""
""
""
""
""
""
0.4962039
""
""
""
""
""
""
0.46268591
""
""
""
""
""
""
""
""
""
""
""
0.80485702
""
0.42073485
""
0.77382189
""
0.29672289
""
""
""
0.32338616
""
""
""
0.71581197
""
0.41512746
0.31521824
""
""
""
""
""
""
0.23993377
""
""
""
0.31623083
""
""
""
""
""
""
0.52229679
""
""
""
""
0.40230632
""
""
0.34959885
""
0.45981532
0.75307387
""
""
""
""
""
""
""
""
0.39381078
""
""
""
""
""
""
""
0.54391295
0.56327504
""
""
""
""
0.42914858
0.46105841
0.45326903
0.44577369
0.52000362
""
0.52021039
0.47384849
""
""
""
0.57346839
""
""
""
""
""
""
""
""
""
""
""
""
0.65262991
""
""
""
""
""
""
""
""
0.62792528
""
""
""
""
""
""
""
""
0.1920615
""
""
""
""
""
""
""
0.52289742
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.75547189
""
0.41662946
""
""
0.49718091
""
""
0.63084751
""
""
""
""
""
0.53684217
""
""
""
0.4231286
""
""
0.66669524
0.36351389
""
0.33550626
0.84996897
0.21258084
0.73180884
0.89600319
0.63883722
0.52972138
""
0.60479218
0.38100836
0.44900084
""
0.53296125
0.54164219
0.40552163
""
0.62711501
0.73000348
""
""
0.46760991
0.31892014
0.48960015
0.53927088
0.32718739
""
0.46295148
0.58045518
0.4513737
0.46358612
0.43584415
0.55805004
0.58112252
0.37943763
0.31057903
0.4451232
0.37457684
0.38461953
0.68358707
""
0.73171133
0.27658656
0.40428814
0.62300622
0.77248138
0.61030698
""
0.60597861
0.5640462
0.33949718
0.56660646
0.80836719
0.54041386
""
0.45623541
""
""
""
0.36036175
0.39700493
""
""
""
""
""
""
""
""
0.64377916
""
0.32191917
""
""
0.39259404
""
""
""
""
""
""
""
""
0.34913623
""
""
""
""
0.38606569
""
""
""
0.33864319
""
""
""
""
""
""
""
""
""
""
""
0.48084316
""
""
""
""
""
""
""
""
""
""
0.33483881
""
0.32024035
0.35528278
0.3339811
0.39024252
0.38502857
0.44297203
0.27515349
0.40789872
0.47439185
0.35771555
0.50308067
0.70285857
0.4144429
""
0.62405115
""
0.45610377
0.55527121
""
0.46372914
0.45215446
0.30717659
0.6313135
0.37024188
""
""
0.38515726
0.57316339
0.57161671
""
""
""
""
""
""
""
""
0.43925428
0.29760638
0.51432097
""
0.34055912
""
""
""
0.58080858
0.42312226
0.51858455
""
""
""
0.52530122
0.5949071
0.51587647
0.54552066
0.46043184
""
0.50577068
""
0.57208377
0.61243826
0.49249953
0.56437838
0.62479323
0.52322656
0.7030037
0.34170803
0.57603967
0.44690326
0.50640512
0.45502144
""
""
""
""
0.50683123
""
""
""
""
""
""
""
0.50188208
""
0.57916743
0.52233797
""
""
0.41861388
""
""
""
""
""
""
""
""
0.25856927
""
0.51667356
0.65443963
""
0.54270101
0.5558213
""
0.48210165
0.53585356
""
0.66177237
""
0.48835799
""
""
0.21924262
""
0.35985193
""
""
""
""
""
0.6470595
""
""
0.49860889
0.31393072
""
""
""
""
""
""
""
0.42760178
0.7795741
0.38722885
""
0.47006714
""
""
0.66691059
""
""
""
0.63616723
0.65568101
0.69086009
""
""
""
""
""
0.43814561
0.4427909
""
0.62991828
""
""
""
""
""
""
""
""
""
""
0.58741605
""
""
0.58709317
""
""
""
""
""
""
""
""
""
""
""
""
""
0.52163976
0.51572508
0.24883297
""
0.69802207
""
""
""
""
""
""
""
""
""
""
0.50996256
0.57767612
""
""
""
0.59202588
""
""
0.76992887
""
""
""
""
""
""
""
""
""
""
""
0.92065394
""
""
""
""
""
0.61472857
""
""
""
""
""
""
""
0.59661716
""
""
""
""
0.3346642
0.37502497
0.36724046
0.33443832
0.45536071
""
0.34930578
""
""
""
""
""
""
0.24596591
""
""
""
0.46922806
""
""
""
""
""
0.52933347
""
""
""
""
""
""
""
0.58705586
""
""
""
""
""
""
""
""
""
""
""
""
""
0.61613148
""
""
0.40092286
""
""
""
""
""
""
""
""
0.42135647
""
""
""
""
0.49155337
0.43176833
""
""
0.26062763
""
""
0.29140672
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.44842282
""
""
""
""
""
0.33053774
0.21168821
0.29433933
0.25238889
0.24875563
0.31298047
""
""
0.090724237
""
0.54220307
0.24543571
0.15760575
0.32113558
""
0.48852739
""
""
""
""
""
""
""
""
""
""
""
0.33529314
""
""
""
""
""
""
""
""
0.39258844
0.34829471
""
0.27706629
""
""
""
""
0.38579717
0.40539175
""
0.23751736
""
""
""
""
""
0.15291527
0.30250964
0.37848985
0.40401831
""
""
0.48628947
0.29765132
""
""
""
""
""
""
0.60074174
""
""
""
""
""
""
""
0.21946645
""
0.45529276
""
0.32228288
""
""
""
""
0.28061962
""
0.23543069
0.1007976
""
0.34664112
""
0.31223023
""
""
""
""
""
""
0.32975081
""
0.31762308
""
0.30834794
0.55799598
""
0.41702086
0.40306392
""
""
""
0.40538138
""
""
""
""
""
""
""
""
""
""
0.21198739
""
""
""
""
""
""
0.41453704
""
""
""
""
""
""
""
0.37802532
""
""
0.37102392
""
0.32637078
""
""
""
""
0.42870036
""
""
""
""
""
""
""
""
""
0.27925673
""
""
""
0.60957992
""
""
""
""
""
""
""
""
""
""
""
""
""
0.34245166
""
""
""
""
""
0.28958005
""
""
""
""
""
""
""
""
""
""
""
""
0.62480187
""
""
""
""
""
""
""
0.35923851
""
""
""
""
0.28733081
""
""
""
""
0.50536942
0.53414077
0.44461975
""
""
""
""
