kir_imm_black_male_p100
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.73045391
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.5679484
""
""
0.33779502
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.0549407
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.60218662
""
""
""
""
""
0.61193705
""
""
0.43574104
""
""
""
""
""
""
""
""
0.69113904
""
""
""
""
""
""
""
""
""
""
0.69271332
""
""
0.63595414
0.72336894
""
0.56404138
0.55930609
0.64089227
0.81036866
""
0.21202296
""
0.71923518
""
""
""
""
0.58346391
""
""
""
""
""
""
""
""
""
""
""
""
0.61132085
""
""
""
""
""
""
""
""
""
""
""
""
""
0.41235903
""
""
""
""
0.36934263
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.7313022
0.64924657
""
""
0.75137281
1.0262506
""
""
""
0.50660813
""
0.71630377
0.57376766
""
""
""
0.30228478
0.69246018
""
0.51628947
""
""
0.59585947
""
""
""
0.51017255
0.73243481
""
""
""
""
""
""
""
""
""
""
""
0.66698766
""
""
""
""
""
0.97652268
0.71245295
0.42638093
""
""
""
""
-0.27842525
""
0.60054582
""
""
0.70818311
""
0.66872227
0.35135517
0.55732352
0.34233207
0.54675168
0.50964504
""
""
0.66507524
""
0.6989938
0.62993371
""
""
""
""
0.75677866
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.47154588
""
0.66606903
""
""
""
""
""
""
""
""
""
""
0.63300258
""
""
""
0.759278
""
""
""
""
""
""
""
""
""
""
""
0.55965978
""
""
""
""
""
""
0.37426934
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.22820655
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.66744089
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.82361126
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.65583801
""
""
""
""
""
0.53935558
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.0150503
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
