kir_white_female_mean
0.36246413
0.46058238
0.43761453
0.42307478
0.46275854
0.40887892
0.37314543
0.463467
0.40034255
0.39490643
0.3892625
0.40636683
0.42266333
0.41560233
0.43399695
0.39925835
0.47455734
0.41352129
0.50685203
0.44499373
0.50918514
0.47233117
0.55878627
0.39742538
0.36589229
0.44063118
0.40679055
0.37696326
0.41861838
0.43159756
0.51526052
0.46005806
0.43314341
0.38766986
0.41791704
0.45973399
0.39161581
0.46664146
0.37099287
0.38109589
0.44161645
0.43980291
0.40788966
0.46247369
0.47830486
0.36954007
0.48014057
0.3604902
0.41725057
0.50261551
0.44979906
0.4416385
0.36087966
0.35595325
0.39184797
0.35869089
0.39134362
0.43922234
0.40153697
0.37885156
0.39504531
0.3520861
0.37363237
0.41737151
0.40591207
""
0.51221538
0.41498858
0.36992258
0.54901236
0.42717165
0.41390383
0.43237928
0.41353121
0.36328006
0.42607906
0.44056493
0.41448265
0.30290204
0.28096446
0.32308322
0.22152796
0.42186779
0.47399607
0.50766897
0.46865764
0.4430728
0.41668704
0.41728359
0.34557131
0.37693399
0.36357483
0.36450148
0.43043512
0.40944892
0.42541119
0.31859234
0.47263005
0.39738712
0.39840615
0.39514634
0.3850666
0.40316087
0.39411512
0.38353902
""
0.42254925
0.44972745
0.47577393
0.41324508
0.44622627
0.32039955
0.40878987
0.40456805
0.42393765
0.41697815
0.38092977
0.40736562
0.38581553
0.39953226
0.41319996
0.39616862
0.40394226
0.36439055
0.34400579
0.38068536
0.3670646
0.36726129
0.35771674
0.36598369
0.47477219
0.42089695
0.36955839
0.4207541
0.48686334
0.46395689
0.45399135
0.37030992
0.41384622
0.44024098
0.48058882
""
""
0.45105037
0.37272704
0.38849953
0.39480954
0.36092955
0.38907385
0.4071328
0.40739489
0.33183828
0.40552807
0.36989269
0.45397696
0.38862783
0.39225549
0.40132686
0.44012654
0.37748891
0.38118625
0.43230546
0.49496803
0.43579218
0.37409154
0.34428549
0.39571333
0.31123516
0.38642406
0.4303714
0.39004359
0.37559751
0.48175275
0.39776191
0.42338744
0.38373607
0.37188944
0.37396383
0.35125241
0.40705135
0.40462664
0.33156651
0.41367635
0.47572312
0.45580456
0.34180576
0.35070375
0.39131549
0.38741288
0.39185265
0.57332176
0.4575969
0.34775645
0.42080235
0.39606625
0.43231028
0.37600288
0.36091453
0.4732044
0.41559756
0.37376398
0.46084806
0.37170842
0.43699959
0.43098328
0.35575059
0.39661729
0.40009034
0.38719788
0.3945227
0.40430072
0.39058831
0.39485449
0.38444838
0.42699721
0.48009422
0.437307
0.42582104
0.45409739
0.39949197
0.34509814
0.41867417
0.39074171
0.42707095
0.37325671
0.42820075
0.42000812
0.38580555
0.34000322
0.4317801
0.40370706
0.3803668
0.39587718
0.42448598
0.37683159
0.4338907
0.38989362
0.3855269
0.38735369
0.42590141
0.42581332
0.45335013
0.47030988
""
""
0.53185433
0.50604075
0.49462581
0.56238067
""
""
0.43760839
""
0.42997703
0.37959775
0.41481081
0.39804035
0.41013318
0.44015706
0.39560336
0.41413748
0.36455002
0.3728022
0.3698746
0.37565809
0.5100919
0.40515631
0.40620834
0.36872068
0.40258449
0.42809105
0.4558726
0.40321934
0.43798617
0.46967179
0.51163143
0.45771962
0.45851964
0.36593214
0.41348338
0.45889559
0.3982119
0.44910374
0.37220368
0.40499949
0.54539591
0.61730474
0.34264821
0.40564811
0.44184524
0.40359455
0.43094644
0.40275657
""
0.46542346
0.36668041
0.34469566
0.34569916
0.32841179
0.32834911
0.31608194
0.54361248
0.43886161
0.39174002
0.32850745
0.43042612
0.36110857
0.36723486
0.43114552
0.39537963
0.46712178
0.46668431
0.39942878
0.44283
0.35654867
0.37421429
0.34621775
0.39488176
0.38866362
0.36367056
0.32260215
0.2909244
0.40837273
0.40066484
0.41310489
0.37181738
0.36348456
0.38727549
0.40544182
0.44635943
0.41503415
0.35699055
0.37823454
0.41272348
0.44461322
0.4073844
0.37340754
0.38450468
0.36776885
0.39388183
0.38384223
0.3875913
""
0.53491694
""
0.42115271
0.46933165
0.56357938
0.42635468
0.42510551
""
0.41041642
0.45537558
0.42119959
0.36307231
0.43394941
0.46907619
0.45849064
0.48323923
0.51283872
0.42224559
0.4358775
0.50815004
0.47910866
0.31270099
0.42616367
0.39816028
0.43320987
0.40362063
0.39486945
0.32145908
""
0.48013961
0.35837606
0.33412039
0.36117491
0.42879423
0.40553662
0.3732039
0.38135114
0.43576548
0.40600011
0.37123647
0.35603571
0.35637286
0.39974135
0.4712421
0.44919896
0.43136945
0.39370617
0.37405708
0.25127229
0.33269286
""
""
""
0.36165738
""
""
""
0.32616046
0.4038308
0.36729941
0.37580714
0.39981636
""
0.43826127
0.61989874
0.39179745
0.55348223
""
""
""
""
""
""
""
0.35650492
0.26664555
0.37784258
0.39670324
""
""
""
""
""
0.5773744
0.59802806
0.60316443
0.47703251
0.54799509
0.46803164
""
""
0.3178212
""
0.52176422
0.40055329
0.50041014
""
""
0.44524163
0.40057185
0.39651534
0.37996888
0.41028839
0.45740989
0.43919796
0.37427232
0.41977715
""
0.38049981
0.34439677
""
0.33960569
0.44823527
0.24959844
0.39798182
""
0.4444029
0.52178895
0.54147524
0.52845627
0.52434355
0.47433317
0.61621702
0.62079298
0.52911997
0.62472588
0.58218527
0.37505871
0.40621117
0.43515128
0.4308036
0.48738694
0.50886989
0.49009758
0.49961627
0.44208759
0.4425863
0.42518443
0.41642904
0.45177218
0.41750166
0.43925768
0.40062797
0.44392139
0.38859156
0.38059607
0.34967557
0.4471235
0.45014134
0.44929001
0.40155554
0.38287482
0.41034439
0.40252453
0.40124825
0.35614827
0.40943223
0.44729561
0.44662526
0.40030134
0.36862269
0.38573951
0.48876205
0.47980776
0.4228864
0.41714713
0.43704134
0.32391822
0.37369204
0.45414937
0.56858867
0.45056483
0.51208842
0.51466393
0.56069666
0.5357824
0.47995824
0.41355765
0.50367749
0.54498821
0.44823709
0.42147711
0.44277698
0.52756333
""
""
0.38308167
0.37626541
0.38895321
0.35441548
0.28598326
0.38205433
0.36591157
0.40146983
0.44726136
0.37128565
0.43684858
0.36695486
0.42526579
0.52087188
0.43367368
0.32840377
0.53849161
0.50693285
0.55010474
0.47215888
0.51636243
0.55714297
0.5327844
0.52302796
0.38389575
0.44485795
0.44770426
0.33521026
0.46099651
""
