wgflx_rk_white_female_n
864.0
1111.0
547.0
113.0
233.0
167.0
125.0
166.0
414.0
285.0
304.0
71.0
623.0
750.0
87.0
498.0
177.0
225.0
422.0
128.0
1221.0
""
57.0
235.0
220.0
123.0
56.0
51.0
158.0
118.0
483.0
""
44.0
""
74.0
38.0
""
289.0
77.0
""
""
""
48.0
""
""
20.0
40.0
62.0
127.0
64.0
109.0
176.0
76.0
767.0
225.0
116.0
78.0
""
42.0
237.0
594.0
152.0
196.0
539.0
848.0
77.0
185.0
""
905.0
610.0
81.0
66.0
36.0
54.0
243.0
142.0
121.0
76.0
38.0
29.0
97.0
""
622.0
407.0
319.0
439.0
351.0
335.0
290.0
487.0
1765.0
194.0
194.0
303.0
572.0
""
""
""
""
239.0
295.0
50.0
48.0
286.0
322.0
198.0
155.0
330.0
759.0
111.0
1083.0
201.0
235.0
2606.0
136.0
70.0
""
33.0
51.0
166.0
1416.0
""
""
314.0
36.0
46.0
32.0
""
52.0
83.0
32.0
24.0
74.0
225.0
203.0
43.0
158.0
""
87.0
1070.0
4501.0
84.0
""
122.0
185.0
256.0
148.0
36.0
29.0
100.0
61.0
63.0
186.0
123.0
120.0
443.0
858.0
1354.0
283.0
190.0
227.0
169.0
486.0
303.0
3991.0
566.0
285.0
167.0
94.0
810.0
196.0
1119.0
359.0
762.0
180.0
314.0
676.0
245.0
751.0
203.0
2227.0
126.0
98.0
338.0
483.0
121.0
""
37.0
""
160.0
""
140.0
512.0
152.0
59.0
525.0
162.0
21.0
""
""
76.0
126.0
49.0
35.0
85.0
50.0
54.0
61.0
253.0
54.0
23.0
1548.0
81.0
1726.0
40.0
103.0
""
457.0
49.0
""
""
""
""
20.0
211.0
487.0
258.0
468.0
4640.0
666.0
250.0
153.0
177.0
31.0
""
38.0
33.0
""
94.0
44.0
63.0
400.0
20.0
39.0
353.0
59.0
""
43.0
132.0
115.0
440.0
177.0
476.0
3067.0
4521.0
381.0
693.0
504.0
425.0
380.0
137.0
22.0
273.0
147.0
202.0
2438.0
190.0
394.0
354.0
196.0
""
641.0
""
""
""
""
""
20.0
86.0
25.0
32.0
""
""
""
175.0
48.0
39.0
293.0
39.0
111.0
63.0
103.0
107.0
45.0
""
""
477.0
""
26.0
240.0
200.0
169.0
""
54.0
254.0
323.0
159.0
52.0
255.0
""
513.0
26.0
68.0
24.0
168.0
""
""
64.0
854.0
""
4552.0
49.0
1247.0
444.0
27.0
269.0
448.0
50.0
107.0
81.0
282.0
136.0
974.0
151.0
""
317.0
124.0
25.0
99.0
""
1062.0
3725.0
567.0
824.0
30.0
""
70.0
102.0
59.0
313.0
348.0
""
""
438.0
201.0
511.0
79.0
331.0
947.0
800.0
1310.0
678.0
3444.0
2316.0
136.0
32.0
36.0
795.0
964.0
4414.0
1961.0
""
40.0
2948.0
191.0
901.0
11750.0
256.0
156.0
142.0
221.0
1333.0
164.0
494.0
3524.0
164.0
2018.0
143.0
395.0
719.0
118.0
21.0
304.0
""
21.0
32.0
311.0
193.0
6654.0
