kfr_other_male_mean_se
0.041517541
0.031853303
""
""
0.050701492
""
""
0.023411358
""
""
""
""
""
""
""
0.036222115
0.042846501
""
""
""
""
0.059541907
0.027547151
0.046786185
0.031363189
0.033166192
0.05315242
0.039719749
""
""
""
""
""
""
0.03157289
0.044743471
0.015734952
""
0.044704322
0.034731202
0.04035069
0.035605595
""
""
0.014826708
""
""
0.032689024
0.018225295
""
0.021201415
0.036005627
""
""
""
""
0.0427728
0.062367618
0.033202328
""
0.049489494
""
0.029159315
0.062891357
""
""
""
""
""
0.0081271017
0.042021379
""
""
""
0.016041035
""
""
0.022618689
0.028231194
0.042620935
0.045693435
""
""
0.025045255
0.050656915
""
""
""
0.056010712
0.038057767
""
""
""
""
""
""
0.0368076
0.018598085
0.022182247
0.038681466
""
""
""
0.0050502773
0.019267064
0.025532044
0.0091759227
0.02195406
""
0.024396347
0.021983635
""
""
0.047153682
0.020102222
0.041258756
""
""
""
""
""
""
""
""
""
""
0.034352254
0.02847226
0.058193881
""
""
""
""
0.040283568
""
""
0.028712958
""
""
0.047161538
0.066911526
""
0.054014523
""
""
0.037821133
""
""
""
""
""
""
""
0.032262269
""
""
0.034275275
0.05094745
""
""
""
""
""
""
""
""
""
0.059848264
0.052741639
""
0.015420993
""
""
0.033940636
""
""
0.020705014
""
""
""
0.05178703
""
0.018783011
0.051780026
""
""
0.0049379193
""
0.048021436
0.014943662
0.040396344
0.063219644
0.0063222423
0.048361685
0.017589334
0.0094492873
0.040101584
0.017845912
0.031838398
0.05656945
0.0092595723
0.017116327
0.026518701
0.034404673
0.0027231607
0.022001641
0.015244857
0.054994263
0.027941674
0.015099806
""
""
0.0097086951
0.02258346
0.022346541
0.0046424582
0.013290174
""
0.005609537
0.0050172601
0.034173694
0.0052227494
0.0038952024
0.0076114899
0.0078546237
0.01570203
0.0065917829
0.012347559
0.0051764902
0.015823672
0.016679494
""
0.028910568
0.0072715203
0.010289166
0.0095446855
0.019244246
0.028177956
""
0.014915673
0.033669267
0.0085589774
0.016384985
0.020808121
0.012525054
""
0.0090630818
""
""
""
0.017947732
0.035179496
""
""
""
""
""
""
""
0.051611271
0.010990682
""
0.01939036
""
""
0.0074316743
0.033350442
0.044077765
""
""
""
""
""
""
0.010872556
""
""
""
0.042970557
0.020059114
""
""
""
0.025038736
""
""
0.045001153
0.036395803
0.063108355
""
""
0.077191971
""
""
""
0.025419679
""
""
""
""
""
""
""
""
0.040514242
""
0.021543985
""
0.011118243
0.01186798
0.03125551
0.029798305
0.011964196
0.014763298
0.028741527
0.031416323
0.020661848
0.013606831
0.024715262
0.01378986
0.023192361
""
0.014778016
""
0.011569981
0.0066897436
""
0.02584688
0.033537842
0.01609298
0.025676398
0.054770932
""
""
0.0090489462
0.013101961
0.033041392
""
0.046563867
""
""
""
""
""
""
0.027986277
0.039734829
0.0087228389
""
0.033253133
0.05796472
""
""
0.020896543
0.014551843
0.019384796
0.056574728
""
""
0.018078549
0.019441649
0.035397403
0.0071009388
0.02992522
0.03544138
0.01145996
0.055548903
0.0081166597
0.016807398
0.0095140962
0.018526044
0.010253721
0.01328986
0.0356902
0.032368235
0.019725442
0.018916449
0.020704597
0.013253606
0.050031811
0.051867444
""
""
0.013733647
""
0.035478737
""
""
""
""
""
""
""
0.049838401
0.044301961
""
""
0.031142717
""
""
""
0.0518151
0.051018078
""
""
""
0.026476407
""
0.044075083
0.047545262
""
0.016977578
0.035070769
""
0.022253044
0.037188668
""
0.015210822
""
0.013111381
0.072708853
""
0.025403803
""
0.034714516
""
""
""
""
""
0.010629087
""
""
0.030119011
0.027019914
""
""
0.050623849
""
""
""
""
0.028934147
0.030906118
0.038436223
""
0.012611949
""
""
0.03117835
0.032843363
""
""
0.011898789
""
0.026866935
""
""
""
""
""
0.02305121
0.02110363
""
""
""
""
""
""
""
""
""
""
""
0.053809036
0.018720554
""
""
0.031470917
""
""
""
""
""
""
""
""
""
""
""
""
""
0.015311505
0.038988546
0.063093789
""
0.035594653
0.053461496
""
""
""
""
""
""
""
""
""
0.012863209
0.041076954
""
""
""
0.04816968
""
""
""
""
""
""
""
""
""
0.052010331
0.041176949
""
""
""
0.049403198
""
""
""
""
0.037626304
0.048203256
0.050745063
""
""
""
""
""
""
0.052222524
""
""
""
""
0.0058417581
0.0023593274
0.010088225
0.0065714265
0.01446679
""
0.027566537
""
""
0.039234307
""
""
0.048979897
0.024492973
""
""
""
0.019772168
""
0.05584931
""
""
""
0.031120805
""
""
0.047821298
""
""
""
""
0.023706758
0.044127543
""
""
""
""
0.051357087
0.037296657
""
""
0.048129812
""
""
""
0.034445956
""
""
0.039417107
""
""
0.050635565
""
0.051442996
""
""
""
0.023036892
""
""
""
0.056254972
0.058069635
0.0049186465
""
""
0.032863434
""
""
0.010028032
""
""
""
""
""
""
""
""
""
0.058109213
""
""
""
""
0.052547418
""
0.041211426
""
0.052139569
0.039556276
""
""
0.014319467
0.028497372
0.042630319
0.03943133
0.011412951
0.034615785
""
0.051172208
""
""
""
0.021750698
0.027664145
0.028488884
0.054396767
0.019738553
""
""
""
""
""
""
""
""
