kfr_native_pooled_female_p10
0.29189822
0.33565521
0.30191398
0.30316779
0.33279005
0.29955852
0.27658641
0.2941328
0.28685591
0.33225721
0.28951377
0.36925778
0.32719168
0.36209026
0.53767902
0.3751809
0.28521413
0.34685627
0.30739731
0.31903854
0.39709151
0.36221611
0.36199519
0.30688697
0.37855214
0.33647028
0.30760184
0.32973686
0.30327848
0.35287747
0.3474721
0.27567214
0.31968632
0.31589672
0.29816818
0.35371748
0.30779675
0.36748779
0.35093829
0.31593248
0.31785917
0.3186315
0.3116495
0.30439427
0.32902783
0.32408732
0.35933223
0.3425307
0.31113738
0.32192472
0.29927182
0.3358663
0.26124847
0.32407892
0.33098054
0.3802537
0.28134653
0.39571878
0.39774114
0.2988188
0.31640723
0.30115327
0.3321996
0.32211411
0.36450756
0.27648023
0.28930551
0.46102396
0.17107496
0.36592451
0.24372639
""
0.14858483
0.25330234
0.37529117
""
0.056700312
0.3151446
0.36575434
0.39263001
0.38399929
0.22218332
0.23686871
0.37146801
0.21767272
0.2959941
0.2455641
0.17326313
0.17805384
0.33952415
""
0.44337031
0.29399937
0.17099908
""
0.25073621
0.34286183
0.37883279
0.35637465
0.31727096
0.34011826
0.40616065
0.35315478
0.37288836
0.39131129
0.34654531
0.33940592
0.33938774
0.41396609
0.42288992
0.34150124
0.28462565
0.34069487
0.3465133
0.39209929
0.33787641
0.33927009
0.36785448
0.4174445
0.29812422
0.31330323
0.31075752
0.37133679
0.32278576
0.2514689
0.40604505
0.35075185
0.39228657
0.30620238
0.34617472
0.31070736
0.30063394
0.31345251
0.37451875
0.3711769
0.35622925
0.31093624
0.36769897
0.35811481
0.318681
0.37476513
0.3991476
0.35787359
0.4016616
0.26216921
0.31258038
0.32881737
0.31624788
0.34407035
0.32342109
0.33934474
0.32227042
0.33741814
0.33117914
0.43779352
0.33217877
0.33978707
0.30932659
0.33370024
0.46688443
0.39182457
0.41551489
0.3473174
0.32988638
0.30266696
0.38281229
0.31760147
0.39666077
0.39334685
0.41000029
0.30050692
0.34532326
0.3183625
0.31122595
0.4677515
0.41661668
0.35598686
0.38387188
0.37219423
0.37996045
0.34705958
0.38998431
0.38039237
0.38883832
0.30957514
0.27686059
0.36394218
""
0.43958119
0.38535818
0.41335109
0.30391136
0.39249334
0.36007342
0.46221733
0.33860555
0.41470513
0.38104731
0.33038509
0.34027213
0.38873965
0.35221469
0.46790448
0.43675429
0.35937667
0.40889099
0.42947316
0.37538758
0.40739211
0.37411729
0.47977409
0.41044396
0.37715602
0.48143712
0.48136529
0.42956182
0.45822209
0.45727664
0.3910948
0.36708963
0.38698775
0.3773821
0.41068479
0.33850992
0.36015713
0.43043825
0.38397363
0.40823397
0.37832886
0.42029554
0.40840551
""
0.40915343
0.37456566
0.41975668
0.36608872
0.3696686
0.4326368
0.38349688
0.36788422
0.4315773
0.41942954
0.38718259
0.39021808
0.35787341
0.43054971
0.41553599
0.54070741
0.50950432
0.28977999
0.44295931
0.42117944
0.44194978
0.59566367
0.42551026
0.50087947
""
0.33092445
0.44819713
0.42230079
0.32549563
""
0.46515501
0.35983333
0.48863843
0.37657741
0.43222553
0.40903828
0.51310539
0.38840929
0.42842922
""
0.3944768
0.4992317
0.42096746
0.50818318
0.44880781
0.56121457
0.54197425
0.42434406
0.42475241
0.37647495
0.41660821
0.42671967
""
0.42724818
0.40927812
0.40955296
0.46991086
0.3932049
0.51249856
0.43764612
0.55389869
0.56437671
0.44660592
0.35048774
0.53620189
0.40234658
0.56145304
0.43388757
""
0.66654652
0.44640404
0.45375285
0.40301114
0.5329141
0.39578491
0.58517683
0.41199955
0.36880434
0.3636139
0.41855031
0.37793294
0.40230146
0.4233509
0.34691918
0.33175254
0.31024319
0.31034172
0.3043845
0.32167399
0.24333115
0.35951626
0.32801667
0.35137877
0.35202143
0.24895968
0.36687431
0.35452977
0.3124896
0.34969115
0.31344372
0.25269321
0.23521276
0.31813362
0.33518219
0.4299134
0.27650741
0.24202548
0.32133755
0.48322403
0.380555
0.32880428
0.36979669
0.29243556
0.35233149
0.33725318
0.31452292
0.37708709
0.34060171
0.33948225
0.30297816
0.2206886
0.33054048
0.35490617
0.31934854
0.36104763
0.30234796
0.32097918
0.33161941
0.34869465
0.41255638
0.31669706
0.43329471
0.33575863
0.34873587
0.28729144
0.32634154
0.33718479
0.35306662
0.35151115
0.35084412
0.33567357
0.29329294
0.3445985
0.33926171
0.34723902
0.36112836
0.37706128
0.33129546
0.37646022
0.27880102
0.30167896
0.34870806
0.37397769
0.34601563
0.38911822
0.36668605
0.31352147
0.32432193
0.34606007
0.2781783
0.38928974
0.33956543
0.33315566
0.3004494
0.31030035
0.27919671
0.34513
0.21098283
0.28182358
0.43221539
0.34262136
0.33096501
0.3452352
0.23386467
0.32863781
0.29321879
0.31811443
0.2976712
0.36620295
0.30459899
0.24371032
0.3275573
0.38923576
0.32927847
0.2781077
0.28420165
0.29865757
0.34107512
0.33485901
0.28576615
0.33488768
0.29216206
0.33587527
0.3096132
0.27265814
0.33457601
0.28797269
0.28585455
0.27942002
0.36415166
0.26495665
0.26064721
0.32496464
0.32443517
0.23009835
0.41820115
0.26514748
0.30872381
0.32339939
0.34476826
0.40216154
0.32261553
0.40376621
0.34370148
0.28027794
0.3342101
0.29858413
0.31746846
0.29752383
0.3562696
0.25939083
0.39111942
0.38817662
0.37714678
0.32399872
0.35160765
0.22967049
0.38471976
0.37241563
0.35466367
0.33922485
0.32168174
0.36473551
0.24584997
0.27655399
0.27386847
0.27922559
0.28625217
0.29588467
0.27706394
0.27890769
0.31467149
