two_par_natam_male_mean
0.71406883
0.56894785
""
0.6365788
0.5300051
""
0.58304971
""
""
0.64091831
0.61050051
0.62259811
""
0.62312418
0.59867299
""
0.56396496
0.68466908
""
0.63968319
0.50556803
0.59434259
0.773184
0.47789386
0.60372508
0.70677614
0.63973433
0.75317276
0.63079727
""
""
0.5972594
0.73937738
0.72838151
0.52599674
0.7842496
""
""
""
""
0.60182762
""
""
""
""
""
0.65997249
0.77075464
0.70012236
0.57471955
0.81786668
0.74232852
0.70106357
""
""
0.68349463
""
0.88171118
""
0.57146484
""
0.7256158
""
0.93812686
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.62719053
""
""
""
0.80021465
0.6648156
""
0.70881319
0.82700598
0.79940075
0.83660346
0.77202183
""
""
0.50897998
""
""
0.63199067
0.74156988
0.6168918
0.69132793
0.67117196
0.53645867
0.5336346
0.77343023
0.77665466
0.67374283
0.56160122
0.69353855
0.7606259
0.67066652
0.50034076
0.87677032
0.7975269
""
0.75666732
0.66409379
0.79773575
""
""
""
0.83631891
""
""
""
""
0.61671889
0.86794013
""
""
""
0.6603058
""
""
""
0.77231008
""
0.81022298
0.6207372
""
""
0.73866153
0.7767837
""
""
""
""
0.81054622
0.48559007
""
0.48712358
0.86107945
0.70458359
0.78274256
""
0.77897304
0.62933463
0.76385242
0.71921879
0.82887995
""
""
""
0.82788175
0.57109088
""
0.62473506
0.57659858
0.66352069
0.68317306
0.87397164
0.65119374
0.6746189
0.67758185
0.67570949
0.79153663
0.66271615
0.75055122
0.68934494
0.52323598
0.76074213
0.76982337
0.90058178
0.74653727
""
""
0.68780237
""
""
0.5810582
""
""
0.69330591
0.72906595
""
""
""
""
""
0.64153475
""
0.55406082
0.66094643
0.80053282
0.76264638
0.74053645
0.62340391
0.65936339
""
0.67706341
0.80902165
0.74462205
0.71670514
""
""
0.77288908
0.7279126
0.70362258
0.59938353
0.78022349
""
""
""
0.73344362
""
0.69693404
0.74438739
""
""
0.5968951
0.81607836
0.70408797
0.73699909
""
""
""
""
""
0.83666259
""
""
0.55314839
""
""
0.69582552
""
""
0.72368729
0.63118887
""
""
0.64696491
0.65024871
0.62388295
""
0.78068155
0.66859102
""
0.63088894
""
0.66293663
""
0.68329287
0.82144862
0.73886013
0.80305094
0.4107331
0.47127473
0.54931235
0.53927571
0.6848045
0.65337402
""
""
0.67081749
0.65321141
0.62923104
0.69698757
0.80534053
""
0.77249372
0.58674645
""
""
0.60560364
0.72567165
""
0.55732077
0.62368619
""
0.60815072
0.62500185
""
0.54622376
0.46571517
0.35770568
""
""
0.61176491
""
0.49226034
0.48952407
0.43149143
0.41521591
0.50016129
""
""
""
0.54066753
""
""
0.69219863
0.56292111
""
0.7645759
0.72712702
0.56655204
0.63665092
0.60326266
0.70237291
0.64877462
""
0.60511857
""
""
""
""
0.61819428
0.51623124
""
0.7519899
""
0.68955672
0.77366769
0.62837827
""
0.60337198
0.78370118
0.7619707
""
0.69329542
""
""
0.70165092
0.86541259
""
""
0.86418498
0.85081333
""
""
""
""
""
""
""
""
""
0.77641124
0.76419824
""
0.59451419
""
0.53025836
""
""
""
""
""
""
""
""
""
0.54192883
""
""
""
0.38050729
""
0.42606905
0.48152584
""
""
""
""
""
""
0.43584991
""
0.69761163
""
0.63359129
0.58062196
0.52829671
0.57979023
""
0.48900333
0.48867071
""
0.4613238
0.60613763
0.66745943
0.58301777
0.40729427
""
""
0.48377061
0.524234
""
""
""
0.77818704
""
""
""
""
0.88696223
0.6095736
0.34246773
""
0.41650853
0.47688344
""
0.55972636
""
0.35278267
""
""
""
""
""
""
""
0.57823145
""
""
""
0.47493041
0.49897733
""
""
0.34063822
0.55622667
0.79967678
""
0.39205363
0.54792017
""
""
""
""
0.42342985
0.44541827
0.50587744
""
""
0.5678224
""
""
""
""
""
""
0.82798141
""
""
0.51011211
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.66398156
0.58473903
""
""
""
""
0.87206405
""
""
""
""
""
""
""
0.49200496
""
0.83152306
0.67538375
0.63075453
0.79233944
0.6680097
0.6694892
""
0.79708922
0.79448164
0.69736028
0.66658157
0.86369306
""
""
0.84481245
0.58096576
0.78801656
0.60291016
0.75028807
""
0.78131026
0.74834293
0.70139569
0.72812569
0.64967215
0.73101151
0.66634965
0.65809196
0.61490083
0.67885512
0.51055431
""
""
""
0.44551256
""
0.76010293
0.76951802
0.55144072
""
0.76169807
0.85509861
""
""
""
""
""
""
""
""
""
""
""
0.78775066
""
""
0.69746256
""
0.72672242
""
""
""
0.72524232
""
""
""
""
""
""
0.50477481
0.63983881
