teenbrth_asian_female_p100
""
0.095842138
""
""
""
""
""
-0.028761776
""
""
""
""
""
""
""
0.030622412
""
""
""
""
""
""
0.30344734
""
""
""
""
-0.0078499215
""
""
""
""
""
""
0.10200761
""
-0.00060937827
""
""
""
-0.021615898
0.022198392
""
""
0.019798601
""
""
""
-0.020300912
""
-0.022733467
0.060841754
""
""
""
""
""
""
-0.010541077
""
-0.076116897
""
-0.01312249
""
""
""
""
""
""
0.10014744
""
""
""
""
0.0030925982
""
""
0.030440077
""
-0.12292577
0.11070852
""
""
-0.026896587
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.00034459034
0.047955945
-0.27024397
""
""
""
0.038348582
0.078026131
""
0.033679821
0.17134184
""
0.16139375
0.11435895
""
""
""
0.0073263752
""
""
""
""
""
""
""
""
""
""
""
""
-0.026605904
""
""
""
""
""
0.20848325
""
""
-0.074172147
""
""
""
""
""
""
""
""
-0.079643659
""
""
""
""
""
""
""
0.019648435
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.094934575
""
-0.004355662
""
""
-0.028530685
""
""
-0.022200542
""
""
""
""
""
0.15693359
0.047350112
""
""
0.033605602
""
""
0.036521889
""
""
0.024149613
-0.09352015
0.041999739
-0.013762522
-0.002025418
-0.033495765
0.053259753
""
0.031956956
-0.01694026
0.078525297
""
0.026078435
0.12892428
0.022409316
""
-0.074728981
-0.028720923
""
""
0.080056116
0.07936193
-0.013541198
0.021496627
0.02914875
""
0.042864081
0.012861013
0.10239201
0.044346917
0.028732473
0.024383819
0.039492935
0.081798702
0.028211107
0.035650436
0.030666221
0.0030926133
-0.081264719
""
-0.047027718
0.055544797
0.0095431963
0.044504534
-0.0045719673
0.02102232
""
-0.01202658
0.063927248
0.027799672
0.0045733014
0.025549795
0.10771947
""
0.023863873
""
""
""
0.021655533
0.073100321
""
""
""
""
""
""
""
""
0.12910321
""
0.046732005
""
""
0.0071961763
0.12725337
""
""
""
""
""
""
""
0.0057821227
""
""
""
""
0.0085242838
""
""
""
0.11105342
""
""
""
""
""
""
""
""
""
""
""
0.033638291
""
""
""
""
""
""
""
""
""
""
0.007276447
""
0.024547903
0.018869733
0.031710446
0.017615398
0.030202944
0.028293019
0.022499587
0.30884522
0.11941142
0.020891007
0.15026633
0.022583457
-0.018634317
""
0.017891416
""
0.024929333
0.021844523
""
0.10613208
0.026825953
0.12613498
0.088458642
""
""
""
0.046860531
-0.0018894239
0.079688251
""
""
""
""
""
""
""
""
0.033190928
0.031534579
0.033709317
""
0.12266588
""
""
""
0.023494622
0.11753561
0.029268032
""
""
""
0.069126166
0.083718315
-0.032267962
0.025714209
0.075332068
-0.10861444
0.029495088
""
0.018455788
0.016029347
0.024976818
0.00083208299
0.065621242
0.055963382
-0.03128279
0.018758338
0.061786108
-0.024900677
-0.0023176095
0.044967197
""
""
""
""
0.003732678
""
""
""
""
""
""
""
0.071148805
""
0.36471379
0.049360976
""
""
0.035665274
""
""
""
""
""
""
""
""
0.18864749
""
0.16544603
0.3920761
""
0.029835008
-0.14193362
""
0.032751534
0.021596227
""
0.1035215
""
0.0302437
""
""
0.0012823323
""
-0.023869706
""
""
""
""
""
0.030225109
""
""
-0.020499926
0.16253498
""
""
""
""
""
""
""
0.038944356
0.080867127
0.055192031
""
0.0047807549
""
""
-0.065852821
0.016550178
""
""
0.038452081
0.43314171
0.15955453
""
""
""
""
""
0.013676378
0.061299141
""
0.19141307
""
""
""
""
""
""
""
""
-0.019017652
""
0.26119277
""
""
0.017201975
""
""
""
""
""
""
""
""
""
""
""
""
""
0.037796028
""
""
""
0.014294703
""
""
""
""
""
""
""
""
""
""
-0.027574148
0.051539868
""
""
""
8.1675076e-05
""
""
""
""
""
""
""
""
""
-0.074625403
-0.43215659
""
""
""
""
""
""
""
""
""
0.17522438
""
""
""
""
""
""
""
-0.17350978
""
""
""
""
0.028461434
0.048245393
-0.00066819874
0.051874325
0.0044191373
""
0.11178251
""
""
""
""
""
""
-0.053142391
""
""
""
-0.015318047
""
""
""
""
""
0.13997953
""
""
""
""
""
""
""
0.085291259
0.14875382
""
""
""
""
""
""
""
""
""
""
""
""
0.30945432
""
""
-0.056905299
""
""
""
""
""
""
""
""
-0.0051876991
""
""
""
""
-0.068502046
0.021301005
""
""
-0.022852637
""
""
0.015736017
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.042052567
""
""
""
""
""
0.042674489
-0.045026477
0.076143578
""
0.025343768
0.0059762625
""
""
""
""
""
0.040252686
-0.04720312
-0.0064620413
""
0.10056569
-0.010168984
""
""
""
""
""
""
""
""
""
""
-0.0064339731
""
""
""
""
""
""
""
""
0.10192709
0.057768848
""
0.033049695
""
""
""
""
0.11164469
0.13156153
""
-0.021253152
""
""
""
""
""
0.18468076
0.030308878
-0.00065740384
0.00060975843
""
""
0.072382621
-0.032249767
""
""
""
""
""
""
0.2111419
""
""
""
""
""
""
""
0.1252256
""
0.015413411
""
0.050784428
""
""
""
""
0.040532291
""
0.01904146
""
""
0.072539493
""
0.05562729
""
""
""
""
""
""
0.075976603
""
-0.0013145208
""
0.050637364
0.014779466
""
0.061352372
0.027286815
""
""
""
0.016414482
""
""
""
""
""
""
""
""
""
""
-0.0072474373
""
""
""
""
""
""
0.02058487
""
""
""
""
""
""
""
-0.026086887
""
""
0.073907211
""
0.046256062
""
""
""
""
-0.011628332
""
""
""
""
""
""
""
""
""
0.13193153
""
""
""
0.14646456
""
""
""
""
""
0.064526707
""
""
""
""
""
-0.012705597
""
0.13431126
""
""
""
-0.044465877
""
0.063217141
""
""
""
""
""
""
""
""
""
""
""
""
-0.099278212
""
""
""
""
""
""
""
0.021333488
""
""
""
""
0.019425642
""
""
""
""
""
0.26612395
-0.030464267
""
""
""
""
""
0.07201539
""
""
""
""
""
""
0.061262194
-0.03734798
""
""
""
0.042484965
""
""
