hours_wk_hisp_pooled_mean_se
2.9634905
3.7726057
""
2.7538588
1.9242988
""
1.5471693
""
""
4.282546
2.3714075
1.3315535
""
3.3928356
2.0333531
""
""
3.1590626
""
""
3.1325607
1.4058059
4.2766571
3.2823346
1.2592789
""
2.4363585
2.2243958
1.2004212
""
""
4.7130394
1.4311345
1.8096834
""
2.2942708
""
""
""
""
3.4953036
""
""
""
""
""
0.94736087
4.5609913
2.4058428
""
2.2617536
3.3424814
4.2232003
""
""
2.5962791
""
""
""
4.1264958
""
2.1088014
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.7796283
""
4.5747514
""
3.8310809
1.7285538
""
""
2.0733559
2.1365838
2.8329616
2.9012427
""
""
3.3085778
""
""
4.0553417
1.5503912
0.53666991
1.0344645
1.1564264
0.22888577
0.58655775
0.93351448
1.2543013
0.48831567
1.2148685
1.1790847
3.6464999
1.816166
2.2598045
4.2787194
1.6874948
""
2.1828218
1.8666866
2.2558737
""
""
""
3.1711023
""
""
2.9518471
""
2.4553981
1.9407865
""
""
""
0.68106943
""
3.3966253
""
1.8208091
""
2.2104867
2.427635
""
""
2.2216237
3.4578485
""
""
4.921339
""
3.2478349
""
""
""
""
2.1999407
""
""
1.6340568
2.3519363
""
3.0596814
""
""
""
""
2.5054028
1.0434501
""
0.39573276
""
""
""
1.9609976
0.59430361
1.4616457
3.0177872
1.2419727
""
2.4135509
1.5646936
0.85393339
3.7061329
""
""
""
1.6934464
""
""
1.558045
""
""
2.1514776
""
""
3.4615405
1.6064124
""
""
""
1.909171
2.5693536
1.0824195
2.3194315
1.4078882
1.6045622
2.838614
2.9047661
2.6057684
1.6413813
1.3988475
""
3.7189863
1.7522697
3.8043087
2.7040603
""
""
0.83932626
4.3639574
1.3894633
0.90391505
""
""
""
""
""
""
1.5470163
3.351155
3.4575021
4.1972051
1.4153588
1.8295084
2.0040882
3.1131921
""
""
""
""
""
""
""
""
""
3.3974063
""
2.8432932
""
""
3.1559048
1.5744616
4.3063221
3.0350177
0.84027934
2.8343968
3.5741789
""
2.6130033
""
4.3620319
1.417454
""
1.5237925
3.415314
0.97683203
0.95273036
1.2994918
0.98632944
0.18233317
0.89126897
0.27786836
0.48568439
1.2584057
1.9749119
3.6579633
""
4.373343
""
""
2.8694549
3.3814974
""
4.3972688
0.89866996
""
""
0.50903046
1.5677296
""
1.0821736
0.50250989
5.6151438
""
""
""
""
""
""
2.1604617
""
2.4612155
3.0920193
3.7959335
0.74141544
""
""
3.305558
2.552325
2.8959911
""
2.9660883
3.3354132
""
2.2789311
3.1525598
""
2.8227112
1.86783
2.1602974
""
2.4611294
3.0344069
2.8060536
""
1.9858506
""
""
""
2.4030318
2.4394462
3.3412185
3.8544743
1.2525799
""
1.4020652
1.3487564
0.72965604
2.4152756
0.2265846
1.1365824
3.4362757
""
1.1470306
""
4.0298042
2.9122014
2.4536684
""
""
""
""
""
""
""
""
""
""
""
3.3951802
""
""
""
3.7299256
4.7834444
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
3.0044239
""
""
""
""
""
""
""
""
""
3.290226
3.0858417
""
""
""
4.7844915
""
""
""
""
""
""
""
""
""
""
""
""
""
2.4613457
""
""
2.9130249
""
3.431124
4.1258821
3.721652
1.6948304
""
""
""
3.0325096
""
""
""
""
2.1660991
2.2009053
""
""
4.1699448
2.6536195
""
""
2.0187545
1.8667279
""
2.1590593
""
""
1.0897731
3.5014787
""
""
""
""
""
0.8825841
""
""
0.86060542
2.4514058
""
""
""
""
""
""
""
""
""
2.1825509
""
3.2554693
""
""
0.86123371
0.41042665
""
""
2.5772333
2.4869699
2.4715099
""
""
""
""
""
""
4.1091204
""
""
2.7768173
1.5057369
1.081085
2.9682524
3.2846782
""
2.0562768
3.4438953
3.3106613
0.79707742
2.3505244
3.4722717
""
""
4.0845885
""
2.4390342
3.7221708
2.2380772
""
3.6219795
2.075489
2.8181682
1.5489918
""
1.0583284
""
""
4.1009817
0.31651282
1.4996967
""
1.2719196
""
1.0905484
""
1.3255376
0.85865241
1.5627127
1.9847935
0.9361034
2.1726391
""
""
""
1.2664506
1.7940903
3.2368965
""
1.9017956
3.5023727
3.2512939
1.9808505
1.1055413
3.7709723
3.0483358
0.48971695
2.3213093
0.28301343
2.0420632
2.1881685
""
0.87877458
1.6893344
2.7312427
2.2425072
1.9968572
2.2270384
0.58536005
0.31386015
0.50694263
1.3004839
0.89907008
0.25759351
1.4494882
1.9022629
3.3727896
1.3405405
3.1069782
""
1.848771
1.399681
1.3755463
1.9094126
3.8922815
2.7678392
1.2342263
""
4.1715126
1.5708596
""
""
2.2091038
2.363898
2.2754061
1.0945171
2.6951652
1.0426201
0.48003566
0.32137465
2.6081295
1.2236403
1.9140716
2.1107156
1.8850201
2.2479224
4.6802893
2.4166257
4.040761
3.6031098
0.83758759
""
2.3942142
4.0643463
3.7358568
""
1.8231776
""
""
""
""
""
""
""
""
""
""
""
""
3.571537
""
""
3.7653718
""
""
""
""
""
""
""
""
2.3094049
""
""
""
""
""
""
""
4.1388283
3.9774094
""
4.1038561
3.1004503
""
0.79981232
3.1733196
2.0880849
1.6283062
0.76557708
3.5558324
""
1.7577099
0.46680322
3.034982
0.3214485
2.2027435
0.45210025
1.7971646
""
1.4539732
1.5235066
3.9025822
1.7056751
2.4183834
1.8280089
2.4921954
1.2593462
2.1544127
""
4.2594113
3.7459404
""
""
""
1.4430518
0.68127078
2.3836594
1.7962632
""
""
""
""
""
3.0644438
2.095376
""
""
1.7554992
2.7859716
1.9568989
""
3.5159776
0.49687371
0.51053107
0.33416712
0.99590349
0.36491257
0.31571633
2.7223485
3.4283712
""
0.93103015
0.84319508
0.29596168
0.46670213
""
""
0.30530399
0.58107257
0.63770843
0.10496018
2.6991909
""
1.7858179
1.9577662
1.4785746
3.1452582
2.4256115
0.75218678
2.099262
0.89301705
3.5336676
0.8697744
0.96202469
""
""
2.8093941
""
""
""
2.5699921
3.9024353
0.56625426
