work_26_natam_male_mean
""
0.95162189
""
""
""
""
""
0.91785592
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.99146795
""
0.85985202
""
""
""
""
""
""
""
""
0.81524575
0.80847603
""
""
0.87750465
""
0.74311149
""
""
0.86904442
""
""
0.82296848
0.84043336
""
0.47947019
0.75256616
""
""
""
""
""
""
0.74591982
""
""
""
""
""
0.86148679
""
""
0.7590512
""
0.78657377
0.80396658
""
""
0.70829487
0.8611331
""
""
0.78047299
0.79326755
0.81302273
0.73500729
0.80207735
0.79276532
0.83287543
0.80071545
0.72054613
0.80348843
""
0.8048234
0.80779344
""
""
""
""
""
0.8601926
0.82307762
0.76555353
0.82575214
0.68011433
0.686858
""
0.64475316
0.73724669
0.80172658
0.75709736
0.71123588
0.63090634
""
0.69564563
0.656591
""
""
""
0.79904526
""
""
""
""
""
""
""
""
""
""
""
""
0.80177271
""
""
""
""
""
""
""
""
0.71369541
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.87733269
""
""
""
""
""
0.82734525
""
""
""
""
""
0.79173273
""
""
""
0.78318602
""
0.81752819
0.75580055
""
""
0.82534081
0.60403949
0.74710399
0.76461214
""
0.73779017
0.58593297
0.72807205
0.81351233
0.41853186
0.47615051
0.72347105
0.80146998
0.77921504
0.67258018
""
0.6704275
0.69855535
""
""
0.88319343
0.81853145
0.72331673
0.76893443
0.65876508
""
0.64140433
0.70658249
""
0.77133065
0.76519805
0.63755548
0.73277175
0.80040908
0.76371598
0.78070813
0.7536611
0.74005699
0.71371186
""
0.80622715
0.86025071
0.74199593
0.73574167
0.77917945
0.69348168
""
0.73513192
""
0.85089898
0.75029212
0.77834958
0.83689648
""
0.85670882
""
""
""
0.76353693
""
""
""
""
""
""
""
""
""
0.76886612
""
0.98600918
""
""
0.85790133
""
""
""
""
""
""
""
""
0.82443976
""
""
""
0.81916118
0.88988751
""
""
""
0.84008855
""
""
0.76666635
""
""
""
""
""
""
""
""
0.75192732
""
""
""
""
""
""
""
""
""
""
0.81588441
""
0.73683351
0.76616752
""
""
0.79958373
0.71704167
""
0.80739254
0.90269262
0.81642884
""
0.73319
0.82187396
""
0.79161948
""
0.70008105
0.67606759
""
""
""
0.79912663
0.56000948
""
""
""
0.82355994
0.81473976
""
""
""
""
""
""
""
""
""
0.82081109
""
0.74356139
""
""
""
""
""
0.7869978
0.85313547
0.76937687
""
""
""
0.9157654
0.81155765
""
0.81243473
""
""
0.81142694
""
0.89705515
0.86055201
0.76687872
0.8029719
0.83025974
0.74230289
""
""
0.69640905
0.84226471
0.83856171
0.89142317
""
""
""
""
0.78497499
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.80783927
""
""
0.75109065
""
""
0.79282922
""
0.79063368
""
""
""
""
""
""
""
""
""
""
0.62703252
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.96200526
""
""
""
""
""
""
0.84657037
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.76387888
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.66291052
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.80394226
""
""
0.84816313
""
0.74869263
""
0.70683074
0.76633775
""
""
""
0.8023451
""
""
""
0.80582589
""
""
""
""
""
""
""
""
""
""
""
""
""
0.82318026
""
""
""
""
""
""
0.87418306
""
""
""
""
""
""
0.98753297
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.73858243
""
""
""
""
""
0.80598801
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.83932161
""
""
""
0.73993433
""
""
""
""
""
""
""
""
""
""
0.89125568
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.8473779
""
0.5629856
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.80480045
""
0.78979653
""
""
0.78253615
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.67352933
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.92438632
""
""
""
0.71592164
""
""
0.83275574
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.77647871
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.80263692
""
""
""
""
0.95581782
""
""
""
0.6748656
""
""
""
""
""
""
""
""
""
""
0.81645924
""
""
""
""
""
""
""
""
0.99028242
0.88487893
""
""
0.9399001
""
""
""
""
""
""
0.90537292
""
""
""
""
0.80971682
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.87506229
""
""
0.83491528
""
""
""
0.93874723
""
0.78340173
""
""
""
""
""
""
""
""
""
""
0.83825773
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.87644291
""
0.86627322
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.73264062
""
""
""
""
""
""
""
""
""
""
""
""
