work_29_white_male_p1
0.58167553
0.66620284
0.74454772
0.57902014
0.60348356
0.92187423
0.64471883
0.57839316
0.60296422
0.5360257
0.64476651
0.66753113
0.62618768
0.57579786
0.53095597
0.67768878
0.66662341
0.5140571
0.63698977
0.70494175
0.82462937
0.6385867
0.64838886
0.53378689
0.64841938
0.6639936
0.67377543
0.60694873
0.55502683
0.59300864
0.6054706
0.73555374
0.61989778
0.61879236
0.66069126
0.59517139
0.61799616
0.72301197
0.636226
0.55501169
0.62996721
0.54201734
0.56321573
0.51506919
0.57066792
0.61077952
0.66323179
0.63351911
0.63991314
0.60477114
0.58984858
0.59404469
0.8154915
0.70687962
0.68735826
0.58767146
0.57411629
0.59347063
0.6137948
0.95538151
0.59428012
0.67403734
0.61901557
0.61545938
0.71503228
0.30137613
0.59744698
""
""
0.64450252
0.50522536
""
0.169385
""
0.7093612
0.9061507
0.24608284
0.78379208
0.72267902
0.77207035
0.8387838
""
""
0.70910066
0.96471566
0.83403456
""
1.2214656
0.65217876
0.64100176
""
0.93932843
0.80936885
0.95171708
""
1.1171181
0.83574241
0.69731325
0.74574602
0.73388493
0.72422856
0.77833933
0.75394088
0.66795272
0.67589724
0.75229359
0.67983431
0.62926245
0.88229889
0.71968824
0.74912041
0.66320443
0.73831058
0.69978499
0.69415903
0.67168212
0.65014505
0.66877156
0.78302222
0.74598801
0.76915169
0.80801708
0.64242387
0.72835207
0.7172097
0.55398196
0.67819107
0.68681586
0.72034454
0.67892599
0.80029219
0.7744661
0.63125122
0.62698251
0.67112571
0.63542384
0.61549371
0.62138724
0.63007724
0.76073748
0.58898145
0.63419437
0.68150729
0.57152069
0.65563923
0.57194358
0.70603132
0.71949393
0.6711176
0.49447373
0.71679825
0.7612825
0.62011731
0.6252225
0.67645228
0.63887084
0.58825397
0.62269169
0.69615495
0.67179298
0.55059171
0.61800534
0.74752384
0.57528079
0.51479506
0.58338708
0.60875672
0.69737262
0.70566958
0.85194892
0.64581996
0.62757146
0.63694084
0.64077377
0.78977311
0.58923769
0.6403743
0.69109023
0.69118333
0.62208045
0.64172125
0.71815419
0.64805573
0.67116779
0.77032977
0.66618669
0.63922071
1.0464262
0.65517932
0.64024937
0.71232092
0.71867901
0.64653385
0.58594626
0.59287298
0.63794202
0.65064049
0.60348636
0.7337814
0.71915287
0.64707494
0.69380581
0.53658897
0.577465
0.60932827
0.60927993
0.65469712
0.74970418
0.49856943
0.61658484
0.75495726
0.69590485
0.6277439
0.70022017
0.63559759
0.66275793
0.65810716
0.69464219
0.6336447
0.59291929
0.59574729
0.61733615
0.68744075
0.57710606
0.5935393
0.62421143
0.61228508
0.72808015
0.66113079
0.57464117
0.64606196
0.98942393
0.62955236
0.70553946
0.61290586
0.6379621
0.64933449
0.64576626
0.64181411
0.63733828
0.58415723
0.62704313
0.6223402
0.63863128
0.6918816
0.74731648
0.71611363
