kfr_imm_asian_female_p50
""
""
""
0.70415962
0.58013499
""
0.60561198
""
""
0.52942324
0.62839758
0.5881533
""
0.61529136
0.50615472
""
""
0.61048645
""
""
""
0.49668902
""
""
0.65577954
""
""
0.57306737
0.62013447
""
""
""
0.62973964
0.59251505
""
0.45963645
""
""
""
""
0.62460375
""
""
""
""
""
0.62544417
0.54367197
0.70026606
""
0.5967496
0.59747314
""
""
""
0.64257193
""
""
""
""
""
0.49901003
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.62780416
""
""
""
""
0.58103776
""
""
0.52216536
0.62565148
""
""
""
""
0.74264652
""
""
""
0.50582719
0.60999072
0.51981652
0.61695105
0.62065649
0.62509131
0.6963045
0.59376991
0.62751812
0.55643767
0.57479578
""
0.59020913
0.65106678
""
0.7815969
""
0.62845552
0.69932771
0.74455076
""
""
""
""
""
""
""
""
0.68085003
0.57886273
""
""
""
0.62474275
""
0.59875053
""
0.66938961
""
""
0.55043179
""
""
0.67442143
0.61929137
""
""
""
""
""
""
""
""
""
0.72048897
""
""
0.55553496
0.58095503
""
0.64307946
""
""
""
""
0.70339888
0.71888578
""
0.69554585
""
""
""
""
0.66560054
0.57017678
""
0.56867874
""
""
0.71753627
0.65037084
""
""
""
""
0.67425638
""
""
0.67258197
""
""
0.6414699
""
""
0.71509367
0.63058639
""
""
""
""
""
0.66578794
""
0.5934909
0.57493705
""
""
""
0.69621927
0.68197656
""
""
""
""
""
""
""
0.73382539
0.64404738
""
0.67776185
""
""
""
""
""
""
0.65499032
""
0.67478526
""
0.73885125
0.64527351
0.66566479
""
""
""
""
""
""
""
""
""
""
""
""
0.70300478
""
""
""
0.5819335
""
0.64222676
0.63481599
0.67488027
""
""
""
""
""
0.65394497
""
0.62170357
""
0.63871294
0.61074185
0.6891737
0.66710401
0.6690923
0.69564801
0.71034086
0.68106127
0.71448112
0.71903104
""
""
""
""
""
0.60922748
0.67338938
""
""
0.58678621
""
""
0.66870135
0.70194107
""
0.67071927
0.63310325
""
""
""
""
""
""
""
""
""
""
""
""
0.59087056
""
""
0.57377213
""
""
""
""
""
""
0.725815
""
""
0.59394938
0.5625366
0.60847771
""
0.57554275
0.58455384
0.59995949
""
0.6270417
""
""
""
""
0.60767901
""
""
0.71648663
""
0.67273802
0.64183104
0.56391221
""
0.68623966
0.56449008
""
""
0.69379103
""
""
0.65139538
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.63571543
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.56413424
""
0.68332291
""
""
0.65838301
""
""
""
""
""
""
0.6351561
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.61987031
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.59343058
""
""
""
""
""
""
0.62455064
""
""
""
""
0.58443564
""
0.63388771
""
""
""
""
0.62129432
""
0.50100422
""
0.64847147
""
""
""
0.62028348
""
""
""
""
""
""
""
""
""
""
0.58980459
""
""
""
""
""
0.64156336
""
""
""
""
""
""
""
""
""
0.7152487
""
0.65232134
""
""
""
0.67614776
""
""
""
""
""
""
0.67075312
0.58481956
0.61955726
0.6573543
0.69803071
0.68603367
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.72166127
""
""
""
""
""
""
""
0.64519095
0.63421869
0.68923092
""
""
""
""
0.63257563
""
""
""
""
""
0.70724893
""
""
""
""
""
0.52909338
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.588875
0.64370948
0.5241273
""
""
""
""
""
0.61098105
""
0.66283977
""
0.58739597
""
""
""
""
""
""
0.55285984
""
""
0.58661753
""
""
""
""
""
""
""
0.54363149
0.58493268
""
""
""
""
""
""
""
""
""
""
""
0.54928017
""
""
""
""
0.64899242
0.62830192
0.58250588
0.62327379
0.61508483
0.69011283
""
""
""
0.59252435
0.63344496
0.6660406
0.57313097
""
""
0.63167512
0.6543045
0.64113098
0.6472494
""
""
""
""
0.65269065
""
0.50369251
0.62938958
""
0.63933873
""
""
0.50217718
""
""
""
""
""
""
""
""
0.64810067
