wgflx_rk_black_female_p50
0.30734235
""
""
0.40331185
0.39366415
0.44728866
0.40536875
""
""
0.39530113
0.36514276
0.41793302
""
""
0.38823497
""
""
0.4091945
""
0.29879838
0.38943842
0.46372473
0.39154899
0.3457284
0.4337337
0.49338198
0.39389735
0.41605464
0.44134653
0.37059891
0.50444555
0.40429524
0.44138005
0.41586107
0.3551318
0.38983434
0.24274524
0.43956602
0.44757748
0.51366723
0.3782303
0.40527016
0.2375222
""
0.31863213
0.36209345
0.44245452
0.38882872
0.42462504
0.39180422
0.42118362
0.40979815
0.31581047
0.55400616
0.42123669
0.37068146
0.32226798
""
""
0.41041827
0.3220205
0.37244317
0.40436748
""
""
""
""
""
""
""
0.45142993
0.38499606
0.46601379
0.43037283
0.39556706
""
0.38590115
0.29572791
0.28266698
0.41226193
0.43197748
""
""
0.42947584
0.39519057
""
""
0.39750203
0.39777619
0.36407098
0.4466247
""
""
0.41384122
""
""
""
0.49977776
0.42762423
0.40718311
0.3361184
0.45050916
0.39997762
0.44620869
0.46754673
0.45447931
0.39375865
0.43641922
0.28639045
0.45800757
0.43374497
0.40192369
0.41562954
0.39750007
0.41953865
0.41548032
0.46040377
0.50012904
0.56877917
0.77212775
0.39542156
0.54483533
0.4281202
0.40198317
0.22271396
0.35804912
0.37585083
0.40205318
0.44700828
0.37180471
0.43218425
0.44474256
0.39664295
0.48830107
0.30690408
0.29436535
0.37766629
0.35477525
0.34144422
0.40764198
0.44203454
0.40753251
0.48659185
0.51176572
0.33658993
0.40147275
0.39041319
0.45032185
0.49761268
0.36686251
""
0.42691249
0.39163747
0.41035408
0.39702532
0.40664932
0.28644592
0.4332726
0.32263783
""
""
""
0.53379065
0.49493438
0.43572158
0.55867022
""
""
""
0.36701682
0.40501165
0.40478203
""
0.40129471
""
""
0.33223942
0.35042226
""
""
""
""
0.40616611
""
""
0.44387609
""
""
0.36455405
""
""
0.42884532
0.41022867
""
""
""
""
0.28280914
0.44448715
""
0.34462702
0.34791562
""
""
0.35149485
0.39309639
0.41633114
""
""
0.43587869
""
0.33138096
""
""
0.39705735
0.40159449
0.3235763
0.43342322
""
""
""
""
""
""
0.40482146
0.39833844
""
0.18508705
0.4051213
0.35530823
0.39347464
0.43147027
""
""
""
0.34670374
""
0.3895902
""
""
""
""
0.52941555
0.51650178
""
""
0.4729442
0.3940993
""
0.43615663
0.45453414
""
""
""
""
""
""
0.52963454
""
0.43475986
""
0.49106696
0.42916852
0.43013337
0.44310573
0.53093982
0.522883
0.51245409
0.48772371
0.45556802
0.48305646
0.43024206
""
""
""
""
""
""
""
""
0.51876318
""
""
0.55509728
0.53747022
""
0.52081805
0.50955909
""
""
""
""
""
""
""
""
""
""
""
""
0.4535144
""
""
""
""
""
""
""
0.4060185
""
""
""
""
""
""
""
""
""
""
""
""
0.46101448
""
""
""
0.42663112
0.38745412
""
""
0.42249745
""
0.38982829
0.40235436
0.42436549
0.49216858
0.44905874
0.41946676
0.4851459
""
0.44612473
""
""
0.38941976
0.45176548
""
""
""
""
""
""
0.32453233
0.43377477
0.36187989
""
""
0.35103804
""
0.46389741
""
0.58125216
0.50258327
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.41116619
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.3680324
""
""
""
""
""
""
0.47656783
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.46731934
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.4265705
0.42658925
0.41107097
""
""
""
""
""
0.61616182
0.44474125
""
""
""
""
0.37803793
""
""
""
""
""
""
0.24159068
0.29182115
""
""
0.33962691
0.25937268
""
""
0.48231936
""
""
""
""
""
""
""
0.44202662
""
""
0.43530375
""
""
""
""
""
""
""
""
""
""
""
""
0.3979868
""
""
0.43055668
""
0.45830831
""
""
""
0.30323315
""
""
""
""
""
""
""
0.4194532
0.41423196
0.44660506
0.45104098
0.38270307
0.57455993
0.43120837
""
""
""
""
""
""
""
""
""
0.43736306
""
""
0.34580073
""
""
""
""
""
0.45204678
0.33292717
0.42043069
0.45238417
0.44746238
0.4835113
0.44895652
0.39858341
0.49756148
0.35691923
""
""
""
""
""
0.42665491
""
0.30739486
0.48025295
""
""
0.54388106
""
""
""
""
""
""
""
""
""
""
""
""
0.37930611
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.45294046
""
""
""
""
""
""
""
0.37697089
""
0.44631153
""
0.43822753
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.53115523
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.35344553
0.37969813
0.46142697
""
0.48851648
0.51605225
""
""
""
""
""
0.46828362
0.45198852
""
""
0.45107734
""
0.48447827
0.46271774
""
""
""
""
""
""
""
0.4660086
""
""
""
""
""
""
""
""
""
""
""
""
""
0.48197874
