kir_native_natam_male_mean_se
""
""
""
0.054207426
""
""
0.035828475
""
""
""
""
0.032710042
""
""
""
""
0.038033213
""
""
0.050099045
0.038441036
0.012919532
0.041788042
""
0.040865526
""
0.04133733
""
0.046093229
""
""
""
0.057835478
0.062213589
""
0.070377469
""
""
""
""
0.051269114
""
""
""
""
""
0.043213997
0.036151029
0.055490974
""
0.043419592
""
""
""
""
0.052910302
""
0.059882037
""
""
""
0.041253407
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.054399043
""
""
""
""
0.039250165
""
""
""
0.03085755
0.047203027
""
""
""
""
""
""
""
""
0.038772654
""
""
0.043136578
0.070367105
""
0.056946892
0.045595028
""
0.043609779
""
""
""
""
0.045515817
""
0.069255896
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.031973187
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.071105599
0.027525522
""
""
""
""
""
""
0.039381754
0.044699997
""
""
""
""
""
""
""
0.045166735
""
0.02810392
0.033656452
0.041441895
0.018231384
""
0.019412285
0.036094714
0.042907506
0.051089022
""
""
0.03845387
0.0296687
0.049334209
0.027507152
""
""
0.044787113
""
""
0.047913596
""
""
""
""
""
""
0.043001756
""
""
""
""
""
0.0531625
""
0.050279498
""
""
""
""
""
0.064541608
""
""
""
""
""
""
""
""
""
""
0.045852792
""
""
""
""
""
""
0.042711541
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.035573617
""
""
0.025754143
""
0.038313858
""
""
""
""
""
""
""
""
""
""
""
""
0.03381478
""
0.038524535
0.037638865
""
""
""
""
0.048268002
""
""
0.049613975
""
""
""
0.038941205
""
""
0.039554078
0.06714718
""
""
0.041975301
""
0.026730657
0.037628353
""
0.053625692
0.023877367
""
""
""
""
""
0.053857934
0.017446207
0.089231312
0.025230208
0.086310387
""
""
""
0.055276051
""
""
""
""
""
""
0.025665801
0.019567808
0.019802893
0.030799968
0.038609806
0.042922385
""
0.041489072
""
""
""
""
""
""
""
""
""
""
0.04399465
0.026962282
""
0.029640464
""
""
""
0.038697742
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.024860937
""
""
""
""
""
""
""
""
""
0.040233903
""
""
""
0.027842222
""
0.030010285
""
""
""
""
""
""
""
0.043553695
""
""
""
""
""
""
0.054960225
""
0.027387578
""
""
0.032820947
0.028683642
""
0.045785192
0.018060289
""
""
0.040176697
0.035928905
""
""
""
""
""
""
""
""
""
""
""
""
0.032749288
0.029981712
""
0.033333339
""
""
""
""
""
""
""
""
""
""
""
""
""
0.019895406
0.041383874
""
""
0.041127961
""
""
""
0.03605945
""
""
""
""
""
0.052306235
0.024083959
""
""
""
0.037606101
""
""
""
""
""
""
0.036471631
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.067399956
0.022121761
""
""
""
""
""
""
""
""
""
""
""
""
0.042242073
""
""
0.031342667
0.030351536
""
0.045464143
""
""
0.02021919
""
0.028957482
""
""
""
""
""
""
0.053834382
""
0.019678606
""
""
0.014249195
0.011440263
0.017894259
0.036251564
0.0083207898
0.024377648
""
0.043019503
0.038867306
0.038045868
""
""
""
""
""
""
""
""
""
0.053245217
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.053089596
""
0.04046483
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.025961198
0.035971988
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.027241429
0.021519566
0.066701725
0.055205341
""
""
0.024746962
""
""
0.023036389
0.047991809
0.027480306
0.010188885
0.021414014
0.026953848
""
0.023747237
""
0.018981339
""
""
0.028082335
0.025906425
0.032734327
""
0.035764888
0.04872819
0.043031346
0.011954952
0.035366669
""
0.022885554
0.027038626
0.039064873
0.039763939
""
""
""
0.026410056
0.034782935
""
""
0.030074341
0.034271128
""
""
""
""
""
""
""
0.02668279
0.04923214
""
""
""
""
""
""
""
""
0.023778429
""
""
""
0.012363053
""
0.012070386
0.031772397
0.016781773
""
""
0.011904918
0.015367462
0.034621559
0.0095380861
""
""
""
0.037768845
""
""
0.034978151
""
""
""
""
0.043474603
0.023277812
""
0.039520144
""
""
""
0.062677085
""
""
0.046615593
""
""
0.046688668
0.033575591
0.058857407
""
0.041012611
0.037193414
0.04239767
0.027183132
0.035360023
0.021320226
0.034992099
0.041502554
""
""
0.028779475
0.040531252
0.027618457
0.02861665
""
0.048232757
0.02944628
0.04184787
0.061274126
0.015698377
0.042891286
""
""
""
0.030599896
0.035456654
0.036157124
0.026543926
""
0.026343411
0.064991221
0.028872892
0.045300502
""
""
0.055564031
""
""
""
0.032114949
0.041070212
0.013823517
