staycz_other_male_mean_se
0.029430823
0.045968633
0.10500471
0.023514418
0.032161955
0.081920877
0.019448185
0.08238817
""
0.039014656
0.036839135
0.016556818
0.09119565
0.05666953
0.036707185
""
0.08940538
0.032320883
0.084498696
0.072484903
0.030508084
0.015936319
0.034420535
0.044380814
0.01581121
0.094895437
0.042246565
0.021052584
0.012366693
0.069947004
0.05743644
0.042830478
0.015783243
0.016638117
0.056764401
0.023800636
0.08224535
0.056488562
""
0.11120991
0.036295366
0.071190506
""
""
0.096268818
0.072696835
0.015601325
0.033260237
0.023403704
0.043382872
0.026403295
0.026455602
0.047475107
""
""
0.025911979
0.085886404
0.098736189
""
0.052840881
0.067114249
0.023117743
0.11115009
0.079463288
0.067290328
0.06880267
""
0.084656999
0.079115748
0.082322076
0.067718275
0.072874054
0.060835268
0.046870705
0.082166247
""
0.059229389
0.066443115
""
0.017385392
0.062313907
0.052618548
0.070938818
0.051393997
0.015940111
0.054175004
0.052137829
0.023944529
0.021415805
0.035555743
0.047584064
0.0902908
0.072174877
0.029167201
0.07000716
""
0.04646178
0.036723454
0.010581101
0.023331441
0.022908704
0.0086036613
0.01482443
0.024375131
0.019835575
0.011202798
0.023192439
0.013097174
0.056188628
0.030749442
0.034137327
0.037247945
0.021599799
0.085279673
0.020093599
0.023243966
0.021040272
""
0.10631248
""
0.040695693
0.070777357
0.062694319
0.032449808
0.070328712
0.026997359
0.028652713
0.07375139
0.099925302
""
0.0089422716
0.056749769
0.046579547
0.080600694
0.040705025
0.062733941
0.028154206
0.025621558
0.091287829
0.053473607
0.02835712
0.029690815
""
0.084697239
0.053602487
0.093707442
0.033240058
0.053935178
0.065500565
0.081522852
0.063462712
0.02280342
0.048857
""
0.015733086
0.026963556
0.090409502
0.030935662
0.10059597
0.065875866
""
0.096878976
0.025967447
0.010041278
0.08134041
0.0061621843
0.043268092
0.064915456
0.043041829
0.034384161
0.0072113536
0.022423187
0.050765403
0.025018092
0.055378232
0.086426042
0.022032812
0.014215454
0.050289776
0.050173741
0.062161483
0.05784338
0.014572734
0.053707357
0.055685837
0.012558674
""
0.063508943
0.024191972
""
0.064711742
0.029314222
0.016717907
0.088068418
0.091639481
0.056430094
0.038952429
0.037076466
0.019485742
0.072495461
0.020540424
0.032890301
0.055849563
0.047033247
0.030647928
0.023140373
0.014242882
